3.119361006379994805e-03,2.085237360166424248e-01,-8.162718773327248822e-03,1.591753338147322561e-01,-1.826993935598877905e-02,7.461848333791049059e-02,-1.085274445763765028e-01,6.188709828528482504e-04,-5.374788676576711111e-02,4.593988640607421514e-03,2.893078878509548757e-02,2.216963516001274059e-01,7.142517740213343014e-02,-4.912325807231340824e-02,2.395194631527141071e-01,-9.258719286887236166e-02,-1.093374016906498158e-02,4.776828376352401651e-02,-8.931646984039455506e-03,1.442150827920296863e-01,-1.245717087520817334e-01,1.272597141992742042e-01,9.856852549560704557e-02,2.577202388043154935e-01,3.299710822809746175e-02,-2.015458655516015607e-01,-6.258779288541171937e-02,3.219312901750913392e-02,-1.611021623514184709e-02,-7.003008838659546820e-02,9.198990377138352437e-02,3.287644595642638667e-04,-3.043929231737239546e-02,-2.222080718862341764e-02,2.143300011311149167e-01,9.965705850620348513e-03,9.235302603032689850e-02,2.572845438327780662e-02,7.401600035262947963e-02,1.949323723459911104e-02,1.061975555873101718e-01,1.972800989509117253e-01,2.692982995122824089e-02,-9.644045104741477692e-02,9.765142426671473419e-03,1.786593581651479690e-01,-1.129619724295417849e-02,-1.446973414406182469e-02,3.771925136452925625e-02,-3.153943838808326988e-02,4.846946889785510443e-02,2.347386863711815042e-01,2.417461090869437931e-02,-5.856344402493407486e-02,4.148849468063939977e-02,5.989373949647994189e-02,-9.936209819146858691e-02,2.947697533339583773e-02,3.607723887009643693e-02,2.942364237614442796e-02,1.196918307073545074e-01,4.958762088736484025e-02,-8.039453628185512513e-02,-8.211372180619082306e-02,-2.900426374960913406e-02,-2.014854664762046749e-02,-1.775509503277140563e-02,1.168747708840467692e-01,1.147022765773659941e-01,1.097066046990603609e-02,1.020038007289871158e-02,-3.085024062785953966e-03,-1.498564025598480842e-01,1.505029615605442406e-01,-7.104787411244901929e-02,7.899711125581429516e-02,-9.368832257008459508e-02,4.289055312531305647e-02,5.337114978129491732e-02,-7.389144546297297944e-02,3.346846788099597930e-02,1.549306653766238384e-01,9.125428333047233553e-02,-3.173797179511912009e-02,-1.241117952483813090e-02,7.802407781496141503e-02,8.742132965405764733e-02,1.586019681835005024e-01,3.260616915657080922e-02,1.474685565404355025e-01,8.019479361077740120e-02,2.223821103721695600e-02,-7.420733398568411798e-02,-5.378040469590358169e-02,-9.233350956099091456e-02,4.497658049255316010e-02,4.710914346145941151e-02,8.020498862381462285e-03,-3.342135862927733680e-02,-3.406256405280008726e-02,-6.129615132756206092e-02,2.397768566208644415e-03,-7.188766255483881873e-02,5.269551391984442223e-02,1.479036525357534382e-01,-1.084840796686942221e-01,1.193082299443207379e-02,-1.971841937002733192e-01,-1.041070400908203492e-01,5.090830887589328779e-02
-1.462769521481927237e-01,-5.319742921238890254e-02,-7.041261081177913050e-02,3.981642635743359859e-02,1.765464970588874472e-02,2.187631169307237972e-02,4.715729089077753955e-04,-8.195806932804035327e-02,4.521564096334820815e-02,9.407132188480869794e-02,6.394225858203020363e-02,9.711130896562110426e-02,3.511405573527962010e-02,1.734417703892777163e-01,-1.694636696251880792e-01,-7.076612192526809952e-02,-1.743612062029196996e-02,-9.788267676275780316e-02,-1.066430573238819901e-01,1.164842095876579414e-01,1.007091590106785062e-01,2.624155808846031362e-03,-1.845507669004348705e-01,1.359426036499238738e-02,-7.222285221187348114e-02,1.499514100596425689e-02,-6.645732447452704084e-02,3.196305857232622366e-02,-5.791329223676303095e-02,-1.790969223240063135e-02,4.754715421347180740e-03,1.247420904303109535e-01,1.636864427241097319e-01,-6.672432752597856620e-02,-1.006478558316821065e-01,7.742779997951419746e-02,8.319998382072202325e-03,-1.116561290848409188e-02,8.845231150116400487e-02,7.678447779578047305e-02,1.527553960248804743e-01,-1.748070184559598339e-01,-1.405433788795119043e-01,-3.459939690665268103e-02,-8.372466911597406525e-02,-5.699616201870176535e-02,4.058255054435452175e-02,1.914762515347311674e-03,-1.299088058931998635e-01,1.264153329332328990e-01,2.553902440103034480e-02,-7.860278506963830347e-05,1.323195730910313173e-01,7.292098084782820677e-02,6.462689581847248788e-02,1.446778957029169754e-02,1.384193225155463079e-02,-2.312182229937784494e-01,1.333640692057943763e-02,7.861938903091804376e-02,1.953685046456511698e-01,1.431830997805313976e-02,4.461261164736708695e-02,6.436315027913885878e-02,1.137534056104543279e-01,1.413053203793828427e-01,-1.006688385860497192e-01,7.537973904359972221e-03,1.104462843922106724e-01,1.497449048185108822e-01,-2.240692715328938128e-02,-7.774319216779802810e-02,-5.873050404036432581e-02,2.200304666894202163e-02,2.809370211051992819e-02,8.280899976412675612e-02,-3.069553769883254929e-02,-1.322813926951496022e-01,-6.731811893025263505e-02,1.151289440987542934e-01,4.866639560311219331e-02,1.440968415629116650e-01,1.962301225075132605e-01,5.770139273532565172e-02,2.964960830161812722e-02,2.220645708104000693e-02,-9.445587718253341258e-02,7.606488529092358952e-02,-3.309536691717027829e-02,9.600351963722432436e-02,-2.697987365006953575e-01,-1.430610680248961455e-03,-3.863348426514551931e-03,-1.667518181367228999e-02,-2.954306205401776436e-02,2.565534861943590816e-01,1.661022227158185371e-01,-1.849502080052278785e-02,-3.654537755225097106e-02,-6.695575920559417027e-02,-1.603690052860150261e-02,9.071735338670698645e-02,-5.122584216108644339e-02,-8.709517787260345756e-02,-6.343044202824360545e-02,-1.007246839058447418e-01,5.531662684422049975e-02,7.104509855664263573e-03,7.407720859142181979e-02,1.058839172271131279e-01
-1.668419869198893013e-01,7.783982000635934762e-02,5.877412033319195928e-02,3.680181064291412896e-02,7.496809491181451179e-02,2.239767052370367217e-01,-4.543324155064353692e-02,4.182988751225424212e-02,-1.214079289651867274e-02,-1.937523605684085895e-02,-1.347810547890974098e-01,8.388312597103478319e-02,-2.957985559711821463e-02,4.973567508823302508e-02,-1.644448292784566057e-01,-8.786528180071070948e-02,-2.428965521058030208e-01,1.596471515935452279e-01,7.783533919246181376e-02,-1.649663864235196842e-01,-3.367595441666524497e-02,1.517270235795188660e-01,-7.238524239259774840e-02,8.556054955447356392e-02,-1.446259702687685902e-02,4.496652947849471421e-02,-1.900234736913034017e-01,-5.703001063078753236e-02,-4.522183961795418067e-02,1.004099843306617001e-01,-1.529521661265268936e-02,-3.641748076798124317e-02,-9.985319323215302578e-02,1.264966617952424828e-02,-1.892258841887210497e-01,5.576012111194022375e-02,-1.578855360403201222e-02,1.226578260157280310e-02,1.840723129684841350e-02,1.179252638671267756e-01,3.791710335999634585e-03,-1.077697005984828288e-02,1.748648930413749247e-01,6.269013409052130725e-02,2.563128359755205768e-02,1.073690870296723290e-02,-2.799978005608333084e-03,9.681501740136440326e-02,-1.137575674740164827e-01,-4.937237522048833552e-03,1.643877590075091821e-01,-7.030459178315895397e-02,-3.920670084340589778e-02,-7.719210239848564581e-02,1.741918754906210051e-02,1.001411656319761562e-01,-1.308452863086689011e-01,-1.030968285244047433e-01,1.410980147232031995e-02,-2.235598130843743925e-02,-3.280475163184538162e-02,-7.019345149559680364e-02,-4.397495150441849132e-02,2.254089128112328130e-02,-1.050118041026432691e-01,-8.877091027010268476e-02,-2.922076245008796425e-02,-1.211215526793329583e-01,4.194685238908537478e-02,-3.661413395274609739e-02,-7.930985038998185355e-02,1.606322412213246897e-01,-4.567556774568125311e-03,-1.486733122425294151e-01,-3.345305438879933591e-02,4.124876267807822683e-02,1.899787188628580814e-02,-6.040581898979791725e-02,3.763103031386521441e-02,-7.334495822423718614e-02,6.105425048533823923e-02,-1.311412373827419708e-01,-1.578123964132655335e-02,-2.277496349083277596e-02,-5.475792970367159701e-02,-1.919692030492730142e-02,-5.029025425972167423e-02,1.085558556602854163e-01,-1.452976325640066846e-01,-8.630083992066785170e-02,4.421366325559822341e-02,-5.992464085213706354e-02,7.611730184272642863e-02,-1.580540104668379797e-01,-2.438132555961978754e-01,1.080031150761141118e-02,-1.331960547011461493e-01,-5.080629696619701208e-02,1.005876592936815334e-01,-3.665664487089474732e-02,1.258440962297890930e-01,-6.043853769567883449e-02,-2.282420905331232486e-01,-2.735192327703478074e-02,8.914448709171898799e-02,-1.249700140531148640e-01,-5.522456049422367480e-02,9.778602209632827891e-02,-2.211615736209548294e-02,9.999750930801136473e-02
-2.806676412616598837e-02,1.082326420698421221e-01,-5.244305523257054152e-02,-1.191873512534913360e-02,-1.020601346902833689e-01,-7.043654198562048635e-03,6.702557502691255942e-02,8.969682067512703416e-02,-1.133770534092137516e-01,6.026694109483207024e-02,7.746071060040934930e-02,9.709840842691500051e-02,3.198661662859551141e-02,-1.251616425268939695e-02,2.657332717109132589e-02,-3.405595073255049399e-02,6.148776358791473856e-03,4.759936979861347645e-02,-1.757676255036389745e-01,-3.043988031346798323e-02,4.107414991624018519e-02,-7.439824205569191273e-03,1.414696110467985879e-01,5.774117565335266933e-04,8.365016285272534879e-02,-2.645128285865374837e-02,5.325066697425528961e-02,-1.842647427306137453e-01,5.078265058340358795e-02,-2.447038658371015162e-03,-1.238186201301815989e-02,-1.160289854267189252e-01,9.841142886162661252e-03,-7.539592494039266957e-02,-2.506125218711751645e-01,1.009667267393304091e-01,2.048799698409841871e-02,-1.116440545339623669e-01,-1.006914468053381612e-01,-1.276724355780074760e-01,-2.295195246080145718e-02,9.463411715954868006e-03,-5.794008271360565759e-02,1.189262149054403916e-01,9.529480906456827896e-03,1.723638235257861917e-01,-3.389706532744623385e-02,5.956377456568118234e-02,-1.712498442413766531e-01,-1.415969589252263731e-02,-4.338886822820170464e-02,-4.195534784879744600e-02,2.607804715667242854e-02,-8.600066750134992277e-02,-7.067500919493832634e-02,-6.532067990959664061e-02,-1.005613046536989047e-01,7.635961491879240948e-02,-1.808726719224897084e-02,5.559385091201955731e-02,-6.493722453334380834e-03,2.662230748656014834e-01,7.300329020003501479e-02,5.853268240970524797e-03,-5.338202820986902297e-02,1.503048782266609429e-01,-8.928124910296092454e-02,-3.992814301155511725e-02,-1.787055001365318030e-01,4.384424110657535179e-02,-1.524051108359627538e-01,1.151691374476204455e-01,-3.436659275479696241e-02,1.331940828035225455e-01,-1.120720000901255370e-01,1.084378622365448352e-01,1.446359505327372841e-01,-7.004322174560614900e-02,5.455057884050475148e-02,2.027397848307871224e-03,1.065014725153151237e-01,-5.132364133692041835e-02,-1.177761953717605808e-01,3.368125032653952744e-02,-1.980801042790440447e-01,-4.030433681755661579e-02,3.022525283829605516e-03,2.457806382835263717e-02,-2.976713119943798225e-02,1.080788022059140513e-01,1.591141485518342627e-02,-9.329183031870960652e-02,1.277432596161580608e-03,1.169034779608701530e-01,-1.749207990062936480e-01,1.840053077654875135e-01,8.581891374450854870e-02,-5.283451008276316557e-02,1.154235205949783946e-02,1.810178336455129516e-02,-1.452306274347582304e-01,-3.946310885049326977e-02,2.401660700487758815e-01,1.109976045802162498e-01,-7.552226489164147460e-02,-2.482508764705604332e-02,1.454161646865714114e-02,1.224958141185639587e-01,-1.914780169412816022e-02,-1.432830733547951763e-01
-1.114098450613970753e-01,3.660498729268764351e-02,6.208968778312587422e-02,1.323685163338374113e-05,8.483419744083509073e-03,-2.870852683197664887e-02,1.166241037015709192e-01,-4.335885752628894363e-02,-7.935481245683098650e-02,6.259697133943799285e-02,5.820855203236537101e-02,3.999759557233607127e-02,1.440352482605243567e-01,-8.269325258666253287e-02,-8.142449662393483334e-03,3.285882968144572536e-02,6.341606690050075046e-02,8.264866464682048275e-02,-8.160966817252043870e-02,-8.288086826118569450e-02,7.389086505193920296e-02,-1.639173241223345345e-01,2.792245613493794451e-03,8.462759690083337949e-03,4.172226570682047858e-02,9.903599091973730451e-02,2.179309256512072367e-03,3.669869750000245845e-02,5.504274841016709371e-03,-2.339606120402120890e-02,9.213515711299316568e-02,8.867377477224991367e-02,1.000350023322852874e-02,6.447769564376830409e-02,-9.229124050413464730e-02,-3.922376976003305593e-02,1.902921157629905435e-02,-7.598719901977539493e-02,-3.650936327659187047e-02,-4.168871701492989773e-02,-3.579263233356910767e-02,7.433055954405164145e-02,-7.024996966196979387e-02,4.284100687127509466e-02,2.425955742522856728e-01,-2.876915926618866734e-02,-3.392613352730861065e-02,-6.443831592621764026e-02,3.821244229297139916e-01,8.580888994546920223e-02,-3.208377615627894253e-02,-9.490917486807672054e-02,1.988738776127815452e-02,8.085988330322933793e-02,-6.115864608757647092e-02,-3.963481299984298462e-02,1.941711203132235608e-01,-5.346246424799043495e-02,8.981905844175870623e-02,1.064582302852829301e-03,-1.027471133928447578e-01,7.595950987851315950e-02,1.204390839407262215e-01,-1.038013445744525795e-02,-5.780331123142140592e-02,-3.342590615841420365e-02,1.115229133817474405e-01,-1.970739965340989608e-01,3.720019795765878295e-02,8.589876958171230314e-02,3.120242519604302447e-02,-1.839744597150168026e-01,-1.178081015402238640e-01,-1.296774527502938257e-01,-1.979646248213562110e-01,8.171076226647384921e-02,-2.442522068234840443e-02,1.756220758314093466e-01,-1.476158142518317062e-01,8.179718066693980605e-02,8.937331523974234582e-02,8.593594789223318875e-02,5.625091983295561759e-02,-1.194290810584273804e-01,-3.551913357729510889e-02,1.270559543347884457e-01,-1.732836872237587117e-02,7.116745021135695293e-02,8.398014455250327540e-03,5.522892630081858989e-02,7.167891857147463963e-02,-3.005669957641461318e-02,-2.511126303791020448e-02,-9.450755094459860339e-02,-8.204058358488859615e-02,5.594327984407702903e-02,1.746142819022629411e-02,-1.108636368978633685e-01,1.149128235935058390e-01,-1.760175520186101350e-01,-4.931262883010648079e-02,-1.433644732730969262e-01,-1.589381796672562075e-01,1.856609409482619932e-01,1.174981053491521051e-02,-8.142321158266868641e-02,-8.745834313171770014e-02,5.030566093378353865e-04,5.537720139725622187e-02,3.478907126072348921e-02
8.072271159479130209e-02,9.374393593969777838e-03,3.651391902613920770e-02,-1.409578181267286678e-01,-7.185048242204962465e-02,6.543266168142203298e-02,-7.320022937071662961e-02,8.469455489744212584e-02,-4.300164592819047393e-02,3.201959154299521826e-02,-1.128268961864701131e-01,-1.282465162559134619e-01,3.098919434320037691e-01,-6.950577820129824613e-02,4.678442084512884902e-02,4.538519910255186390e-02,-3.420946563379931304e-02,1.646173149785385981e-01,2.472231681911332690e-02,5.723204114548333804e-02,6.284325511425833954e-02,-4.188583954831129330e-02,-2.514644657595994232e-02,4.839048977770286225e-02,8.501641729638731437e-02,1.216667049268634060e-01,-7.573264670169069235e-04,-6.949829173023390483e-02,-9.027053844462019916e-02,-9.378092076817144684e-02,9.210841343543111487e-03,1.082990514185899061e-01,6.790021655823991198e-02,1.502945235868875795e-02,1.312816694591376759e-02,-2.269935652213763977e-01,-3.706035329700698572e-02,-3.351306606401124877e-02,-1.156052109448944820e-01,-1.678465121501560575e-01,-5.087085527535414875e-02,1.085150030712382224e-01,2.010667591554872458e-02,-5.975125617922599774e-02,1.185603568138358377e-01,-4.600547789071498389e-02,-2.505037902627964275e-02,3.931379932101634889e-02,-1.341028443024760153e-01,1.185543201910976563e-01,-1.535606730269629960e-01,1.447821410288158417e-01,2.520214389324058890e-02,-9.626509723033854771e-02,1.483788760265774831e-01,-6.014588981252093347e-02,-1.206515138617023225e-01,3.364356917939488080e-03,-7.735350525040546321e-02,-9.402158655703729898e-03,1.942860764697063036e-01,-6.967614817290476714e-02,7.584212287421887577e-02,-1.222661376310615611e-01,3.768873920122652824e-03,-6.801105853179645333e-02,5.656588410815245604e-02,-4.690925647610333371e-02,-6.833808437724347984e-02,-9.728579520895036525e-02,-1.057037249605371002e-02,1.185160556964472492e-02,1.099044363056109058e-01,-1.483449469740839161e-02,-1.176749339104301781e-02,-5.898515631218745336e-02,-3.812256587898883026e-02,-8.664647755185392319e-02,8.705419370352132646e-02,8.536513137686410624e-02,-1.288630510837537602e-01,8.251397028772887443e-02,7.276710887594772803e-02,-1.373760498022407947e-02,-1.209024164324481176e-01,-8.023637843132187808e-02,-2.154554275662248219e-01,-4.839415178619214247e-02,-6.081927074015414103e-02,-4.127901907027356487e-02,-3.018984284678592062e-02,9.263291808749923861e-02,1.356588447816146903e-01,1.727678326253344609e-01,2.632746925318780670e-02,1.520586134053182326e-01,-8.404140978407506624e-02,-1.486352006769506573e-01,1.960445971771161700e-02,3.323540471782271410e-02,-5.238288929210176137e-02,1.572466567014035033e-01,-2.093710113008438733e-01,1.979802213183399703e-02,-7.371725087722276470e-02,-6.572499109665298767e-02,-1.202776289339138466e-01,-7.406187640441658226e-02,-3.655649382776266637e-02,7.464127455787582244e-03
-3.981088330811805714e-02,-2.285501277373492846e-01,-1.923615457209754964e-01,-1.535224959172116210e-01,1.420756150385578120e-01,9.894156903658125890e-02,-1.526288983273516031e-02,1.576701535480488636e-01,-3.028356827676177004e-03,5.454705946964488739e-02,1.567301512690525978e-01,4.137300311272340547e-02,-4.212362500213127914e-02,-2.006869612685788576e-02,-4.508371787121465829e-02,-6.513435257541785872e-02,1.453826822156373821e-01,7.562319758983976348e-02,-2.415488160880649091e-02,2.131718808561625100e-03,-7.536173063290553531e-03,-2.344573401973362725e-02,-1.518708794996803668e-01,5.412571333330463974e-02,-1.590265225651749659e-01,-1.749299650189183597e-01,-1.538924648766421682e-02,1.744194987101360395e-01,-7.986347008860689156e-02,-4.745389481102576384e-02,4.679139328388604718e-02,-3.906962559070314978e-02,1.632007098933434264e-01,7.517590876163229852e-02,-6.492844218164303682e-02,-5.763243186750945796e-02,3.078027722189536144e-02,7.647637998391522765e-03,-1.338653681508513993e-01,-1.123753451430796746e-01,-1.677236219215919033e-02,1.175075292713524122e-01,1.185299181619652864e-01,-2.443644152034347983e-02,6.370101334176977992e-02,1.148004057291996810e-01,-2.979681210137677394e-02,-1.374793574165361458e-02,-7.700489192351095413e-02,1.386347246179849557e-01,3.099879133233812700e-02,5.658645101532036592e-04,5.145344475576262705e-02,1.054987711315333448e-01,-9.505094248159623449e-02,-1.289160137334744577e-02,8.040508314361734243e-02,1.542925607023436507e-01,-7.918841344740597255e-02,5.897355996932298478e-02,1.667191896746868934e-02,9.920356044629695391e-02,9.755847545605070281e-02,3.382559990579017684e-02,7.367962002615477402e-02,-1.725449017465988943e-01,-1.250612069217409417e-01,2.584059773025436380e-02,-5.924827646836704903e-02,1.807551950742208591e-01,1.052234035291341324e-01,-3.143770258475080820e-02,-1.654512951025615547e-02,6.420571144527000007e-02,-5.340611216217000523e-02,-6.286677219957280405e-02,8.124678831086815101e-02,-6.173038618404939892e-02,2.048041890641404683e-01,3.224874412281283909e-02,-5.472071500993425791e-03,-8.224163898353262225e-02,5.995994026262232990e-02,-9.405926360999780633e-02,-5.572749334183772774e-03,-1.155396677333140609e-01,6.166394334985713516e-02,-4.864016428717209128e-02,-1.641037886805399304e-01,5.585617414302633532e-02,1.842463644781844323e-01,-7.887708674966456557e-02,-9.074454188005869060e-02,-3.711289070574302212e-02,2.057866815508845731e-02,-6.951955298359174806e-02,4.141963735016123554e-02,1.376534221966828342e-01,1.442050327821454148e-01,3.279038877936162055e-02,1.107095463735367769e-01,-3.430507823392340422e-02,-5.383824829021885416e-02,-7.934454323691271516e-02,-7.042353879649206061e-02,1.862272406307223516e-02,-2.750883304666793677e-02,-1.451471626920734434e-02,-1.000052890678625739e-01,2.047322573378034805e-01
1.131793572173671741e-01,1.054872042242697705e-01,1.102160114636587668e-01,1.312552517797036140e-02,9.541165628998919679e-02,-6.675617886369193676e-02,-8.597087485877182023e-02,-2.711768425029736918e-03,-3.070371030471858928e-02,3.823160713844525604e-02,-1.091054757624377314e-01,-1.180458787957715250e-01,-1.662186226935566738e-02,-4.587591496791892931e-02,-2.770261462692512056e-01,-2.793544081578505645e-02,8.521700877779060657e-02,2.084416780391444290e-01,8.754229754798957541e-02,-2.366575004724914832e-01,-1.082264078990254341e-01,6.805432502920104321e-02,1.660470851272003723e-01,-7.261732001457521513e-02,-8.178058764914379608e-02,2.835501195284069464e-02,1.511313124686770523e-02,7.206560108368345596e-02,-2.219673921033471498e-02,9.284118037175711352e-03,7.822955334979719844e-02,-7.609025885891410046e-02,-4.153916471442768710e-02,9.640897037477220988e-02,-7.428575766305269001e-02,-5.029647103567336242e-02,1.602184995745345106e-02,7.737698434192785690e-02,2.911111219180003221e-02,-1.419632085495936002e-01,1.269083292498878190e-01,1.339541605293578796e-01,-1.222814950791019928e-01,-1.425523584648736575e-01,-5.681842750347379511e-02,-1.769399989395393363e-02,-1.041081381027092814e-02,1.095673539951500242e-01,-9.496402450714121202e-02,-8.804402659688470578e-02,8.027953314770346072e-03,3.032892276251723807e-02,4.233216683666989749e-02,-7.299342041882393717e-02,-1.875648588867791788e-01,-3.355782559072455901e-02,-9.475515275571072538e-02,-1.069156465169525255e-01,-9.639935106699569489e-02,9.969632206906658967e-02,1.473600156751831147e-01,2.273658609850615908e-01,1.858744183896651747e-01,-1.975600102005690972e-02,-2.483440574614785915e-02,-1.620283291211707319e-02,3.649922681536369590e-02,3.045066203601077756e-02,7.438158594275434687e-02,8.415845765241711240e-02,2.193296903210375029e-02,-4.271807895359698570e-02,2.396092921728015801e-02,-1.182157012639999533e-01,-1.448522866050194063e-03,-2.948730126234570120e-02,-4.824086057097784486e-02,9.812577471157507558e-02,1.970127697507500011e-03,1.684766838006113154e-01,-5.699654963721939582e-02,-6.541448969780437606e-02,1.227644948765031635e-01,-1.338807269147514190e-03,9.185423760401162374e-02,2.955601292924381340e-02,-9.207021609081096625e-02,-7.337499864967519936e-02,1.161978019848323024e-01,-7.464282632951035890e-02,-3.881789033667704808e-02,2.339731469268604286e-03,-6.088245207411405874e-02,-8.976026377615900498e-02,4.290496988085933106e-02,-8.208948942085803058e-02,1.466832981137594083e-01,4.290992750802916089e-02,-4.181954417188710194e-02,-1.177034114286271485e-02,-1.757060708502978380e-02,-1.404724557592763878e-02,1.240420927028898362e-01,3.590577006869598992e-02,1.427676144177885686e-01,-1.718039592820623518e-01,2.186082538628325578e-01,-5.062440497336236772e-02,-3.364101515601203990e-02,-2.942350587861924244e-02
6.658123587678196897e-02,4.458895634980495487e-02,9.312677226702439914e-02,2.836980938390627760e-02,6.139129858632778707e-03,-1.278029596771513600e-02,-2.261250929017653288e-01,-3.606874956042173744e-03,-3.309152061134668088e-02,2.041916641119831746e-02,-2.971703811018520242e-02,-1.468206195484217935e-01,-2.004108449046950458e-01,-4.021863652071188538e-02,7.837417080224001742e-02,8.189686212346793115e-02,-2.645317846629039772e-03,1.100777223528145998e-01,1.932967035581329915e-02,-5.315745027892100627e-02,-7.369811163616235561e-02,-2.038196444266769658e-02,1.112090524156534033e-01,1.936993292947454537e-02,6.463427787095060717e-02,-4.420668744768388447e-02,-9.410270127598298340e-03,4.843233479758664306e-02,-7.341385166299088660e-02,2.252772183377972984e-02,-2.617811784418420246e-03,-9.292648898944967650e-03,1.914419394165334243e-01,-8.724246343327979325e-02,-2.479961787046139343e-02,1.303386838498515610e-01,-9.227271175102522149e-02,-2.492759353613908102e-01,-9.694768346014147331e-02,1.755629071512324058e-01,-5.595067060997212065e-03,1.435060474862896035e-02,1.860210339492169088e-02,-4.943123242824210700e-02,8.673673949954709139e-02,-2.996548011883685969e-02,-3.010150975843265547e-02,-8.183466794542304523e-02,-1.155845974843543525e-02,2.264775010587989634e-02,-2.113872112421465166e-02,-3.222666417048784121e-02,2.234831189796626927e-01,-3.220429474585712049e-02,9.850692834998599212e-02,1.643398318297729088e-01,1.305133119440309852e-01,2.213361669186590663e-02,5.433666336658835028e-02,-2.578965801559129911e-02,1.762288602839228169e-01,-1.322345277913253292e-01,-6.502652504358732988e-02,-7.370197823291172422e-03,7.454578204142744968e-02,-2.031977418199915064e-02,-8.824395565821588350e-02,8.640797557417560781e-02,-1.391821112899786217e-01,2.248951778503777421e-01,-5.100975897005577409e-02,5.354866501123344003e-02,6.717528706791496551e-02,-1.718812699836015992e-02,5.399431417714768700e-02,4.923747037761194711e-02,1.170465836297679071e-02,1.931067515157743608e-01,2.309997927087921454e-03,5.869939446822641099e-02,1.374114102256812631e-01,8.339536316970957985e-04,9.954455476691928192e-03,1.552116538372281529e-01,5.035844975869831208e-02,1.028472926721932246e-01,3.643876740399435571e-02,-2.680697319278314006e-01,-4.106982579115540932e-02,6.702896689548372422e-02,2.978113549514623676e-02,1.535208420406446173e-02,-9.168848575605383078e-03,9.494516179103248965e-02,-1.509134534890863855e-01,-2.013210284489402174e-02,-1.006842248106574328e-01,3.109309084741426407e-02,-1.015516037461923760e-01,4.545357531237400467e-02,7.939740914598807098e-02,-1.140722566024901796e-01,-1.050122282646538674e-01,1.308905132834628782e-01,-1.652358555376186033e-01,-1.447723496524777886e-01,5.968454721703640720e-02,-1.622353259425638600e-02,9.241642413006180556e-02,-4.370424409821403039e-02
1.069864168276368210e-01,6.100267142114644547e-02,-6.073149552312761407e-02,-2.363994435417811069e-01,8.401959409987341809e-02,-4.953415435502940209e-03,-8.795741503165285802e-02,9.227936777535249158e-02,-5.955730881449275774e-03,1.800020811626312778e-02,1.029244712650265459e-01,1.834193239064907041e-02,8.204857509162645501e-02,8.324141830591208491e-02,-1.287086354911624320e-01,-4.094858930395740837e-02,-9.241729204843243672e-02,-2.922454473172402811e-01,-1.083061175536499665e-01,-5.914537436367049705e-02,-2.947670217632874026e-02,-9.061088891367263809e-02,-2.273471961615179324e-02,-6.068431442160214517e-02,-1.905746524427625044e-01,-1.335941589774359770e-02,9.727916694585975188e-02,1.451579206468321115e-01,-1.523463343631098199e-01,-7.406910898805155186e-02,1.787349972674382170e-01,-7.398358190443524163e-02,8.524442451935755616e-02,5.122641025289953465e-02,-7.097141448437638278e-02,-7.284452125725537908e-02,6.316443337961012705e-02,2.441326764903901936e-02,-9.626582854276857781e-02,3.031059961824120186e-02,-5.885072220090459966e-02,6.422608463745514695e-02,-3.579374506445014842e-02,1.848226732176245779e-01,-3.087684459075379362e-02,1.124602991927983742e-01,-2.906661436885838584e-02,-6.617762225986011104e-02,-3.438443386818694492e-02,3.179395994119366825e-02,1.069835547182755309e-01,9.719888283874381779e-03,-1.040156217397703031e-01,-5.790223828606083645e-03,-1.699126414046567279e-01,2.272157659907278471e-01,-1.203900709283141635e-01,2.478464570536492717e-03,4.867047652088181409e-02,-4.653590604111861040e-02,8.558831504678096613e-02,-2.009446825778688495e-01,-7.354772221839578350e-02,-9.106757323133883586e-02,2.357710244093141200e-02,3.159695936669225380e-02,8.104036506302453313e-02,-9.709764264329882877e-02,1.243260739659680925e-01,-2.948422555415383672e-02,2.078658276835216451e-02,1.008753058168282979e-01,-5.068630532565979174e-02,-4.085321339336799723e-02,-1.662479316583159727e-01,2.372208275338122119e-01,1.205420621247548646e-02,1.319306023858324017e-01,-9.433514659915603895e-02,2.905768784909090394e-02,1.544009310668288323e-02,9.916928411732017778e-02,-1.572839479118066652e-01,-1.522566650650094069e-02,3.747680506899257052e-02,-4.892388229550010542e-02,-2.235813856983806525e-03,8.773542903356178549e-04,-2.546960745952636315e-02,1.861131454795372092e-02,-2.368504259941171808e-02,1.947025207296063445e-02,9.823522149001254200e-02,1.115247564123645341e-01,-3.464646134397786348e-03,-9.782098856512799756e-02,-3.902221065816738332e-02,-3.268065958692847189e-02,-1.474351647492302408e-01,6.823259143523111026e-02,-3.546986192980099845e-02,1.025116185951394504e-01,-4.255476384536362178e-02,2.664841261803441164e-02,9.263268706806927766e-02,-2.867574461378537970e-02,8.423793262101025858e-02,-4.621401653328804232e-02,-8.816998807367646199e-03,-1.624230609578930229e-01
