-8.302832793053771532e-02,-4.134721021187472145e-02,-4.064725700852345192e-02,3.506232681548393515e-02,-3.262097277007338508e-02,5.286850466157597822e-02,2.396106434228393797e-02,-6.941446000669232452e-02,-3.784194478874673695e-02,2.039940753014061678e-02,-8.261414574562050972e-02,-4.006359290414356067e-02,2.943558800804640940e-02,-1.086188006583645727e-01,-7.521653758156172931e-02,-3.902379346573628394e-02,1.592170291505798918e-01,1.081033787650627909e-01,-1.723745426633930267e-01,-2.961429946435171212e-01,-2.711734181230435192e-02,1.318356192668735105e-01,-9.081754894828088231e-02,-1.184103450018838752e-02,8.636543660645662479e-02,-4.616054142240054448e-02,-1.936748002583139894e-02,-3.977770418913905565e-02,1.457967333836092672e-01,4.330782830974103104e-02,-8.887664584777250909e-02,-1.028460560144174030e-01,1.173855929121670610e-01,2.629544274108682744e-01,-1.150617823922006761e-01,1.436939086829069623e-01,-1.780090192797507964e-02,-9.219362746053640090e-02,4.984615844792729226e-03,1.237638018280489381e-02,-4.079662483159734315e-02,-3.879281522293411694e-02,1.991635286211316802e-01,9.150090551637943270e-02,5.489745740678643460e-02,-6.602876514828801002e-02,1.335476091309701907e-01,1.396016716114706901e-01,5.214280314077799489e-02,3.067773772713549424e-02,-7.958441438900901860e-03,-5.671862106167801371e-02,-1.536835108453873250e-02,-6.457975001865313806e-03,-1.542686629058543368e-01,-7.083540118701002475e-02,-1.308828619381439962e-01,-4.782218790547911047e-02,-7.337199452350447182e-02,1.560937915110027427e-02,-1.777563901333876761e-01,7.250277573060597003e-02,5.220119913325575040e-02,6.472169875509276027e-03,-1.013444277469711940e-02,-8.465385713277284729e-02,-4.766623913934670692e-02,-1.692840654331635372e-02,3.345912919443155831e-02,1.182152884516445707e-01,1.566687351994772992e-01,-2.341886044975208248e-02,1.155817670714825440e-01,-1.807460139068104571e-02,2.193561256808604643e-01,5.867820821102789908e-02,3.231279880002859567e-02,-7.553516518451587614e-02,-8.388872317620253705e-02,2.745796783904582566e-02,-1.118737099390297307e-01,-2.668668844237590682e-02,-4.754862981398119454e-04,4.071467127150450033e-02,2.100262502507625750e-01,2.384504331520567733e-02,-1.490675636791267689e-01,-3.077426447832933010e-02,-1.406035676538784918e-01,1.249632361237593831e-01,4.855894236062318486e-03,5.045661174083569678e-02,-1.278192100571807766e-01,-7.140026816201365534e-02,-8.295488361722087867e-02,-1.388540150807483775e-01,1.770991422815098026e-01,-1.917010031867071584e-01,-3.882443213931316417e-02,-5.719793214507604834e-02,6.797571431538210196e-02,-5.248247132812865201e-02,3.600664287121192048e-02,1.119263708409324043e-01,2.096462256149614692e-02
-7.097063929171677776e-02,1.261075804777016529e-01,-4.542810720571276162e-02,-2.296052455506258361e-01,-2.457137678687656979e-01,8.904720229054036151e-02,1.010203957806215802e-01,-1.012150432758533308e-01,-1.246672454499659077e-01,-4.638357169999026211e-03,7.983740286228020039e-03,1.332880319649887291e-01,-3.195392706898030066e-02,-1.642386992536996604e-01,-2.560847627305666285e-01,-5.118373985076496435e-02,4.357465537576166170e-02,-3.323177900497734615e-03,-6.633874209110911246e-02,1.809923244345297902e-02,6.389914816924958940e-02,-4.555494516808846622e-02,2.396268568911403066e-02,-2.403580689577395138e-02,5.106463681184193748e-02,5.779964009007708403e-02,6.654970231647167056e-02,4.566751106294558715e-02,-2.957239436323364987e-03,-6.188650959102443005e-02,1.320377701327540287e-01,-1.502419276024957728e-01,-7.894610408621317854e-02,1.539883219825560756e-01,-1.415187652052598763e-02,-6.784968444320839398e-02,-8.081903480203779522e-02,-3.498134432075459405e-02,1.643678406744026321e-01,3.052431413691589213e-02,1.155265193887885372e-01,-8.158987807147792537e-02,1.654408725956665327e-01,-3.710325468540749683e-02,1.167796938765514325e-01,1.532350860001511876e-03,5.213183411665969075e-02,-1.717400555901687498e-01,-4.265896011453581410e-02,-3.785647085338079282e-02,-1.909757999285982208e-02,-1.064585998352820806e-01,-6.064843119572677771e-02,-2.822727025442993767e-02,-2.894634358239675520e-02,6.935443794342660562e-02,5.428448657450945028e-03,2.310649890185566824e-01,-2.811022846357844399e-02,-2.754712485383527601e-02,5.592140147493779301e-02,2.003996115420806842e-02,-5.700816594568415552e-02,-1.383147062447215303e-01,4.319472556596662405e-02,3.178577717399586056e-02,8.014188253052131894e-02,8.661358570641132515e-02,-6.676795759045310585e-02,-1.539469572137608933e-01,-1.227545771965292826e-01,9.930863595499231367e-02,4.266689076026645294e-02,5.595975153052328011e-02,-9.472329838188547901e-02,-1.867071360167600891e-01,-1.092123393406060905e-02,-1.329402638154343619e-01,-9.843098650309002606e-04,1.505545629020544895e-01,-1.307291072212702909e-01,-1.142953684637838460e-02,7.184131407794604185e-02,-3.184409091309808870e-02,4.143181176938848936e-02,7.920484606087840884e-02,1.412165325427039708e-01,-1.309589647245755217e-01,1.476056517323885986e-01,1.551292098129048065e-02,-8.409745351982646222e-02,-2.251038791615393372e-02,-2.190080307708238416e-01,1.067822828600168417e-01,5.051144201908980280e-02,-4.384846252209408275e-03,-3.945864047487554482e-02,-1.184603268691880769e-02,7.292301572417361072e-05,-1.058557367530695431e-01,-2.403975922194195175e-02,2.713988631083361081e-02,-9.094912722531663107e-02,-1.508381293590395633e-01,-1.652893833938136672e-02
1.370893152975449225e-01,-1.367081604747475733e-02,-2.388694552278236571e-02,3.129848119502972453e-02,3.136367153037941669e-02,1.517509083528191527e-01,6.936128609044397986e-02,-7.604945235178009466e-02,3.187474865370452243e-02,-4.546386935776017962e-02,-2.177019649022032127e-02,1.066335798636299653e-01,4.098377910430181514e-02,-1.788076252231548049e-02,-7.190496869910729602e-03,-2.127601021204831855e-01,-1.154262190145776898e-02,-8.290872128524359730e-02,-4.469548511722736678e-02,1.166895623513367758e-01,1.132911516796850787e-01,5.163974626369143006e-02,2.298594381268946607e-02,1.955873888819474049e-01,-6.339507007958239404e-02,1.062792163009227686e-01,-3.295960467497159596e-02,-5.400190247711658675e-02,-6.939246276810789871e-02,5.220704933201601033e-02,-3.838221028069721541e-02,1.088978576871756920e-01,6.833503679941752007e-02,-3.574830635085171626e-02,5.756986688837067989e-02,6.212892027843716636e-02,-1.356678073015338271e-02,8.570083067001646460e-05,5.240924102377213234e-02,-1.548191666198754091e-01,5.317398408707339069e-02,-5.294838098484350858e-02,5.665553623060912147e-02,2.222487451910182960e-02,3.416047425812266530e-02,-5.532317482419131516e-02,-7.954692171232873033e-02,7.476989791910727823e-02,-2.022704241854113294e-02,8.750710227333813318e-02,-5.403052632988483706e-02,-1.127241695674686961e-01,-9.827251207061396543e-02,8.675967987082242039e-03,-8.612485118163407116e-02,1.676880883417087853e-01,1.886725765779479272e-02,3.468360530817370113e-02,-1.628450125187873576e-01,-1.753440219732305475e-02,-3.061595626407410953e-02,1.143672173728028651e-01,-2.554987568508628182e-01,-8.661442667471437595e-02,1.361519150046625881e-01,-1.371295832363411127e-01,-5.114175139223057880e-03,-6.076539146642754435e-02,-2.601822445403080032e-03,-4.876089371394701222e-02,-1.514743404852905428e-01,-1.014657056152631354e-01,2.096957415973667999e-02,1.042966357843793934e-01,6.035809450030961421e-02,2.424718217593751501e-01,1.206394849080543244e-02,-2.042832384543179225e-02,1.849194783744985138e-01,9.369431867185162854e-02,7.301032967817967789e-02,2.126678615713015891e-02,-4.942699240559713519e-02,2.009997548998366731e-02,1.496438699019356916e-02,2.457576648828521115e-01,-1.648794198530123545e-01,6.525060752039782072e-03,1.576192135392153262e-02,4.432802448443116938e-02,1.919315775538764715e-03,-1.099757779735395097e-01,1.494717564810556787e-01,7.279413644148369222e-02,-7.921582025177445127e-03,-4.072328614266293445e-02,-4.901762281808208499e-02,4.322100732710958126e-02,-2.287317583984785074e-01,1.158716230757316501e-01,2.299543910652675771e-01,-6.493227909792885499e-02,4.187492064575749906e-02,-4.380510947627141993e-02,2.257531770668326776e-01
-1.894805887096474850e-01,-1.377767861377857637e-02,-7.935660260359299334e-02,9.894022526884116431e-02,1.034855824560025200e-01,5.245496351769844690e-02,-1.767674336910304150e-02,1.376301381535033064e-01,-4.480257690630472939e-02,-8.946696229287755264e-02,-8.884991871830356935e-02,8.791671173365608882e-02,-1.737260169815439681e-01,-2.378566149336117097e-02,-2.933920901851667928e-02,7.461652694252653151e-02,-1.112362066284811463e-01,-2.887473080150427737e-02,4.459675965041209889e-03,-1.359311242631009997e-01,3.205322102195994755e-03,-5.320361219670904918e-02,-1.170241249796943606e-01,3.895654292821681963e-03,3.799834231109043559e-02,1.748772711349807496e-01,1.944467460757663690e-02,-2.101949120315058095e-01,1.652096275948672366e-01,-8.713806680239581659e-02,2.891329488275139886e-02,-7.956779909284282526e-02,-9.950667537341167934e-02,-1.853798742417224754e-01,-3.140671485967977405e-02,5.213676864309007425e-02,1.129996656497705421e-01,-3.909830911019299485e-03,-9.845415640025269310e-02,-2.097377065648650951e-01,3.385760842322866476e-02,-3.291667229224530533e-02,-2.464215969313932053e-02,-1.370693597476332348e-01,5.679228528293678302e-02,1.272122240979572938e-01,4.326419817642743193e-02,-1.838225995948385705e-01,1.285979680189771809e-02,6.962806991315483029e-02,-3.305380782437503107e-02,-8.112554324563132566e-03,-9.177129246262252793e-02,-1.764154743826838040e-02,-1.966718350421786110e-01,-1.432290309432466546e-01,-2.209648958721784420e-02,-9.659557972266839820e-02,1.189134623145855774e-01,-8.535644616161269793e-03,-1.261112622841233100e-01,-1.088130541585300981e-01,-5.991388187427823531e-03,6.255347014613828194e-02,1.772331702470144044e-01,-6.414981239387512746e-02,1.199318739332929790e-01,4.692433339633290262e-02,5.292222586480021390e-02,1.143515715483529524e-02,-2.152146896790360989e-02,3.455472052593450832e-02,-1.733931979561319503e-01,3.363737976850178502e-02,-1.047932281604020688e-02,3.952937685856491162e-02,-2.036861077744286756e-03,-1.286889497997266429e-01,-6.003278194555067976e-02,5.841999474880987114e-02,-1.188264932699928215e-02,-5.773558903929879721e-02,1.386834198381363681e-01,7.087965392075494531e-02,4.787148536396121368e-02,1.025154868625794205e-02,1.004576385592294563e-01,-9.779715426725853200e-02,-6.935321500093465097e-02,3.986411053505205249e-02,8.717728071422976149e-03,-1.817646096589969062e-01,1.763308001008942749e-01,1.320920956368603905e-01,-8.045957164905818970e-02,-1.486779897105028891e-01,2.277615865024214259e-02,-9.592558338324258527e-03,1.490030580609538469e-01,1.736926640494212970e-01,3.921253337090542523e-02,-4.961782573865413520e-02,-1.091470416813920957e-01,-1.223651943732356751e-01,-3.166521499227385739e-02
1.731616500425117722e-02,1.949537773483624864e-02,4.378904195819888906e-02,-4.383817698720655215e-02,-3.576804265841060371e-02,-1.053651438304399612e-01,-1.132171497061882359e-01,1.702065339160296620e-01,4.162370228298142849e-02,-3.423828218916853683e-02,1.177385239216471313e-01,-9.312621434488377314e-02,-3.936253530526551830e-02,8.813544286410734951e-02,-9.492248767371957996e-02,1.145476875856294013e-01,-1.022296098782120646e-02,5.768044238584689454e-02,-1.285078639685375834e-01,2.761266739552360044e-02,-1.134329306347604469e-02,-9.195084207035932045e-02,-9.820185511069839945e-02,2.566365615700813008e-01,-1.885971328652722989e-01,-2.551659537296197544e-01,-3.166391735545869002e-02,-1.867283169815042027e-02,-6.710729784046194635e-02,4.805873072639327975e-02,4.765260368496887847e-03,1.521245926403234916e-01,-1.878295906765710746e-02,-7.156723385387982195e-02,8.159524970232326369e-02,-3.976671866684950568e-02,2.597828740176150869e-02,-9.203988741554661179e-02,3.783353815168377654e-02,5.092976326273388615e-02,-8.207042662000754024e-03,4.875987341671708664e-02,-1.059354246869570644e-02,-1.994434176529089747e-02,-4.831993914463122985e-03,6.457410096724724990e-02,-1.137263704984897532e-02,5.278198624116676313e-02,1.208376529480858497e-01,4.336167928600065391e-02,1.843971351907692235e-01,1.004917786972439955e-02,-8.666463201710317837e-03,-1.239211403013122659e-01,-1.167014035235623831e-01,8.785303248624003192e-02,-1.375455583690163852e-01,2.110668530786530619e-03,-8.638777145636816757e-02,1.217846380755701202e-01,-3.972111388145490446e-02,-3.724160223332983327e-02,-1.434016566066149412e-01,5.688351671854244979e-02,1.138006180296485398e-01,1.110000100277034468e-02,-1.683735375972235659e-01,3.671965594406510075e-02,4.248859155941685922e-02,-1.683402908599287151e-01,-5.298133164576548232e-02,1.389207377075308419e-03,-9.922160606554596141e-02,-1.059022762099675607e-01,1.076945456250026217e-01,-2.581557888459209416e-01,-7.585866230688764755e-02,-1.892463406916586668e-02,-2.702866491419748940e-02,1.419956750113701427e-01,5.109874782155999356e-02,1.187071947689870566e-01,-1.991025162422686498e-02,-1.792394203500386959e-02,-2.525087577801649746e-02,-6.515084557491021555e-02,-1.536486258724255871e-01,-6.809376079942250359e-02,-3.683953808042289557e-02,-1.266353956111163082e-01,1.156024590517112371e-01,-5.825440210635661475e-02,-7.049891117468189139e-02,1.149602598187784430e-01,-1.413408669177109063e-02,-2.605237319410090846e-01,7.046616235088737357e-02,-8.349967557823759212e-02,-2.014828913708332364e-02,-1.659651645642779838e-01,-1.751365059872237243e-02,-1.485370124119572699e-01,-2.817026977733383397e-02,-1.327844437864641458e-01,-4.073914103740143566e-02
-7.192392674041291067e-02,4.876138196102490496e-02,-6.874633548532940730e-02,-1.925098669788019579e-01,1.013240552256970961e-01,9.564037170196204585e-02,-3.432796685535646763e-02,1.236957327104028365e-01,-1.160642912403115484e-01,-1.273594764294636028e-01,-1.590422485654027773e-01,-7.853108506715564263e-02,4.205935299092492669e-02,5.415042888929537390e-02,7.960750097921101553e-02,7.900990501247699693e-02,1.250572558702618409e-01,-1.869761982341415409e-03,-1.207305525925144174e-01,-6.672679811019990859e-02,-2.736582485476750717e-02,-7.671406664924954044e-03,8.325357922602802385e-02,7.135018554860553253e-02,-5.563627038787421347e-02,-1.278584536886918643e-01,-1.944090176581609458e-03,1.003916013095468018e-01,4.031117999537019159e-02,-1.139898604409549376e-01,1.350263336613478360e-01,2.218255010208456113e-01,8.089606850162401469e-03,1.910978481177542931e-01,7.660115932546140982e-02,-1.112380665387353168e-01,1.085554207884175115e-01,1.771823688201995192e-02,-3.281171413681987364e-02,-5.314965288988764136e-02,4.753325634445117881e-02,2.381744630372314986e-02,-9.933983737736790109e-02,-7.510477685822947169e-02,3.836616311801910317e-02,-1.287342609154640549e-01,5.971515336223693141e-03,-8.023405103192896015e-02,2.372696093354540181e-01,-1.160764249353013824e-02,1.116678980030006707e-01,-2.552869085242486999e-02,9.825240999812855092e-02,6.878534459775817456e-02,3.291664408006853698e-02,1.568730037211328587e-03,1.842386383011578310e-01,-5.971239693828445105e-02,-9.258437583531789472e-02,-6.830275159357468429e-02,-1.784781493000447972e-01,-6.732682840862851126e-02,-7.963809328263722620e-02,-6.000587214093925509e-02,-2.092350305370084540e-02,1.526404697494468943e-01,8.077663163678223956e-02,1.005672042363230240e-01,6.532538991106898868e-04,4.115774986980444416e-02,1.151647896394433421e-02,5.807870630605512646e-02,1.115512785275988711e-01,1.146453764998307950e-01,-6.973945363595034086e-02,6.229087888456771860e-02,6.746663949685255401e-02,-2.820598590464348104e-03,5.903554619981110640e-02,-1.205735222984462562e-01,-1.217112730154078920e-01,-2.606803696860857111e-02,-2.585072670095973565e-02,-4.932860295552155688e-02,-8.853692033164953235e-02,7.263403242950831201e-03,2.965999276018797121e-02,2.704426856996589718e-02,-1.623043230010313698e-01,3.184031156896099946e-02,-1.343052796621774791e-01,1.240371073211827824e-01,-7.247590231129937000e-02,9.518517976999832375e-02,9.388803228234898768e-02,-7.056455597836197580e-02,7.256474122583682351e-02,1.485244849046941373e-01,-1.227928748839871159e-01,2.611165768788985542e-01,1.068832659551451070e-01,-9.229059900602124000e-02,1.944152602003783661e-02,-5.242401959572030173e-02,-1.683640123532347821e-01
-1.198051295220606272e-02,-2.200960625293598913e-02,-6.390371416139032680e-03,7.327150706131922708e-02,-1.663615675785451720e-01,8.312171452160280194e-02,-8.864429263270734438e-02,-4.950158229808598875e-02,1.205934447265979426e-01,1.926542787226407510e-02,1.216506911501698679e-01,1.050052999682005994e-01,-1.017325833520967282e-01,4.264418729507711558e-02,1.086705862552527213e-01,-2.293820450937343047e-01,7.786595014262742698e-02,3.120849254287409724e-02,-7.662705948952511226e-02,-1.576736637407356867e-02,1.352894062469241210e-01,4.756388881838505278e-03,1.197625184551827371e-02,-9.222201632002807736e-02,-5.366159365738171899e-02,-1.058616184725808540e-01,1.427563644214272509e-01,-7.594484732039943897e-02,-1.751655216512138652e-02,-1.221229415906737586e-02,2.119500894269725488e-01,1.395408798458871724e-01,9.792180192705828012e-02,-3.771768208711963333e-02,4.456009075522839036e-02,-6.400890827246633052e-02,1.091424407663145052e-01,-1.201431580788350911e-01,5.213431211867318102e-03,3.850900499681381151e-02,-5.043284915943075514e-02,-9.905774475340949070e-02,4.365251807491297986e-02,-7.593152283161705429e-02,-8.751957975112324706e-02,8.358652465260543729e-02,-4.879622423940834647e-02,-1.610560520032960352e-01,8.540005515679882642e-02,1.611020519977754417e-02,-4.378789198541014477e-02,1.137452036712841841e-01,-8.694332163770784883e-02,6.996497374258695001e-02,1.036967755271977210e-01,1.747305499074158219e-01,5.460773767675967949e-02,-1.841762024489017324e-01,1.254884782885567172e-02,1.558372487920823002e-01,-4.950878084055632122e-02,5.915410700811490896e-02,1.472216639367809332e-01,4.123758330310605541e-02,2.595363857586023559e-02,9.237049849698807102e-02,1.669881054113878105e-03,-3.270016759633991021e-02,-7.046677349607961827e-02,-1.082443904588130043e-02,1.492075603759792646e-01,-7.742073982331948434e-02,9.579644836559317311e-02,-1.162196642680601993e-01,-2.005757726732035617e-01,9.831930831282703620e-02,-1.392742956816322153e-01,2.533781302919633008e-02,9.318649161794269331e-02,2.065379528125384917e-02,3.591648171891862612e-02,1.915542216101453338e-02,7.552599873580440049e-02,1.073496523775517297e-01,1.722203099600589926e-01,-1.927824481004896950e-01,2.319086943150042157e-02,-4.707427647275282123e-02,-1.255201256820755867e-02,-1.103788975102021203e-01,-1.351397032124027620e-01,-1.210955485697390865e-01,-1.735048222526768824e-01,1.057697689670595576e-01,-8.782726058109881218e-02,4.237887127489625705e-03,8.532837709035709373e-02,-1.373853405096455427e-01,3.615573080704392872e-02,5.764737705801026985e-02,1.490929128139288073e-01,1.157299369324456539e-01,-1.649801465511475940e-02,3.402986455252372117e-02,1.257729666348670616e-01
1.863364026883127245e-01,3.322310373751759249e-02,3.874825677602350416e-02,-7.913597827787717531e-02,1.104715818940848054e-01,1.157091023503816762e-01,-1.387081928004524622e-01,-1.971312923983570276e-01,-1.474341454859265099e-01,6.076436831018938722e-02,-8.733730760230003221e-02,1.505567637012113491e-01,-4.589759795666093628e-02,2.627447717191288071e-02,6.820749339026715985e-02,1.705449334642917744e-02,-7.565332066404577283e-02,-6.120860609788858486e-02,2.590729717703474030e-02,-5.970124700795197831e-02,-5.270050883110538598e-02,-7.093292061300025819e-02,2.184774950389870851e-01,3.056035961580350763e-02,7.931723692763568978e-02,-4.945877528506675141e-02,3.986413454726604050e-02,2.380215550315622347e-02,-4.758866718226054116e-02,-8.713948956681828728e-02,-1.284789915506548419e-01,9.810747010137660373e-02,7.502857914052003807e-02,-7.336618203980571629e-03,-1.048654154990339912e-02,-4.493022890044564427e-02,-1.958688220836862504e-01,-4.062233127256043713e-02,5.142149572605023665e-03,2.334712158087486750e-02,-1.374108868079343404e-02,8.177116723611774218e-02,1.355975436898208819e-02,-1.869249509709380308e-01,-9.998014446093064778e-03,4.220136679585999653e-03,5.204553252524447837e-02,9.872730908613497336e-02,9.440243886867491843e-03,-8.563021058755973525e-02,-9.865905415207890106e-02,2.233599766127807723e-02,4.295691092097908559e-02,-4.985734238265868146e-02,-9.947413970472390732e-02,-1.323776314797774772e-02,6.047191074490086693e-02,-1.799222411105304981e-02,9.934979963820145255e-02,5.549542344333377453e-02,-1.545191597141941722e-02,1.201216491607359077e-01,9.917808482841786177e-02,2.787737218398060254e-03,4.615425879427065975e-02,4.237787468459935925e-02,1.394551675352402320e-01,6.463975964128666762e-02,6.520835924884574308e-02,-1.569019915200558501e-01,3.193718629472780957e-01,5.468051876294229008e-02,-1.887499063355065065e-01,2.127921153721192282e-01,1.025661717742858553e-01,-1.322418785312529377e-01,-3.707879180562566324e-02,-9.637654357221407675e-04,6.176504387144302055e-02,-9.401396207267234684e-02,1.491412818166228393e-01,-3.999606870530863709e-03,-1.518766251523015198e-01,5.929552350070768640e-03,-2.481862711651450920e-03,6.858614520412943671e-02,-3.850001195467976645e-02,-2.010327827659348643e-01,-1.306377758279479440e-01,2.169967598109921042e-03,3.512437803456730512e-02,-1.236549899093478538e-01,-8.924512282474664215e-02,9.422932787373959618e-02,-9.776221351056080255e-02,-1.160579838795005730e-01,-1.496568069518517952e-01,-5.002152462594687543e-02,-7.303532008615559734e-02,-6.785579236872694986e-03,-6.095467727549697817e-02,1.695041652257329445e-01,-2.824969044380715340e-03,5.034648135104265870e-02,-2.573080394957320133e-02
-2.265149165930975192e-02,-1.635976512453594378e-01,-3.583687821252431321e-02,-1.451866959607616692e-01,-4.701645637154962254e-02,1.204168193247264068e-01,6.618816968380988874e-02,-7.442020907714284742e-04,-7.537101457814521233e-02,-1.511301005046201129e-01,8.161458235646561199e-02,-1.221896925613843027e-01,-1.901589268719433568e-02,-9.305576700083571795e-02,-6.497136830349381498e-02,-7.518148135940089238e-02,4.686215325344952887e-03,-1.986106804494344388e-02,5.423759588802452847e-02,-4.356966681018851345e-02,-2.835530537780319577e-02,-1.753408531679873372e-01,-1.097554018707214141e-01,1.277500167241159001e-01,-1.029979482143922737e-01,-1.419683449187922331e-02,7.237080001621140624e-03,-3.809590042395224335e-02,-6.551513811507463092e-02,5.507931515717890553e-02,-3.294439644709355741e-02,-4.112866920161588336e-02,1.362674191929114653e-01,-2.579260141200526713e-01,1.188445977524197825e-02,-8.183958777888317160e-02,-1.819467327958403935e-01,-2.558630256892025293e-02,-2.245506980242020778e-02,-9.043127891263247342e-02,-2.055472291061127832e-01,1.018982816735495081e-02,-6.741068929674766397e-02,1.016012261971749875e-01,2.114206554353975087e-01,5.613218370398201373e-03,7.801581922139903813e-02,7.322997235256603621e-02,3.509132543893782319e-03,6.511433707928602523e-04,-5.794779800428978556e-02,-7.925120702759737290e-02,3.582907030245247038e-03,-2.305649724923381286e-02,5.970637577529963602e-02,-7.620025001970230638e-02,1.543569703642293234e-01,1.208999882121297581e-01,6.530476355160158564e-03,1.148469422459212907e-01,-1.400204558866934568e-01,9.218941662493124189e-02,6.514586155467606832e-02,-4.383289848713655193e-03,-8.241600196161463776e-02,1.943122355447663568e-02,-4.795551250433900681e-02,-6.030775835665629775e-02,-1.576090795949456891e-01,-2.709606369187726738e-02,-8.243619183803266304e-02,1.048381034468710282e-01,2.904202419156089524e-02,4.725680443793882184e-03,1.338931908988379993e-01,-1.114821087896694096e-01,-1.376461323031357153e-01,9.830628416105348377e-02,-2.297399532027183666e-01,-5.284874780314537807e-02,1.718778350242478048e-03,-2.219535022441928851e-01,-8.744044706468720451e-02,1.391560384261472105e-01,-5.932136289600212220e-02,-4.793140592973320346e-02,1.574770728619738214e-01,6.624705480300893679e-02,-1.178833289499769954e-01,-7.871317781149066162e-02,1.597925802548444407e-02,-7.294118802560309311e-02,-1.484413981035796401e-02,-5.841244922735770381e-03,1.054366813381583251e-01,1.100604590178989456e-01,1.548030445618776008e-01,-1.508108551565020064e-02,-4.177607507465493780e-02,1.131085672091245442e-01,1.564284629492997403e-01,1.069154795468634789e-01,-5.218913385564113300e-02,6.276729541394751588e-02,8.766820415210968553e-02
2.213603939799635781e-02,3.767241164621461941e-02,6.582145681316413366e-02,-1.007218618664207782e-01,1.675875912314242211e-01,-3.430221137743167531e-02,2.776250540584392357e-01,-2.092184483651350069e-01,6.843581381970668953e-02,6.785805264466482356e-03,1.736980382803718082e-01,-1.411174676917393948e-02,6.943926902433193715e-02,1.273334966984371840e-02,1.656589637934934578e-01,2.066263858861232261e-02,2.869750195842072152e-02,1.137908331532789530e-01,-6.399305334375637866e-02,-7.452495008793857956e-02,1.120495458433030528e-01,-1.033030557377321301e-01,-6.851084091617945515e-02,4.962742164356831465e-02,1.507489537467005536e-01,-6.322558588937474133e-02,6.254569767395881663e-02,1.084273285847819901e-02,4.548513012231158309e-02,-3.849039297867855314e-02,-5.733231221792425142e-02,-1.485664855663549055e-01,-1.726433619382438667e-01,-9.981858257469782003e-02,2.614342575322180506e-01,-3.077369756932554420e-02,2.423094948896076933e-02,1.177226459573673112e-01,-1.010573184389688961e-01,1.121321273719002587e-01,1.820179598304778323e-01,2.059438757215184546e-02,-5.740361832709088563e-04,-1.294641166362100748e-01,1.214587625135290228e-01,5.563427076186307912e-02,-1.585659621617776238e-01,9.923904355828323809e-02,-5.490160093244270123e-02,-1.066630650315776307e-01,6.926036652556773199e-02,-2.886730855820489328e-02,1.363036563119977562e-01,2.181050842505763976e-01,4.739604432555978575e-03,-1.052564006148494075e-01,3.938098196502731740e-02,-2.462387134869045702e-02,-3.521803374656064939e-02,2.327677746101253914e-02,-6.478871400905289457e-02,2.225372191050498452e-02,4.481931693919723875e-02,-1.467934486841443453e-01,-1.414297151498717098e-01,-9.587522207043008837e-02,-1.513062404083745371e-02,-4.884120273817461888e-02,8.069561880813083676e-02,-1.626154087482223343e-02,3.817227452907356183e-02,8.942895955125201857e-02,2.092798920443757899e-02,5.905320124383547919e-02,1.071435987024502018e-01,4.045791090822332958e-02,-4.131631466605741043e-02,1.148281145559773841e-01,1.417394970406142714e-02,9.776549747115875766e-02,9.861522875605727156e-02,7.639540023798388479e-02,6.040336986784928391e-02,4.662662587102341105e-02,6.691236557442366284e-02,-2.677728098682895241e-02,-1.259966214841080900e-01,1.207434373746978234e-01,3.686549535538451161e-02,2.151610297432984820e-02,-1.183826447300707074e-01,-1.099554556755685253e-01,-1.051089775954948125e-01,8.062513083137523573e-02,-1.852935320272368087e-03,-2.600807777911052360e-02,3.528356548915470570e-02,-3.786159518823679904e-02,1.562547393783164928e-01,1.515938130802366168e-02,1.087384518528107108e-01,-7.713241963197864370e-02,-5.777871187782471218e-02,-1.732233391689114721e-01,-4.254285085546183343e-02
