-1.920868141392051420e-02,7.580462312512858958e-02,-1.273959589665713821e-01,1.796932042968403531e-01,-1.056247043870566782e-01,-1.152619069723377077e-01,-1.707542820767920799e-01,8.497465195485054412e-03,-3.333225192027264305e-03,-5.948475981815415370e-02,3.775291869896904573e-03,5.924701949602456663e-02,-2.442417517099498558e-01,-1.992947319933767447e-02,7.902050703493360140e-02,1.287416552731366071e-01,-7.382279594110763288e-02,6.574686023316406690e-03,3.048744068616164593e-02,-1.233315253417719692e-01,7.048665047619916135e-02,-3.017593345314306674e-01,2.192504537803979803e-02,1.905796952200608796e-01,-2.417062906437835723e-01,-5.255763442708557415e-02,-4.326954495521504948e-03,-1.025205311711912676e-01,-7.208856145446283087e-03,2.142690283684347274e-01,1.730969911112383852e-01,1.054958294476006780e-01,-4.049759285727521502e-02,-1.741649376459759035e-01,1.469045429547946036e-01,-2.765751238542815127e-01,-1.129436024639042663e-01,5.002536888606725664e-03,-1.648497601880876962e-01,-2.844220923079082142e-01,-1.415514130626464306e-01,-2.294296260911026231e-01,-7.450066814901080969e-02,1.376580063177123003e-01,9.488627775685773771e-03,-5.159520044727410742e-02,2.477852209699203667e-01,3.812459231631673724e-03,-2.015157438219764355e-02,2.251672646833184632e-02,2.745309626538690595e-01
-1.651281513358237030e-01,-5.396164522167046229e-02,-1.924373201295965230e-01,2.973696071260844079e-02,2.142719975470568639e-01,5.273968646925340092e-03,-9.276374335307757679e-02,3.740372701634220309e-01,-1.928877270940290885e-03,-2.923895984347802193e-03,-1.068533451725876410e-01,1.002926307944008028e-01,1.076551375271166122e-02,1.735649208320686754e-01,-1.389436848015210835e-01,1.178703296098307651e-01,-2.543806767560507498e-01,1.798218410444882565e-01,9.605494238654171957e-03,-1.015766190262677171e-01,-7.940257736217268617e-03,-1.078068477670059561e-01,-6.349969734123926679e-02,2.738665321389915572e-02,-1.288366983298091240e-01,9.944897274776062779e-02,2.174736262168829211e-03,5.993797525619029565e-02,8.083220518241254759e-02,5.901134888632438014e-02,-2.214034553363289637e-01,3.190074318645681473e-01,-1.159842202833907404e-01,-1.933109259312559558e-01,-1.616212506957165687e-02,2.062250486847289066e-01,-4.406172635420649297e-02,2.467022310242195926e-01,1.479645865685562944e-01,-4.633977666480861013e-02,4.378176404350342388e-02,8.183771106317125343e-02,7.598192482501792133e-02,5.889939303907731211e-02,1.836433262263275912e-01,1.922306156153040235e-01,-1.649761261977233384e-01,1.292346239630063828e-02,-1.699039741026660000e-01,-3.159541886734168470e-02,-1.071294308071024520e-01
1.206372101045219275e-01,4.277193611111495541e-01,-1.313911125666722413e-02,1.397557461852660943e-01,1.694403943261990064e-01,-3.048312310703823330e-02,-2.291948744970476182e-02,-4.403090262845646419e-02,1.701631744863182083e-01,-3.101093131908717049e-01,-1.211393238640550846e-01,2.686279508957180040e-01,3.348471289065327317e-02,-1.024285661354956689e-03,7.834743483068845604e-02,-9.459392518465239985e-03,-1.890847231900910641e-01,1.154232672648437819e-02,1.459941815891766248e-01,5.417484933797789975e-02,1.711779201796068406e-01,5.009278841596179199e-02,-2.768659569683735305e-02,-5.698626874813485579e-03,-2.896762949397253817e-02,1.901092593600258451e-01,-1.352996242100235058e-01,-9.574395256050451108e-02,7.590312540523409812e-02,-1.897129938704494312e-01,1.756892093018142531e-01,-1.215899732898562124e-02,2.375487776357001340e-02,-7.094701579216634857e-02,2.065984663886303446e-02,-5.115100474478011250e-02,4.144996013204974017e-02,-2.232009340691872012e-02,-7.906443243582372826e-02,1.711363900037829733e-01,1.422844697924759150e-01,1.061953472260270676e-01,2.878391721551003535e-01,9.944927606280394572e-02,5.539758674740868916e-02,-1.215692224502664121e-01,-1.145383297905224612e-01,1.477891507105901781e-01,2.314140026384308435e-01,1.536397423213952673e-01,2.817461358500173568e-02
4.991535828250379808e-02,-2.388430334977537095e-02,2.999813800132346275e-02,1.201633495197969026e-01,2.219357504367685530e-01,-2.783523241159012729e-01,2.394442236740427221e-01,1.432675030985081782e-02,5.729601680017036569e-02,-2.634044210225249261e-01,2.542238751284890408e-01,-1.198346094875911427e-01,-6.672642825568174396e-02,4.097540637712530909e-02,-1.382738341019479067e-01,-1.163742132070566537e-01,6.752137487653220305e-02,9.324503204178638538e-02,2.053158532111478557e-02,-8.632913254204808984e-02,1.410048698553551527e-01,-2.169804535519024580e-01,1.902369547645987036e-01,1.566570753327235777e-02,-1.997538570570662753e-01,1.117143937363786720e-02,1.234758375101446259e-01,5.856556996500452555e-02,-1.092753754658447179e-01,-1.414927648057112686e-01,-1.121886744530564417e-01,-3.678587552208556488e-02,-1.718095889695692713e-01,2.272764255704973202e-01,-4.796786663123212696e-02,1.366555068044414123e-01,-5.661266330077611986e-02,-8.102081686449880138e-02,1.939627629273544818e-01,-5.588521853376986898e-02,2.086416900677844077e-01,-7.228488412936696916e-02,-1.656981950945863036e-01,9.375365769245230796e-02,1.289174013439128574e-01,-2.320290453226396266e-01,6.736165225430637560e-02,-1.934945227873491325e-01,1.481554202741902360e-01,-6.804979212258173427e-02,-3.263823771922014227e-02
-1.278488907337539948e-01,-2.618234195566357947e-01,-2.021272997965161897e-02,-7.450366677431620455e-02,-1.023923306743661499e-01,-1.130691209254649776e-01,1.120068803770949140e-01,-8.589928438238178532e-02,-2.125143095581157604e-01,2.175280238545978032e-02,1.615672202113537792e-01,1.265021655079795471e-01,-3.090413268757645215e-01,-1.344571732040626133e-01,-2.393796430462657998e-01,1.618762898196824396e-01,-2.623448890639300257e-02,-1.012945880129795806e-01,-2.044585134022133474e-02,-1.735368993387156195e-02,3.223367817955473391e-02,-2.016427778557565720e-01,-6.616661400944105764e-02,-2.939314820889183943e-01,1.344630960284045051e-01,7.092595704765286557e-02,-1.427285864358416867e-01,-2.621884428926419264e-01,1.588428974142888361e-01,1.122775555966271793e-01,1.247542635002633904e-02,1.857820112315816674e-02,7.556265427824905567e-02,-3.125517794701911795e-02,-2.041442321585045516e-01,5.815473337766639828e-02,-2.066991463874846002e-01,-8.500602290108576209e-02,-8.016068555402690310e-02,1.180221858559758197e-01,1.224787012557528865e-01,-6.309205185736421750e-02,2.113114050389265919e-01,7.123393535953216268e-03,7.102302345753502832e-02,-6.332669086286894788e-02,-1.286005236136660568e-01,-5.666305925364714668e-02,7.966102611851091919e-02,2.545761732209080863e-01,-2.684818332918657152e-02
-1.682426753705117128e-01,-2.900448975921239569e-02,1.492591928002250656e-01,1.318984550795196109e-01,8.766224133482906911e-02,-8.578344019280148558e-03,9.124059883478589927e-02,-6.758987668599789056e-02,-2.089615747803595311e-02,-8.301356516773820970e-03,-2.374990082588738505e-01,2.527258857529603442e-01,-1.888781488528726571e-01,-2.226727106799625544e-01,9.667016977917967935e-02,-1.076832722722749838e-02,-1.865762656764642091e-01,-1.768738027592753337e-01,2.218752487798771877e-01,1.180215867796381990e-01,6.228727692815651945e-02,-6.967997989457203056e-02,4.561928352771348061e-02,-2.318017508442135055e-01,1.457745221947959746e-01,-2.121246432862287645e-01,4.452677509331341016e-02,-2.301080608694324944e-02,-2.460280435050102993e-02,-2.324299574857194295e-01,4.110790831240442381e-03,1.936229523061597235e-01,-1.414875162768214900e-01,7.584697413399188459e-02,7.796531880855417374e-02,1.257024236785544147e-01,1.228406350253788692e-01,-1.391594584964503112e-01,-1.651514057861990792e-01,1.115311479238439984e-02,-4.291864414250314008e-02,-1.040883272596026532e-01,-2.041302606811893905e-01,1.127046509385330186e-01,1.800913479321792493e-02,1.445011270894419608e-01,1.218915322681629054e-01,-3.486412712296244054e-03,-1.566404705955179166e-01,-2.674772973018334499e-01,-1.778224169128024279e-01
1.873993286866744989e-01,-1.331069522241807579e-01,-1.130806070178655247e-02,3.835605412044442719e-01,1.106535404086381041e-01,-5.301354336673905210e-03,1.050593691231117566e-01,1.548973208685882064e-01,1.931665506200141713e-01,1.618121124316998505e-02,4.637481720672805008e-03,1.658413241511763961e-02,1.116365186274383275e-01,1.662819801135624886e-01,-5.671290586383892496e-02,-1.367232578590649866e-02,1.058048060346932079e-01,1.018035133688270089e-01,8.294132598832150427e-02,4.109724596579475420e-02,2.913125600286531336e-03,-6.700246060871346832e-02,-1.000350665723637456e-01,1.038381670795388012e-02,2.215408801296396279e-01,-1.002016004102322388e-01,-3.092319251491615906e-01,-1.702528131989437810e-01,-9.629897021126013201e-02,4.712473822741290730e-02,-1.076988911659014225e-01,1.791735021474234052e-02,3.006329463957491122e-01,9.562316840441313637e-02,1.582949604215119210e-01,-1.226834040407698279e-01,-1.247742185364778683e-01,-3.140966553454838106e-01,1.078808860434839756e-01,-1.367273569685874823e-01,-1.126661826955439455e-01,7.916106541248965622e-02,1.375178043559150409e-01,3.431517858118862674e-02,7.907342869102634841e-03,9.735374875083746549e-02,1.305401004861272973e-01,-8.203866329570150273e-02,-1.480626822520389463e-01,6.627597923361483456e-02,-1.909882361126954975e-01
1.568819273849364759e-01,-5.240928523317421595e-02,-9.095366877968642360e-04,-2.757289487463276609e-02,-1.831924893538530719e-01,3.853733693537384625e-02,4.713575421446632857e-02,7.309962612524523173e-02,4.510802327685419638e-02,-3.204359651755204763e-01,-1.668254320057120307e-02,-5.691321566269523513e-03,2.844654305195510879e-01,-1.190056833172646600e-01,-7.676431047878515268e-02,4.162735389604481639e-01,9.259590566478557994e-02,-2.465893562985775889e-01,-1.795531468214714432e-01,6.180935980823255849e-02,8.641800962691029153e-02,-1.484954967876144782e-01,-1.848510384553492536e-01,-1.588737942976779227e-01,-2.080390044147291673e-01,-2.117931919319533396e-01,3.990305285524764489e-02,3.322614709010937584e-02,-6.889896345281794343e-02,-1.150510576294087317e-01,-1.247763558798103689e-01,4.866412631123424176e-02,-1.009964059879511628e-01,-7.183378174210643119e-03,1.963666814777121905e-01,1.692038725865712689e-01,1.124118896185929417e-01,-4.538095084547003055e-02,-4.239439036952652451e-02,-1.723951212702777569e-02,-2.559532499435399622e-01,7.437770886673418513e-02,1.010082292499160928e-01,-1.354151309828138250e-01,4.210225274282854840e-02,-1.107623800123884172e-01,-8.132250544479392718e-02,-1.789903831154805725e-02,-2.913633149227611019e-02,6.598325984431556435e-02,9.417585397098900135e-02
2.561485378912444974e-02,1.224094675382798592e-01,-1.179622641875578415e-01,1.926340821426773126e-02,2.552425365471803001e-02,1.729974866647998322e-01,-6.990079196454411503e-02,1.598796931831833468e-01,9.696610908681280172e-02,6.148451832399701167e-02,6.929217742611394615e-02,-1.616890166031221265e-01,1.710396092931384115e-01,-2.411149004021484465e-01,-1.629727761759202920e-01,-8.019223109686640649e-02,2.168276505574533858e-02,-3.686280028414279375e-02,-6.116674837861051789e-02,9.330311846415494104e-02,-1.438839581906041498e-01,-7.381077730753084210e-02,7.814212173533222061e-02,7.023489947181682513e-02,2.566339497089232397e-02,5.450352248660840504e-03,2.786612551112396252e-01,-2.349920724637341585e-01,1.196296231550472988e-01,-2.140587018844598011e-01,-2.467588843995635051e-01,2.628368528366734069e-01,1.985038480092696581e-02,-1.569513156937646647e-01,-8.827349989769497918e-02,-2.548544288064303331e-01,-1.413200972353883533e-01,-1.564370155460296785e-01,-2.198327804856609335e-01,5.701301006325136533e-02,1.144247711406938123e-01,-2.825506146021087087e-02,-1.827485883445107984e-01,6.838430012477271502e-02,-1.451958972126822234e-01,-2.228994747363754192e-01,-5.205688465294565359e-02,8.879168329769354662e-02,-3.797108336641066145e-02,1.194961090030381146e-01,-1.629929833521126525e-01
-3.348627504037783864e-01,1.901066042827066760e-02,2.448796778230953319e-01,3.069260039429924300e-02,2.785858625546502321e-01,2.089190081185927639e-01,-1.080329795432639775e-03,7.401909551070408322e-02,1.408262779956387656e-01,-1.024372824640429336e-02,-1.639014367460474852e-01,-2.540373077506341004e-01,-2.779571172182289732e-02,-1.797317719691566562e-01,6.716366795302240733e-02,6.109788663655595087e-02,-3.947952399624989062e-02,7.167479882996845297e-02,-3.519984013080317831e-01,9.362192190930715419e-02,1.144874374055486477e-01,-1.439266824481200135e-01,-1.264196660404502404e-01,-1.070332012362576746e-01,-1.024514152991526927e-01,2.048450567096662123e-01,-1.719684596008999034e-01,-5.570270839040194349e-02,7.496439586646486131e-02,8.653783382401386559e-02,-9.778787490563321458e-03,-2.767371967722618842e-01,-4.245748223783651909e-03,-9.992374789224614529e-02,-2.283868078837102134e-02,-7.149404495806825632e-02,-1.710746033611300343e-03,-2.170580942458343737e-02,3.402514696055315702e-02,-1.350527313962385234e-02,-7.500322517327422112e-02,-1.114912106678989379e-01,-8.312972028456988571e-03,-1.456227784115304846e-01,9.917803314311925134e-02,-8.792678142941365294e-02,1.789361931237357928e-01,5.734195100002673767e-02,1.135837850949307504e-01,-1.346676473570444788e-01,-1.759772649268120104e-01
