-1.587955983353857015e-01,-1.466876062239508005e-01,-7.914270379539428690e-02,5.152314410751149265e-02,-4.207560974472681486e-02,8.151865954816360504e-02,1.391392879142492323e-01,-1.390356958981330826e-01,-3.805424393219635631e-03,9.887543102396742500e-02,-1.578428926428753487e-01,-2.268694661807321711e-01,-8.953334814828815824e-02,-1.855241859830661089e-01,-2.477921052793253393e-02,-3.397527034966293380e-01,2.300804137222295931e-01,2.204686793508479625e-01,9.629835222537200257e-02,-6.222592316434664150e-01,1.906824929668532106e-02,3.267747698864207906e-01,-2.051553998594169911e-02,-3.997935209360622272e-02,2.130678885715424631e-01
-1.023172505976152058e-01,3.224690294720826411e-02,9.977628694039172852e-02,4.129649853882609856e-01,1.704957745741681602e-02,4.723811833439630486e-02,-2.339754611082789371e-01,3.214621354691327704e-01,2.159207922011110448e-01,-2.591062270038018700e-01,8.512264960568370620e-02,-2.795370712150143100e-01,2.082327745104501360e-01,-2.117065669850791421e-01,9.782450306274141638e-02,2.148451050020474540e-01,-9.684105193259742728e-02,4.867677136435805685e-01,-1.097708309678316480e-01,5.154153297676504486e-02,-8.028437922573986030e-02,1.623051775744876468e-01,-5.213575479062208806e-02,-4.434564685675874279e-02,-7.640496509786422197e-02
-2.411357116683899571e-01,-1.577372035867202482e-01,-3.092898597910290204e-01,3.941857346841937115e-03,-2.535298808524346637e-01,-1.540929991595900439e-01,-1.749099328311749524e-01,-3.348874684827174431e-01,-2.000630835130857710e-01,-4.086976839458061200e-03,-1.154357535827370551e-01,1.219250402286033846e-01,1.942428238181661271e-01,6.559222084619555082e-02,-4.191535973492638983e-02,1.193273087951140093e-01,-3.323364049371628770e-01,2.790116612137272800e-01,7.373646355926659866e-03,-1.479454415211392815e-01,-5.203726713224365863e-02,-1.875719046722696681e-01,-5.023320957552455251e-02,4.443517610403349138e-01,-1.271608003048206037e-01
3.120003842429840968e-01,1.025468097621892311e-01,3.327891052544079686e-02,-2.289168227310329762e-01,6.715065357691486769e-02,-3.204394616489333880e-01,-9.705385432992549855e-02,-6.169000721572297924e-02,1.053460713603647236e-01,-1.057405000421270808e-01,-1.085429754383861189e-01,-3.908024299492837694e-01,-7.798605762597342339e-02,-1.660116348853245272e-01,3.009804724339175674e-01,2.992932324703168057e-01,1.040044230448873980e-01,-1.420548085721513309e-01,-6.748355757700824978e-03,-2.256734471323091351e-01,-9.799103615899629194e-02,-9.182687207963317888e-02,3.566173912863250806e-01,2.983505489469736593e-01,3.775507977731252379e-02
-5.696229679673962820e-02,2.582985125092669421e-01,-9.714714885787774368e-02,2.106238559978715341e-02,-6.514496836047935224e-02,-1.533292608299327286e-01,1.947106474465930825e-01,2.686098021048979878e-02,-3.293281679199088763e-01,-3.991536744722180008e-01,2.054069174903143391e-01,1.186204111638922143e-01,-5.909441418714873884e-02,-3.513473448378934272e-01,-3.419570199061412463e-01,1.732693883452975647e-01,1.712416389825412721e-01,-1.837871627470431465e-02,-2.296453194387820251e-01,-1.901104710434338152e-01,3.284526675604005908e-01,-1.322857105118202814e-01,2.128894965774288592e-02,-8.584176652817890329e-02,-6.393653054529011004e-02
1.753511591041693463e-01,-6.595184048913281007e-03,1.068147600676284115e-01,5.276751740804001833e-02,3.407191996063188011e-01,4.083028495108437239e-02,5.185874668146114169e-02,-2.926204655334015831e-02,7.777519187254804123e-02,8.483868063571670115e-02,3.860523793949205973e-01,-7.955131420776537232e-02,1.826132370037777258e-02,3.870882219623465459e-01,-2.872726085168622601e-01,2.848429555259937573e-02,-1.830572633385310621e-02,1.508754205076929811e-01,2.204920550826756087e-01,-3.034744118039254257e-01,1.342247704573102662e-01,2.253844340427487228e-02,1.496381968390718964e-01,1.295169219804983840e-01,-4.583566628018392874e-01
9.936926602148626886e-02,-7.357357414274492968e-02,-3.699786532758779223e-01,-2.672119962142734395e-01,-3.066930359558940333e-01,1.572681435545970619e-01,1.746614304486442670e-01,-1.481682409464000205e-01,2.385482924209744726e-02,-1.335586104162136689e-01,-1.822759362256540488e-03,-2.628020925170326261e-01,6.086590462098127874e-02,6.598331477876026585e-02,-2.015077098734095740e-01,7.913720989542720463e-02,-2.288735619691611295e-02,1.743239106280494999e-01,9.214246908908658995e-02,2.796543904008130244e-01,-1.163731604935375891e-01,2.035140291786606548e-01,4.015810855010697455e-01,-3.380941625326960298e-01,-1.209338297884187952e-01
1.958325489791500063e-02,1.061537029264404165e-02,-2.376101115786617146e-01,1.662963026656261167e-01,-1.846839065267355251e-01,-8.973037434743062410e-03,-2.648573227445100708e-01,2.093411734196234594e-02,3.868109701733229433e-01,2.155871430230460739e-01,-2.847501375897014131e-01,-7.447345811073267929e-02,6.047001311590974142e-03,6.728694511201592510e-02,-1.371310904231114736e-01,2.399601687851111442e-01,3.540206313863425436e-02,-2.137037143731898570e-01,1.505162917816307497e-02,-2.478785666607835336e-01,2.944287319068614739e-01,-2.802637335217270098e-01,-1.200408297778237654e-01,-3.748692553694938367e-01,-1.347938086616123632e-01
1.498686284110350708e-01,7.992439847176761522e-03,-1.669785366460140863e-01,5.337203666482505104e-01,-6.140660940165261657e-03,-1.046146467032352811e-01,2.116693301850818831e-01,-2.794565233850163088e-01,-2.196033138670710483e-01,3.112150116474504680e-01,2.363685082740609456e-01,-1.011368604953344214e-01,9.983862548817662441e-02,-1.608451248066068151e-01,1.297621381430874576e-01,9.331987191688685679e-02,9.742835994162005187e-02,-2.016243347625656102e-01,-5.205675864413350507e-02,1.870851073479765439e-02,-3.980948924212976414e-01,-2.478898706602447946e-02,-5.966655593613522102e-02,-1.431106571496579827e-01,-1.481561635778297914e-01
-4.258153382390237329e-01,-3.009040702902595621e-01,-2.868587788494347812e-01,-8.594041233446318706e-02,2.917411669394456841e-01,9.279073040938837225e-02,1.815935527559895957e-01,7.798553295878053737e-02,2.136369862393779628e-01,1.908659195397364172e-01,2.060721148516963253e-01,-5.594609422168801000e-02,-2.130467030822575381e-01,-1.923187120228295743e-01,2.195491764016184455e-01,-9.560405532037630216e-03,1.109410949534671426e-01,7.359116723697847751e-02,-2.171260897077254004e-01,1.412880778404102255e-01,1.416180720623056166e-01,-2.902765471614584536e-01,1.991014734634042604e-01,7.517013370096563285e-02,-1.136253524011910099e-01
1.277360992379714122e-01,-1.513622525203145996e-01,-2.722894101136005829e-03,1.256450067374483281e-01,2.260907149632301327e-01,-5.179741002810083622e-03,-4.120635006945822520e-01,-1.197358362029344175e-01,-2.311569490409815242e-01,1.779025933477496046e-01,-3.181693442775979097e-01,2.075516991334542816e-01,-3.195457001184807272e-02,-1.864343170890548906e-01,-9.933950773477080720e-02,5.831030158817534712e-03,2.824456508362692131e-01,5.063904027102560795e-02,-1.251779319313879868e-01,2.227938840085668115e-01,2.126241864698104611e-01,3.379567436879656883e-01,2.637318136951153913e-01,6.235504101234973923e-02,-2.326276571328823040e-01
-1.795262873958068939e-01,-1.768618366976851264e-01,-1.301847662570944190e-02,-1.334154309632738233e-01,-4.378858879792402875e-02,-3.380385833862051825e-01,-1.919755613293185337e-01,5.850277631904229197e-02,-2.739380432213842642e-01,1.738420199772087449e-01,3.124364859919610549e-01,-8.479170347553471876e-02,-2.590149660830927056e-02,3.809422039230782042e-01,1.321771309397690719e-01,3.500513131658471999e-01,1.988782703740572810e-01,9.838158448700862202e-02,-5.602745248895086433e-02,-8.964682553007202390e-03,1.323878362411228249e-01,2.068669590559124305e-01,-9.734756404946502684e-02,-2.204120792512002103e-01,3.088090330787168769e-01
-3.491547535922615020e-01,-1.602329980714968516e-01,2.552929230367037006e-01,4.129896016136318931e-03,-9.565834860988811639e-02,-3.893908994063184359e-01,-5.502253026280395226e-02,2.924379157430181397e-01,-1.378370192737712607e-01,1.587214765208912470e-01,-5.995091209975694779e-02,-2.809459508787469084e-01,-1.257719427173310117e-02,-1.864409336028454434e-01,-3.776551247781955722e-01,-1.535160952549813884e-01,-1.408479847008594077e-01,-2.223149430231487200e-01,2.631521461622096103e-01,9.881012119664543680e-02,-1.329881031022845661e-01,-5.780061074802991111e-02,1.514531699184016311e-01,-1.797502707394536478e-02,-1.323398371116392414e-01
-2.132213519520708700e-01,6.313959057054151225e-02,-2.788240917620131709e-01,-7.038963466265056590e-02,9.860138725652743685e-02,1.041542361553167845e-01,-2.533381535421079245e-01,-5.926944530584905835e-02,-9.693080461648084095e-03,-3.301481337439192143e-01,9.742615930552672721e-02,-4.816166264633593708e-02,-3.070125868589529405e-01,-7.636172813224664790e-02,1.075105139799188564e-01,8.815502800567284747e-02,1.598999948875041988e-01,-2.396531560844898379e-01,4.521851852394229154e-01,5.796675670741364278e-02,-1.402803088219070904e-01,2.020162132610553163e-01,-3.530915512827463854e-01,6.562050614753883737e-02,-2.428295631009234623e-01
