5.391514034166378089e-02,-2.065595375156095703e-01,-1.148126851490267608e-01,-1.997395334212957452e-01,-6.366445304320009213e-02,1.111211298421913296e-01,-1.004454477887910119e-01,-2.488163236288622182e-03,-1.101052680953701624e-01,5.079677904322615900e-02,4.621770357040452804e-02,-2.176662667903646875e-01,1.477508651450103738e-01,-1.389994669610623845e-01,1.717445528437361313e-01,-8.913612316549278380e-02,-5.918438441009707396e-02,-2.640341086261031589e-01,4.674116196970196785e-02,1.539778688855098221e-01,1.838983172928179421e-01,4.587462667350959700e-02,1.146649175391514230e-01,2.343249972005090331e-02,-4.587924577533142312e-02,1.451324717529226815e-01,1.897463235620139299e-02,1.030302958958814741e-01,-1.924865207873999173e-02,-1.334858066358536877e-01,2.884473576448470800e-02,1.891885867364823393e-01,2.876648639288088838e-02,1.032875056880871306e-02,-8.229872782045104251e-02,-1.969474046775303647e-02,-3.210252541153981592e-02,-1.998063474629399594e-01,1.354315425189641930e-01,-3.935731143408985333e-02,2.513054601887968614e-02,1.169940399803433700e-01,-9.717114501037026758e-03,1.300187718256398395e-01,-4.268214008724196401e-02,3.916846382050591380e-02,-9.278434068875471286e-02,-5.682000386508918172e-02,1.212081144800553761e-01,-1.008587107934989374e-01,1.267563098106766657e-02,7.741529782669447080e-02,-1.502505364216326356e-02,-1.319755526471166071e-03,-5.453366517851964551e-02,-6.400510789455243765e-02,-1.221018127183343821e-01,8.362172263895609192e-02,-1.240626756463957675e-02,9.623062165580088811e-02,1.948405376334737260e-02,7.645073718045891642e-02,9.189438536943884961e-02,-2.815843172735343208e-02,-1.363934688049987520e-01,-2.756389366020108381e-02,-7.908039276132462769e-04,5.332503232723902198e-02,-5.947371576334423843e-02,-2.268348525917749173e-02,-9.968465670258229439e-02,3.652484384343596124e-02,2.734372079596667903e-03,-2.505974694131609878e-02,6.739669534773840009e-02,-5.392973661046094463e-02,-1.186074728111337628e-01,9.536875868838952386e-03,-1.627869533276612712e-01,4.162705061162721987e-02,1.509104089355468858e-01,1.847025004759821898e-01,5.480580435666483619e-02,-2.482098675056236201e-02,-4.521289221528075608e-02,2.175954225219517771e-02,5.399091674624385134e-02,3.522590786238440075e-02,-6.053162997221520070e-02,3.351187602552940792e-02,-1.022403625013022371e-01,-1.214171882387548862e-01,-9.022658606639266665e-02,2.233470040965015654e-02,6.520778631735883735e-02,6.167175677156538222e-02,1.328647471800362412e-01,-9.875600393782450748e-02,-1.181237079279756491e-01,1.074308327979976996e-01,8.638593574132215347e-02,1.427885106694978257e-01,-1.057864875156028228e-01
-7.583282078730414766e-02,-1.943980302955210515e-01,-1.490076065722983206e-02,-2.869231665525558486e-02,-1.060851848976610001e-02,1.748659010372189404e-01,-2.235185869508861389e-03,1.413596058008882023e-02,1.952327176458551472e-02,3.552776825762613000e-02,9.171485546087862484e-02,-6.672040088638778177e-02,-9.839463102767226355e-02,8.527696276437013445e-02,1.613714915777020656e-03,-1.239374435306232758e-01,5.127532380832264258e-02,4.810179976897520360e-02,1.564190896329404820e-04,8.047181377437478966e-02,4.489155828671568746e-03,-7.876528146849721967e-02,-5.305974255042021637e-02,-1.711328567869655204e-01,-4.447429729555475719e-02,2.857624604517304892e-02,-2.138359289294390966e-02,9.715879276232766704e-02,-4.114861691722387915e-02,-9.646363897185809833e-02,-1.019049727247354348e-01,6.159107472991107168e-02,-5.151224638725871580e-02,2.700503320268189678e-02,3.720708052350018419e-02,9.949691664223435372e-02,9.718808647248494692e-02,1.019247235708599930e-01,6.675671242557783269e-02,-4.580664386774550151e-02,-1.695968618005607581e-02,7.775266424171405066e-02,1.258422910356003233e-01,-1.947813383953833910e-01,6.780788382184953222e-03,5.184931125988669759e-02,2.548767579983843845e-01,4.948338743519355501e-03,2.158536918624924250e-01,-1.843297793238383719e-01,-1.575580070270211908e-01,2.202470494327713260e-02,1.805845420177011884e-01,1.482924375175678766e-01,-1.804405438677438023e-02,-7.817973822893201086e-02,5.247062276379982348e-02,1.600607573360070951e-02,-7.454560731470731907e-03,-5.817957609357757992e-02,1.283900269346059109e-01,-3.400960037071403680e-02,-6.808363947639300973e-02,1.673326494814873430e-02,2.115177260462618170e-01,1.457488969472207907e-01,-7.649151194958588029e-02,2.176771395263553122e-01,-4.263097309279166580e-02,9.026622923271768184e-02,7.927250136285972359e-02,-5.809882872818958321e-02,-3.186422556666435035e-02,-5.564602978143280004e-02,1.960098593206099360e-01,-1.638362794791294597e-01,6.851730205902313575e-02,-4.727386777509284127e-02,5.231439256803834675e-02,-1.008881420404897505e-01,1.151616920304371697e-02,-1.423283600851249220e-01,1.116259796084684702e-01,-2.068040610015573280e-02,-6.676713034736792007e-02,-2.469488807645388306e-02,1.903091911955081053e-02,9.624347774857820725e-02,-9.318473533394174002e-02,1.080536791524134427e-01,1.169026134249467053e-01,6.946381794413394872e-02,-1.215539715037834700e-01,7.266913228446604534e-02,1.421315866219018467e-02,-1.530019586848528901e-01,-3.462474268785271925e-02,-1.315670079910000456e-01,-7.702702231284455636e-02,-1.383813793255687929e-01,-1.391479122701075322e-01,1.483553487370957782e-02,5.956859038152540614e-02
8.773725346981821327e-02,5.646929558887831685e-02,1.246165038238475908e-01,2.762238365762153744e-02,-9.598462994486514632e-02,-2.331383261210554989e-02,5.608907738094935647e-02,1.094244869317374108e-01,-5.533301458221172309e-02,-1.063988477950822270e-01,-3.217871230187136639e-02,5.678100799019362988e-02,-7.881369416035580167e-03,-2.062428422347516721e-01,5.141906374576418401e-03,1.322715588552100252e-01,-6.364123549027220217e-02,-5.980384913423515691e-02,-3.891006546719999459e-02,1.380800315575336501e-01,6.496054470342600695e-02,6.130944345855724592e-02,-1.074366669527228174e-01,-6.489309794640123197e-03,-6.373364533060239812e-02,-9.056139950292143095e-03,4.842308746632181804e-02,-1.187932628910428473e-01,8.237849634168898164e-03,9.479976196545454592e-02,3.561315196061730359e-02,2.414646397417981663e-03,1.567449963671168831e-02,-4.345495217639418206e-02,-6.128691590647842441e-02,9.754714620722773621e-02,1.079532697460606483e-01,1.669448849034141091e-01,1.109449746505396517e-01,1.365610100649060910e-01,1.815427917311441264e-01,9.927617131429571085e-02,-1.826594780363037240e-01,2.498319688069457478e-01,-1.178943629854865005e-01,1.263336645308964779e-01,-8.305035899646075193e-02,9.163295141172315278e-03,1.027681778530418893e-01,2.211456555773423649e-02,-5.824055066029551475e-02,-1.613911395026297602e-02,3.877909572802805405e-02,-3.912725408087916468e-02,1.886938254316664759e-02,1.103210881781742231e-01,4.354093647033410730e-02,4.029938479098600645e-02,-3.485287617283969880e-02,4.830276167559095779e-02,-7.985360950663165924e-02,-2.111338452479373240e-01,-4.316249968879462551e-02,-1.143795162993218040e-01,-2.752710927488815837e-02,6.454245185436315035e-02,5.254336238364296086e-02,7.455118373489294514e-02,-5.169529504605484965e-03,-9.850840572405109019e-02,1.035828717808840171e-01,7.510640951335938176e-02,-4.277474137219455796e-02,-1.058351173021192526e-01,1.755711095178358605e-01,9.863859184867209209e-03,-4.198718132210638859e-02,4.920361441676258246e-02,7.815488365220063516e-02,-1.097058324307763483e-01,1.647364433488559543e-01,-1.614476295709460218e-01,-1.308804846472571559e-01,-2.294368823158357898e-02,-4.747324677276709010e-02,-1.098487909217204378e-01,2.690150279867778993e-01,1.554793562174551780e-01,-7.252254373251111608e-02,1.648813905776258248e-01,3.786982136535655546e-03,-1.142982652514409614e-01,-5.988407203235888987e-02,-8.545294530899560925e-02,-6.922166258701153811e-03,3.899597837320978311e-02,-1.274556051760945552e-01,-3.500520495032827945e-02,1.304969445228241209e-01,-1.004747068779362484e-01,8.290862802678837518e-02,-1.537885753771946751e-01,7.403393115151855886e-02
-1.630063742741423571e-01,1.161791611372653826e-01,-7.705312234901838531e-02,-8.009933608911290470e-02,-4.264856453522796603e-03,-1.039873889494067477e-02,1.024490109024105144e-01,7.260822310996964402e-02,2.512942196784447024e-04,-1.539238744057656177e-02,3.075172122444074646e-02,9.837735152173178454e-02,-5.523132415443027243e-02,6.170749636770282709e-02,-1.301945571253065870e-01,4.364583612165175847e-02,3.113754259411511197e-03,1.639051592428961146e-02,2.030556865327694943e-02,-1.191102164780993150e-02,3.757798870100684946e-02,-4.719982109185750369e-02,2.037284012539100284e-02,1.479008463641900140e-01,-1.758206485694854548e-01,9.693205850769531784e-02,8.984482336835818150e-03,-1.614544677555022067e-01,1.043557138761872921e-01,1.808364312149622899e-01,1.797066254566344057e-01,-6.521200974873414546e-02,3.133324130063192686e-02,-8.834019386978139710e-02,-8.968830164047725262e-02,5.152267928404666297e-02,-1.018262802748485796e-01,-6.081323147161068338e-02,-1.102012425103259113e-01,1.471134277854154460e-01,4.733605078262201338e-02,1.297584765649549832e-01,5.872082545149687888e-02,-3.154177123108309333e-02,-1.436393726747568211e-01,6.934353912009522114e-02,7.366612119184478072e-03,6.284790960864798659e-02,6.647390319055399011e-02,-1.146144695927373003e-01,-1.415525578928700789e-01,2.066002254483941813e-01,-3.930350097515798724e-02,4.152363241106347969e-02,1.087290930020309715e-01,-7.556716062855921290e-02,-6.667095197559740755e-04,-1.443550213654436372e-02,5.793051140017800582e-02,4.440456364142762735e-02,1.944900744674191995e-01,-9.750359420399590249e-04,-7.845698841985257466e-02,-1.556908245077778113e-02,2.812426838496581705e-02,1.718884645525531329e-02,-6.089730380372972152e-02,3.301273902306069846e-02,-1.371229581116201017e-02,1.852435932070917168e-02,7.232185647179768806e-02,-3.216586933235687784e-01,2.148261745207664108e-01,-6.822002851930872303e-02,1.949522028203579116e-02,5.325915085799233506e-02,-2.400121405282722997e-01,1.893783409754414282e-01,-5.090740617879878360e-02,1.106688879435642897e-01,-2.134389246527863132e-02,-6.166157437751781933e-02,2.718549631155115290e-02,4.808213427117959127e-02,5.009214947931418804e-02,-3.526588689138432375e-02,4.243827232244985065e-02,-1.117580439184462232e-01,-4.692322857825102084e-02,-1.900359995751023656e-01,2.797473875833852985e-02,4.448780198266572700e-03,4.046546019237934333e-02,-8.320772992795447132e-02,1.923579646584967495e-01,4.644599470067747177e-02,1.066405442371345658e-01,-1.461816384633660426e-01,-7.761023421420205903e-02,-8.247396363643540174e-02,3.719852337398980163e-02,3.204205284537216258e-02,-1.140201339487466603e-01
-1.023118444616697292e-01,-1.003186040647985194e-01,3.061041961447358295e-02,-5.486416988399010894e-04,7.118947692661747872e-02,-2.186305464577305291e-02,-5.534497543463598457e-02,-2.116076434311863486e-01,4.853619598074547514e-02,6.720356025441959202e-02,-2.742529716332326589e-02,1.313400616455000225e-01,4.647744217903690411e-02,-8.822241275827792661e-02,1.666637401726545412e-02,-1.217474013087070511e-01,-1.422517476646923407e-01,5.742557513061440078e-02,-6.685981888840582255e-02,1.708988603287424912e-01,-3.151659103844171861e-02,-1.392938440747982232e-01,1.867084103122571004e-01,-1.503083344709544439e-02,-1.100078464443489043e-02,-9.156095513712816936e-02,8.220885534663685545e-02,1.858313050800918520e-01,5.860158678700366081e-02,8.128775650562240773e-02,1.828851403035760409e-02,-1.236703961764373805e-01,-6.524510467145856751e-02,-1.258360552250721298e-01,-2.611369758462173812e-03,-1.159821282655963681e-01,-1.528374484753667328e-01,-1.740132695918935810e-02,-7.954953078498740171e-02,8.621954626829825274e-02,-1.801646632081123356e-02,1.546365095406366519e-01,-1.109318811779840125e-01,1.195880548311152036e-01,-1.290777466610494029e-01,5.962700490449398399e-02,2.169405924248415246e-02,-7.203584397207005163e-02,-2.893586440217166961e-02,4.993846051748159626e-02,3.417877559381189700e-02,-1.742607817826087938e-02,-3.361037104358739758e-02,-3.424966166287356922e-02,1.723959917580638324e-01,8.711976159837241107e-02,-2.953177324810120352e-02,-7.348858041987491041e-02,2.789339572036909649e-03,-7.524732485147862804e-02,1.073955772542738857e-02,7.702670946324673140e-03,1.253026953349383188e-01,-1.505455566990178129e-01,3.057186968794856630e-01,6.593954566960227859e-02,-1.041168588085345237e-01,-6.265827553333738753e-02,5.075407005540517186e-02,-2.710981716871506408e-02,1.000580157139199788e-01,-9.433909210771719567e-02,-1.538830231293799276e-02,6.069421680884106579e-02,-1.791043125006660242e-01,-7.175309563247590783e-02,-2.943305214672653145e-02,-7.975959552063684177e-03,-1.103427040362213729e-01,-1.148377138422267546e-01,9.151051109111564552e-02,-6.983213368583510161e-02,3.747547059068167402e-02,1.253740563441780864e-01,1.635493923554157212e-03,-2.250774385648449116e-02,-1.622149181715600297e-01,8.727348598445341943e-02,-4.339819238016565106e-02,1.694245496316544863e-01,-1.287732293507726222e-01,-5.310765739869337948e-03,-8.989674586301316106e-02,1.306258216576960118e-01,-6.146678056834659759e-02,-1.214609596124395785e-01,1.910470444039387150e-01,2.213936614731544517e-02,1.735283881894632563e-01,-1.320640688121797052e-02,1.243822760924952198e-01,2.461086746121923796e-02,5.651335677790265966e-02
6.908489144294478572e-03,1.237211831094067599e-01,8.556275271966676255e-02,-7.593940319962154406e-02,1.919266494828582303e-02,5.378077038517536934e-02,-2.356839345707064381e-01,2.253069668195879227e-01,6.815177291733742759e-02,3.807950401840788646e-02,-9.442328427944607361e-02,5.911865382613477188e-02,4.460386830060724533e-02,-2.477871885321493439e-02,-2.843083240693123903e-01,5.993450884934761747e-02,-4.693780911651686955e-02,1.811514781178691358e-02,3.474920258287160502e-02,-2.014927130773814384e-02,3.701132813350106743e-02,-8.172211505384911756e-02,1.797816070967518665e-01,5.711139840815415702e-02,-8.026195435878626452e-03,-2.871371816621972814e-02,1.076107495589047058e-01,-7.227966320799132649e-02,9.179425831747304448e-04,-1.044025639945556638e-01,1.867947373212820381e-02,4.395308556208386147e-02,-2.134173151267582114e-01,-9.438064249393865457e-02,-1.210921644616491932e-01,-4.808849729679293833e-02,-5.889535457903998655e-02,1.224534113943434033e-01,5.890089345669619059e-02,-1.771654797662017625e-02,-3.601368446239830434e-02,-3.307193442249600768e-02,9.059249057891410883e-02,-1.153688331508184034e-02,-1.408908283793829930e-01,5.414431355086875286e-02,1.415858372143017629e-01,-1.375612090614806438e-01,-1.037713021274717234e-01,4.114791982183159391e-02,5.126623561816217971e-03,-1.312702050350563754e-01,2.418429505924041961e-02,5.071450954704156966e-02,-1.031951614057796673e-01,-8.971693048700457584e-02,-9.075408783686185477e-02,-1.200667678544553862e-01,-1.120234425266505296e-01,-1.845453670430056634e-02,3.148832337770537948e-02,-4.048219412336359624e-02,-2.040869966819536530e-01,3.059552519181395897e-03,-9.009546594067455172e-02,6.873890681691903481e-02,1.122233813868581814e-02,-7.436847503778513946e-02,3.049670592282218914e-02,1.321074088068299179e-01,-1.472142852148507763e-01,2.161912651545746522e-01,1.622598085557896974e-01,-1.402997023544677938e-02,3.430363989868887714e-02,7.800806754799838316e-02,6.603657144985201899e-02,5.585304131530359484e-02,6.593248349093702720e-02,-2.339566523000691234e-02,1.027338898011871671e-01,3.291764947265142169e-03,4.347924410417969981e-02,9.773837837676654233e-03,-1.073209037219141904e-01,-5.081292180737384534e-03,-1.008807213737130809e-01,1.352393510328338544e-01,-1.521132072317307737e-01,1.556400434835914989e-03,-1.632110546961583752e-01,1.191079291464176987e-01,-6.066371338766658045e-02,5.404783440224837643e-02,-7.896351469727747041e-02,1.750708720753044526e-02,2.690672454901913216e-02,-2.570090253468813868e-02,-6.674684237623190741e-02,-1.062702251916315677e-01,6.575898218274861540e-02,-2.316669027935601421e-02,-2.777011052824143178e-01
-1.853452613899260470e-02,5.173022058191106831e-02,1.091468480679187170e-01,6.150392044768860506e-02,-3.625182279209387265e-02,-1.947611320983484162e-01,-1.380169989253898777e-02,-1.097634625986609047e-01,-2.518604011765747386e-02,-1.087694462090977032e-01,-4.055278733785962902e-02,-1.040817718831904687e-01,5.680909978448260567e-02,7.615016145161232486e-02,-1.115603694417862946e-01,-1.571612547326828591e-01,1.327884321370030249e-02,-1.335656622536469107e-01,9.445700818331445592e-02,5.525651393983753434e-02,9.006350564724781294e-02,-4.438931822278516237e-04,-8.489201666576484673e-02,-6.671676214471181088e-02,-2.686526308247692146e-02,1.366364962975757102e-01,3.189219308432050815e-02,-1.197274475799589705e-01,-5.706313681351312533e-02,-5.037870355852187843e-02,1.358749158645592980e-01,-6.630739279076795778e-02,-3.712681026166865517e-02,-5.263697700642831767e-02,1.255996700646835051e-01,-5.658550343591867843e-02,-9.786125709365266212e-02,1.527073257545980868e-02,-1.832699634208449224e-01,6.567810563838620552e-02,2.677836278365477996e-02,-1.260907118773237356e-01,-1.282419736614295869e-01,1.640358380367373803e-02,1.781754652108465120e-02,-1.309629609723361177e-01,-1.136214710551673723e-02,1.447346368935488181e-01,4.425856722082395500e-02,-1.000286722675231277e-01,-6.275985491923438686e-02,-1.814071757171231702e-01,1.406056663929534656e-01,1.893415195553488639e-01,6.592425024640104908e-04,-5.452895056702931204e-02,-1.236747123805664594e-01,-2.257439801685008907e-01,-1.229116154985695347e-02,-2.879043487290923117e-02,2.163969266222834920e-01,1.211683506714468506e-01,-1.422677211746357223e-02,-1.615706967047488701e-02,-8.914303725249685117e-02,-8.109159386387855550e-02,-1.400136573306569841e-02,4.555539074401011856e-02,1.205592159941583086e-01,-6.849903113206698424e-02,3.307599782617313272e-02,-6.661241801173719418e-03,-1.908514919136744259e-01,-2.838249361620521008e-02,-1.211296326769745191e-02,-1.523160332095722935e-01,-5.808040809180831793e-02,-1.979739853500808722e-02,3.728736185572247702e-02,-5.326932517732223260e-02,1.163466961744807349e-01,-7.355969696818315251e-03,1.149088833925064890e-01,-2.253029552626045484e-01,-3.204342583837734015e-03,1.167095741786136481e-01,-3.362617251018016479e-02,-1.563522216294022660e-01,-2.204280623811838771e-02,6.920476860016391840e-02,-2.188307872575959157e-01,-8.202407090393304401e-02,-7.517339401571239421e-02,-8.516416592124134710e-02,7.334296874336444783e-02,-3.817966199494456786e-02,-1.525249491320176398e-01,8.575468821811950415e-02,1.452748158304743853e-01,-7.701778603041278815e-02,-2.934174013194715616e-03,1.351952732891263664e-02,-7.893222114160010350e-02
1.455262165584948232e-02,4.401272235941806887e-02,6.325970600928206011e-02,-1.735661659775889487e-01,-9.817963714538795184e-02,4.152174877720716389e-02,-1.463954631119176314e-02,1.494516483054786349e-02,-5.281316066845470614e-02,3.074440015023686620e-02,-3.583380134787385318e-02,-2.351654993340746291e-01,-6.850410185581050360e-02,4.995519118547599863e-02,-1.341916545297572663e-02,1.202715480131276299e-01,-1.644813696760313304e-01,1.180361181034910029e-01,2.093913962355771485e-02,-8.624133120185353829e-03,-1.868934303082601112e-01,-5.478699116562983640e-02,-1.381264086765817724e-02,-2.492763314012272358e-02,-1.334582124722786256e-01,-7.844651979158508148e-02,-7.893585758685574272e-02,-1.149973248433206613e-02,-1.326277495962420450e-01,5.049814471076094491e-02,-1.967572730208126397e-01,-3.343455208431701797e-02,6.063267080749959459e-02,5.974384894403685087e-02,-4.949470711249924493e-02,1.414286490407528074e-01,-1.454522861300853731e-01,-1.536551951633555527e-02,1.207366729654713554e-02,1.949187945720159409e-01,2.642247333106192975e-01,4.850850196965567074e-02,-2.799845648483322708e-02,-1.106907204882194920e-02,-4.781877421459510696e-02,-5.788004951431162393e-02,-1.742377584436099469e-01,3.257040616450272014e-04,2.454725547068956765e-02,5.138399033681351202e-03,-7.821946998421006048e-02,-8.702202779400976251e-02,8.852316806214961808e-03,3.787983179633539615e-02,-2.169893115611358780e-01,6.236960869155695059e-02,-1.043355347933409422e-01,-8.965800341699282916e-03,-1.127765232874864548e-01,-2.273640856587606784e-01,-4.887981921777964645e-02,2.426120796714100747e-01,1.366119296034039310e-01,1.591187344116110625e-01,7.136798292058736670e-02,-1.835175657997337173e-01,-9.908032347813458540e-02,1.776663013707610247e-02,1.139860307212784557e-02,5.331973304835625760e-02,6.140005874424308424e-02,4.905218941454111969e-02,3.592980589454008999e-02,6.618038419472251077e-02,3.482340757134744225e-02,1.294512497270955964e-01,4.682484406447352115e-02,6.791974362247160668e-02,4.103836858159617962e-02,-8.206088069721664824e-02,-1.696902529265301995e-01,2.138235777801096582e-02,-2.328870625049598436e-02,-1.122478091817892404e-01,-3.547662809298009895e-02,-1.127178401850763151e-01,-3.040092162758726430e-02,-5.031802952838628634e-02,7.091258833092721481e-02,1.128724728729303683e-02,-1.985028701153162406e-02,1.436509829159075477e-02,-1.368989415674157217e-01,1.106176819197891292e-01,1.141680373088466288e-01,-3.192432462194649823e-02,9.530222471890695268e-02,-4.352179562963796183e-02,-2.879438238784477397e-02,-1.044341135638284374e-01,1.444770115969380708e-01,-4.753349873743441950e-02,1.198672406409443530e-02
1.360917791790842157e-01,-1.086549072153555756e-01,-4.338032390320699372e-02,-1.944909197760456565e-01,-1.003244959162932909e-01,1.888224403366806428e-02,5.789910886167437543e-02,6.134164399522445271e-02,2.229120497657213207e-01,3.378397690649724040e-03,-2.993790439051627339e-02,-3.413108262911146440e-02,4.029288475049057350e-02,-5.985640068709602302e-02,-3.868635758423087656e-02,1.265840677404066472e-01,3.832809204725710905e-02,-2.390668187975030640e-02,4.636973270923730461e-02,-3.095268367851648078e-02,5.106098149866045155e-02,-9.843635489214162121e-03,-6.881006300244731089e-02,-1.081027863743568990e-01,-6.862373568730890938e-02,-1.793112928069071632e-01,5.572078040194804183e-02,5.223874963296647189e-02,6.667127267099624832e-02,-3.826952437507875893e-02,-9.651474497414971876e-02,-1.370280563890081404e-01,-1.781948211934813175e-01,3.118360365716821986e-02,-2.523229197510716212e-02,-1.530169772997307942e-01,-5.196322815431138331e-02,-9.844292008412688921e-02,9.911665412197206981e-02,-4.699404373724132972e-02,1.283557835447401811e-02,2.020034811513457887e-02,-8.970566324042611450e-02,-3.284810071410365628e-02,2.084182124020399207e-01,1.251089380944453988e-01,-2.246167718263724078e-01,2.146609490309487334e-01,-1.367792356429540362e-02,1.196480453662293608e-01,5.352546916527657628e-02,-6.884070270366804412e-04,4.138060720528219383e-02,-6.375787316819896133e-02,1.159962064155028449e-01,1.059343550017201319e-02,-3.879645902154496562e-02,-6.626340859378192227e-02,-2.934015523303269701e-02,1.494163655043312111e-01,9.428135535605434991e-02,-2.067952934581845578e-02,-4.775802764971896069e-02,6.883741225644797457e-02,-1.685705259834921824e-02,-8.734135166394896288e-02,-4.947036052849150545e-02,1.687263304510898676e-01,7.021186437030098315e-02,7.467440950880485651e-02,1.330412149363991992e-01,-6.900168787226212963e-02,2.128024751343512155e-01,-1.371187475335746385e-02,-8.661935259734687698e-02,-2.367823274704941861e-01,-9.406556677309962922e-02,-2.707925025217859660e-02,-7.795028998372147133e-02,5.871267526727019792e-02,-1.108130251724288029e-01,1.050952268495634334e-01,-8.216312682266926903e-02,-1.948289517952233804e-03,-1.470904305477420682e-01,5.071303241770842851e-02,-1.696887916804002555e-02,6.143365779074457661e-02,8.809509039268467734e-02,8.028420337056196843e-02,3.815531649619120780e-02,1.383434859677719619e-01,7.883529275775424949e-02,-8.781891184199584754e-02,-8.046951961258984320e-02,-1.616616637564907144e-01,-1.493746921518456505e-01,-6.977723849326632199e-02,5.978892254049798100e-02,-1.174740039172351286e-01,5.001320771708108945e-03,-6.424945839739826248e-02,-1.413394267094591761e-01
-1.333946428231567727e-01,-1.425710128368705421e-01,-1.403866108933560508e-01,-1.495473455001355423e-01,1.326562650545232702e-01,-7.353715539514776856e-02,1.255863952804193717e-01,1.172263373097956335e-01,1.574800834127546012e-02,8.590643793210395174e-04,1.776081819599007253e-02,-1.062890039177445817e-01,6.887502982584164934e-02,9.709835624542016708e-02,-1.249210738263782233e-01,-9.860427852082953581e-02,8.180300145180108284e-02,1.567047531836013863e-01,7.839979651485198819e-02,3.425326193474329678e-02,-6.048313704238234001e-02,-1.079944519400675429e-01,-1.346449454006211355e-01,3.944148223603065329e-02,-3.610006717682588406e-01,6.741120080090851063e-02,6.787703114998101805e-02,1.065563520225253635e-01,-4.490950196961333157e-02,6.478412919853553109e-02,-5.533551143949079487e-02,1.026827861636880335e-01,-7.939314338099462409e-02,-2.928346089462747701e-02,3.130801444249921295e-02,3.049182508884627080e-02,1.777869023408026883e-02,-2.039194144718300267e-02,-1.331950641889683706e-01,5.573649879805073898e-02,7.637614915788615289e-02,-7.231481077687987313e-02,1.654637164177601982e-01,-4.379374986130168262e-02,-1.119219185984692277e-01,-8.622501034633102412e-02,7.328276962145793827e-02,1.633410318144098636e-02,9.198756417693773613e-02,1.072946885740435202e-01,7.844725935538809924e-02,-8.247706645157332206e-02,-1.053844418614613421e-01,-7.795756931785004229e-02,-2.128234609038803793e-02,1.444365779767120828e-01,-3.052200070818410216e-02,7.276474396648840992e-02,-1.054283704370465452e-01,1.489856115000741388e-01,-1.904728908026205592e-02,-1.503700805245610783e-01,5.523073615919672774e-02,-1.285009726675169772e-01,-2.458497773674532538e-02,-7.922399716083269872e-02,5.816988560933076396e-03,-1.020230298540056035e-01,1.469559099403396248e-02,-9.108575331597791591e-02,-8.792831363380812504e-02,1.539357574880521884e-02,-2.480026510122640415e-02,7.029555119700221788e-02,5.282798847352788985e-02,-1.312599410499254993e-01,1.598283329524978758e-01,-1.100919048242545439e-01,-4.063019899567420212e-02,-9.169327127452156501e-02,7.696101540282716813e-02,3.057459321376615469e-02,-7.688300773876724503e-02,8.222902098329654130e-03,-1.112778268430563433e-01,3.955066420033036961e-02,2.087361034966008222e-01,2.217451334876434713e-02,2.669415765894228576e-02,-1.764624826871287466e-01,2.583516841474490025e-02,9.457809939516753639e-02,-2.204090995054724597e-02,-8.031288462462052302e-02,9.970131185033391519e-03,-1.363024756137358115e-02,6.654951117714399955e-02,1.097286009012398145e-01,2.374081501174305497e-01,1.128378812234185069e-01,2.275410534943068247e-02,4.870728874184958312e-03,-9.408857662680739087e-02
