2.019960177335737850e-01,1.530419550627956093e-01,9.974355685029814844e-02,-1.393889794780566738e-01,1.933561475884085223e-02,-7.036788028706759957e-02,-1.740133265008708338e-02,1.521317123294273488e-01,-7.887691498651261401e-03,-5.696349543935871895e-03,-7.320329279941034661e-02,2.715100305269252390e-02,3.531892191217974458e-02,-6.099795420670023338e-02,-7.278966451638450852e-02,-1.111548708554331716e-01,1.289020652840286718e-01,1.036581801991864615e-01,-1.500117531759928569e-01,1.323099552506269982e-01,-1.601689383741186079e-01,5.558915877382900050e-02,3.600916936473136931e-01,-1.949200035698243350e-01,-1.477530539156943212e-01,2.894712631334872208e-02,-5.528737945454460095e-02,-4.658719842953751300e-02,5.989647769894701664e-03,8.138354555065067941e-02,-6.021467966631691843e-02,7.054818055942439770e-02,-8.983522915008464171e-02,1.099257223289416691e-01,-1.780917061056698503e-01,1.220513755215135582e-01,-2.596682381105053783e-01,-2.123235307322922927e-01,-1.348300439312649923e-01,-1.183855409950008847e-01,1.320486322822153613e-01,7.248633496096984485e-02,1.538519214774426436e-01,1.925762051451598567e-01,-2.345863045091707288e-01,1.886951380590425609e-01,9.783675930707186330e-02,-1.871551600956433692e-01,1.530256825230597584e-01,2.394563481355634627e-01,7.376666220804950491e-02,2.246202014520492975e-03,2.770349464150703624e-03,6.154820847876481954e-02,1.014743494268844082e-01,1.046872397407593441e-01,2.173320002646307245e-02
-3.575378942874307686e-01,9.086375214347075513e-02,9.682297391898239680e-02,2.852011934845652408e-02,9.574962425917261932e-02,-1.045173323232570645e-01,-2.945760258411373594e-02,1.277022798479681698e-01,1.006966522571351164e-01,-9.276000196690969979e-02,-1.026387603744249172e-01,-1.394339244675253942e-01,-3.876835572328023866e-02,1.283267855922737843e-01,6.773208608783112816e-02,1.651141565205824224e-02,-2.605747276988323868e-02,2.183548819560865717e-01,-4.031411529589648546e-03,9.492665863835966777e-02,-6.262525767822560430e-03,6.419812223600834811e-02,1.840417747187246267e-01,2.561340089950752130e-01,9.983771734736603121e-02,1.342483610294268048e-01,1.474971522821907910e-01,1.265316677331102813e-01,2.272047475826988461e-01,4.856094143538128294e-02,2.126541090656696442e-01,1.830477100132390234e-01,2.432331971103768864e-01,-5.824597852514163537e-02,1.467633757941224359e-01,-4.326942544948967490e-02,-2.595554949629548247e-01,2.324356264825940266e-01,7.305601321448706997e-02,2.746055146855823359e-03,7.913205791229863117e-02,-3.631165629728087818e-02,1.314012235710975141e-01,1.636885495688362724e-01,2.000471084308522163e-01,-6.782921870411834364e-02,8.911464472211121091e-02,-7.292294884106456654e-02,4.333911430583256563e-02,4.819984418308680130e-02,-1.326448464480913525e-01,3.629228938683945471e-02,-3.623960584063384144e-02,3.595709527201412792e-02,1.232474303085446810e-01,1.046182655395068717e-01,-1.064721916325957196e-01
1.250983991829713315e-01,8.843154108590525753e-02,1.477136950247270875e-02,2.435864373854291498e-01,1.473842004272058748e-01,5.733504037801592096e-03,-2.597006326678897858e-01,1.878457879624994553e-01,-1.761180712827778161e-01,2.790822683295753406e-02,3.154897298640704784e-02,-1.211613501832577849e-01,1.165460043846583971e-01,-4.285713689209503380e-02,2.735601762938649206e-01,1.574009835779057176e-01,-8.018358314995484293e-02,7.782561551110910025e-02,-9.253553958439805771e-02,5.945634548524870305e-02,-5.816966117773032449e-03,2.221856455242083306e-01,-8.559628776558764196e-02,-1.600572758965043418e-01,3.901752696258244807e-02,7.996699056435019326e-02,8.429667554980760369e-02,-5.817749009234055718e-02,-6.354144400440604745e-02,-1.844286272810241600e-01,7.972217822378391272e-02,-3.460396194896561695e-02,1.973716807105319881e-01,9.314565537592389699e-02,-2.433821970487811681e-01,9.484344573952119273e-02,-5.943470342201564310e-02,-7.097212751670810282e-02,9.328678118649018358e-02,3.391530093192102191e-02,9.649235056002744559e-02,6.678747194717922497e-02,4.885358962152057394e-02,-1.195293352638357454e-02,4.483326342541960052e-02,-6.509685480859436768e-02,2.063998714447355110e-01,2.047402293618687530e-01,-6.159501631564553992e-02,-7.243482498349512744e-02,-1.682515707969566843e-01,-8.719822529672319189e-02,-8.467150822782593123e-02,-1.185761282569667008e-01,-1.401800167697632715e-01,-1.797673806414919542e-02,3.626855345938673758e-01
-4.500687453635790480e-02,-3.230055309566057242e-02,-5.839517948596654323e-02,-5.072428138873452674e-02,-9.813529386207685279e-02,2.947031841206311231e-01,1.493807845345449248e-01,5.643364712943637479e-02,1.222592048382494662e-01,5.380120577102872476e-02,-6.713409970561572127e-02,9.116869489070479615e-02,-2.074285264347741353e-01,5.981433181524078296e-02,5.349201576484693965e-02,1.622144917518731633e-01,-1.216529349739304544e-01,-1.152541462513298198e-01,-4.562550084957265328e-01,3.648105960286577437e-02,-1.317910494389400999e-01,3.291732707581274814e-02,-1.059185341522688242e-02,5.336240193146612326e-02,-1.129627787608317585e-01,-2.367758988074788185e-01,2.286991215600017446e-01,1.731370947120001169e-01,6.611357121296731337e-04,-1.783627545021576888e-01,2.446383521591388027e-02,-7.093673412130095668e-02,4.390808450442638435e-03,2.603750661037194936e-02,-2.128470480563693715e-02,1.730792659535123901e-01,-3.547615612428084431e-02,-4.659278700245215316e-02,8.039256937545624648e-02,-1.961554975603815518e-02,1.508232741593364956e-01,1.228657634857351216e-01,1.218152521500752705e-01,6.985233135673975940e-03,7.468935467178541843e-02,5.686664231462406488e-02,3.213991403943800701e-02,-1.341618410644473680e-01,-2.824809228809159745e-01,-1.473807993832174437e-02,4.584521143281485023e-02,1.713803324964987551e-01,-5.788080357157709271e-02,-1.666849854286668250e-02,-1.214824860960312530e-02,-2.562758600511506613e-01,-1.099444078702364463e-01
-2.037857573300433725e-02,-2.751109241653613285e-02,-7.107308352541899521e-02,7.380094406234996574e-02,-7.228826092249529545e-02,-1.162807111124089937e-01,-3.452667233089632415e-01,-1.422673981616221495e-01,-7.114601953391513911e-02,-9.767529899458914089e-02,3.452924687699471598e-03,-1.819225717753690519e-01,-1.148239970565354817e-01,-6.103688300078158324e-02,-1.014686117793547337e-01,3.673543727008394405e-02,-4.584754699774574310e-02,-1.368192014392181355e-01,-2.133363834578698159e-01,-2.125758034119903106e-01,1.305360093001288191e-01,1.059866120738066353e-01,6.973120223484594038e-02,-1.375315364685394080e-02,-8.720173254564764220e-02,2.470769563594811258e-01,7.325590493348088650e-02,-1.176744952496203318e-02,2.729194852299843266e-01,1.172545227246681171e-01,-1.515304525369686184e-01,-7.240140248379941558e-03,-2.839929158854716529e-01,8.019191280675555533e-02,1.537477931564144584e-01,3.809208473444621046e-02,6.622302174129597596e-02,-4.744372489115183250e-02,7.063346456964278430e-02,1.032392148844706314e-01,-5.309083291619377115e-02,-1.506548724464079891e-01,1.465072680847469833e-01,1.032516476653713849e-01,-1.985562550122826619e-01,1.336329358742538269e-02,1.419111076620990231e-01,-5.762273927936437806e-02,-5.390792999647484735e-02,-2.920347576827680980e-01,-4.048270433400832230e-02,1.509245290096203618e-01,-1.560512745041983118e-01,-1.250973860239109059e-01,1.228598865886411373e-01,-1.127568473197538765e-02,-2.507299401753566859e-02
8.902887635503062280e-02,-1.512442661687134760e-01,2.558989208192321008e-01,-1.214156509724694105e-01,6.566233420211409211e-02,-1.808448803321978104e-01,7.990036763559579813e-02,-2.448044747495207174e-01,-2.036256619604031870e-01,1.102999659596867049e-01,4.215653112260053445e-03,3.098629947570385457e-01,-7.667303216875214281e-03,-4.857344420060849544e-02,-1.611147301453320357e-01,1.266682879530854344e-01,1.670975226945451142e-01,4.605631721015743252e-02,-4.187121040991188814e-02,9.171716369415489067e-02,-1.125761200693324443e-01,-7.278339581873206898e-02,-1.032478229851669094e-01,-7.514631927598895700e-02,9.350553222502532014e-02,7.588263724751473371e-02,3.380273767283775710e-01,1.890924804376037105e-01,1.409008917994939714e-01,-2.673413821100905086e-01,-7.917722839195467932e-02,3.827216651442951617e-02,-5.191791683067659841e-02,-3.707217671013216670e-02,-3.078487017759223843e-02,9.408435743299890103e-03,-1.060619349115377585e-01,8.699791761896027986e-02,-1.310795349322861347e-01,8.408275973075005072e-02,-2.127275049728500830e-02,-7.370109000851091108e-02,1.060251947055901589e-01,8.916164991697665687e-02,5.065481966527645569e-02,-1.271674991596863924e-01,7.009408728753438456e-02,2.029543071541372312e-01,-6.737619333248422160e-02,-5.995847817486288367e-02,1.988605398178222849e-01,-3.074328476112195632e-02,3.980048802118198864e-02,-8.560692662052067636e-02,1.518916273509308273e-02,2.362427830338702794e-01,4.271370668660007253e-02
4.349727178326825289e-02,-4.132161267245451110e-03,-5.293646307624551295e-02,8.425363473909594503e-02,-2.893540173819856287e-01,8.455538510351952308e-02,1.297067814748180670e-01,2.338184556513414336e-01,-1.823911148088585565e-01,4.091491672440239480e-02,2.632061640353227511e-02,-1.197807675331433175e-02,-1.290817131285292851e-01,-4.983861893504498708e-03,9.696238642504145799e-02,2.814040739552768622e-02,-7.310075417435001055e-02,-7.463023000427621012e-02,1.750554813703227020e-02,8.561635394251976283e-03,7.224301523117010460e-03,3.595593353215020826e-04,-8.656560040506673659e-02,-1.960920173552107570e-01,9.997465971956820407e-02,3.223787921186438421e-01,-6.618853373245472960e-02,-1.740097719561883860e-02,2.802849017089731887e-01,-2.085169191491750840e-02,-5.093622235466999104e-03,-1.142696007235612793e-01,-3.939029552601336359e-03,8.297968460206878172e-02,7.309747005433522848e-02,1.802279347750186667e-01,5.198496819900493005e-02,1.465484623508561124e-01,-2.060629030163353415e-01,-1.781908519614958664e-01,3.055694205316060730e-01,-1.208564112129596885e-01,8.623637255239573196e-02,-2.049137008526561998e-01,1.265337919018097168e-01,-1.337754377348597534e-01,-1.201132500463251984e-01,-2.308415849494322714e-01,1.058934362686515390e-01,-3.317165865789574453e-02,9.981512200166345328e-02,-1.863639123832865063e-01,8.680456904546993147e-02,5.908518460695592889e-02,-9.071576478356592477e-02,1.065333834336278512e-01,-7.366945018161512315e-02
-7.273013495821870067e-02,2.046718742631760679e-01,1.188443407662964982e-03,2.324908429533721968e-02,6.350057005901632579e-02,1.714526780446982424e-01,-8.259123136233664786e-02,4.329504528927674567e-02,-2.716928061199444522e-01,4.945992304981453036e-03,-1.315151302400369704e-01,2.737129481300773493e-01,-2.607754239124805001e-02,2.115788005482979461e-01,2.064016385243695392e-02,-1.458610553276909749e-01,4.142074726136747015e-03,1.208144669964967832e-01,1.377218215892739017e-01,-2.953825401632458394e-02,1.591176106107372867e-01,5.424607245151150808e-03,2.069619091676079548e-02,4.590819065293237633e-02,3.513140240854787377e-01,1.421907418313427263e-01,3.479770402104702398e-02,1.889833923028353402e-01,-1.383252170881585918e-01,6.496708805124584707e-02,9.068551881647519963e-03,9.025740733688658590e-02,-1.642744234382424173e-01,9.299715322904907044e-02,1.204276686390276518e-01,2.038558234698637228e-01,-6.765066880970385665e-02,-6.352113170217706106e-02,8.746428391688289283e-02,-7.979787543715559373e-02,4.527867737901670846e-03,1.192251047219096693e-01,-2.769138746183715805e-01,1.114651140613322627e-01,-1.598181363235400276e-01,2.868816474436305941e-02,3.858253534446124539e-02,-1.143392758727585223e-01,-1.152969195370318056e-01,-9.138246882918771297e-02,1.171810271854682034e-01,2.180965821383372139e-01,3.788206244277265988e-02,7.154733382216258569e-03,-2.375417995333938270e-01,-4.237351265700679825e-02,3.497982767340804267e-02
1.619654004968976713e-01,-2.429261976419421487e-01,-2.026458325183328468e-01,1.980443965855346045e-01,-1.573970167956035004e-01,4.217533542875888213e-03,-1.986963401111628280e-01,-7.558513465381562491e-02,-9.214151637596779132e-02,5.036897905535339670e-02,-2.641093196194527204e-02,3.432244888524205867e-02,6.235802947104909788e-02,2.429183874600711057e-01,-3.171662740692378357e-02,-1.815447439796961382e-01,-2.775423271064169639e-01,2.570549884961174647e-01,-1.422517577257667309e-01,2.556029920538422373e-01,-7.691272616455357980e-02,-6.590878059236672526e-03,-2.291669764080404847e-01,-1.579676436938495798e-02,-3.170571365966914218e-02,-7.141513719024457363e-02,-1.187873840783455759e-03,3.379176463737192104e-02,2.620428574343702105e-02,6.180390170061977190e-02,-6.591699970430464628e-05,-9.113119437446878801e-02,1.150771186303214400e-01,-1.248269420443261085e-01,-4.063972518995487282e-02,-1.659118703208299905e-01,-6.877147850609666158e-02,1.658058016458620609e-01,-6.258370158980336440e-02,-1.613024176531197007e-02,-1.483232288310574742e-01,-5.557253703756145913e-02,-3.224568941681033724e-02,2.325865775677108949e-01,-2.159934692380965360e-01,-2.438994355422402505e-02,-4.942283186181443966e-03,-1.745648752994136410e-01,-7.328411486412370057e-02,3.525185952547993384e-02,1.128229557986115683e-01,-1.395569407308367982e-01,-1.236200377288023955e-01,1.981329212193942424e-01,3.537097631128848646e-02,1.193333645718950772e-02,-1.160550616984321048e-02
1.258852760238951263e-01,5.997908040926316214e-02,-1.284086135818079955e-01,-1.571909882946414261e-01,2.448667358948151129e-01,1.060063482664647810e-01,-3.659821672784925595e-03,-2.203173870099400800e-01,1.851747198547349649e-01,1.419767212253764121e-02,-4.755552582190703675e-02,1.007527330130035814e-01,3.560123225200435837e-02,-7.128286570750155815e-02,5.135675381661698735e-02,-1.623070610797697211e-01,1.213555737327204342e-03,-4.669225431009325911e-02,1.926512545813610991e-02,4.073336683569455108e-01,4.840247180041822722e-02,8.119958988790866583e-02,-1.067625491284952405e-01,-1.318161910563236394e-01,-5.619849688950102895e-02,1.828186246376078128e-01,-1.388805825623237455e-01,4.497848529365067877e-02,3.716578340049866980e-02,-2.622247107431344149e-01,6.795019567751264811e-02,-7.394743236200659875e-02,-1.044075567349524170e-01,1.669573157172016820e-01,1.461194309987287054e-01,-2.290141697747281602e-01,1.128946469483469439e-01,9.220060146224900999e-02,5.977821128306879533e-02,-8.973715281400726496e-02,1.412834176435729949e-01,1.657259452123224230e-01,4.450009476887235860e-02,1.389606060065462501e-01,1.259271355079184251e-01,2.658232818540802456e-02,4.168690646018020224e-02,-1.087456509515188907e-01,2.030058840806201748e-01,-2.132857459558863134e-01,-2.061566672276139989e-01,1.091164120547178096e-01,-3.024626670247054783e-03,-5.066331989848797679e-02,-1.227000300639223551e-02,-1.909599572512848259e-02,-6.766968375096550636e-02
