-7.055339347775180237e-02,1.321294115456100315e-01,-2.450600640989546997e-01,7.309153449585063800e-02,3.148758751190497418e-01,-4.961079561858069975e-02,6.665231901402456777e-03,-3.270723636709801374e-01,2.855779750902738556e-02,4.023760686102956924e-03,-1.765694534571337626e-01,-9.428491715748246738e-02,1.170349921518651498e-01,-1.006129377846614881e-01,3.447227566040578228e-02,6.138594360213056600e-02,2.414978165666149118e-02,1.085348167014986709e-01,2.159391557977156928e-01,-1.247779510333671127e-01,-2.057820422813836925e-01,-1.839839115369502065e-01,-4.542224806640242363e-02,2.349488184596693063e-02,9.199713623651735450e-02,2.311499280203291873e-01,1.667027412146146192e-01,-1.450891256154491701e-02,2.157569661511174464e-01,4.982038272627557079e-02,1.094813364128125049e-01,-5.293647085125827850e-02,-5.634682440784519880e-02,-1.629545134996606970e-01,2.928463549253289555e-01,-1.594771309460603359e-01,-1.269683574698660389e-01,4.759825784629431039e-02,1.119299291694465931e-01,2.624170167525565964e-02,-5.505773112524468133e-02,6.384266467020428826e-02,-1.781842099074772839e-02,1.146788585476674234e-02,-3.787853317105373957e-02,9.722984638343661057e-02,-6.783056371628235978e-03,-1.047829695008419826e-01,-1.442086572337460681e-01,1.615626458836249280e-01,1.126165712407988101e-01,-1.156974257118144750e-01,-2.950328946114178993e-02,1.283031090048843692e-01,5.475506362506792762e-02,-1.406412946934114394e-02,-1.526194702704430049e-02,-1.600016898812060273e-01,-7.364284232518973627e-02,-5.251576597384984349e-03
4.652280915237944764e-02,-9.565491428679129271e-02,-1.205173227172133960e-01,4.089206188559186411e-02,-6.795561338586413036e-02,-8.318182959075721972e-02,9.935340340185394581e-03,3.637880787311588426e-02,-1.843984155106042910e-01,-4.707828130219850887e-02,-1.029655202866708447e-01,-1.745236239584542492e-01,9.771768007744364992e-02,-1.476028404613145308e-02,-1.846185799409508221e-01,2.390116571752769481e-01,-1.214361838535815696e-01,-1.595550840305000606e-01,1.439144733215819150e-01,-2.308170117397037868e-01,2.376065514774428344e-01,5.593351604891778905e-02,2.175527267958347610e-01,1.486191674282898688e-02,4.207924440959003726e-03,-7.283917371985927647e-02,7.491568990500985237e-02,5.491085310661963231e-02,2.093806561690307599e-01,-6.069491857576359006e-02,2.593028425382325891e-02,-2.580260941361767757e-01,-1.901711984972986880e-01,9.595486667434488526e-02,-9.840975571251034393e-02,-1.897331179988685224e-01,-1.728722223743939801e-01,-1.266382433877647207e-01,-1.561791538977249649e-01,2.982486887105758808e-02,1.390279424858871515e-01,-2.832258386671118733e-01,-8.218219615048832916e-02,-1.758862481265061339e-01,2.326701470651608081e-02,5.035807553126783742e-02,4.169010735891831576e-02,-4.934305060313368130e-02,2.680502540909010523e-02,-1.616409504481478368e-02,1.206680243304272537e-01,1.239568755588168897e-01,1.489944275896585846e-01,4.491897121548123900e-02,-5.841567181111594065e-02,-6.005320197536766214e-02,6.308970721601503406e-02,2.112143799656774068e-01,-1.767088233310637815e-02,-1.158876191202721923e-01
-8.446011202014275243e-02,4.767586446562045027e-03,1.744861212599870814e-01,-1.117970507162130284e-01,-1.368074130110554509e-01,-1.643272290387744472e-01,1.085534220053267253e-03,-2.789980144165783368e-02,-6.588322942857239087e-03,-2.083709967482826400e-02,-1.425673488425899804e-01,-1.059723629203247613e-01,-6.184699223073166635e-02,-2.753584116581130337e-01,-1.947077354548154005e-01,-3.066465138382999667e-02,-5.719257217230287044e-02,6.930364775014044576e-02,-1.197248601675824087e-01,-4.674176299642181232e-02,-1.998472259209862212e-01,-5.952192975806712416e-02,-1.349679994820939255e-01,-6.057555240873629954e-02,-1.770254524874052826e-02,-2.883523268083415525e-03,-3.776130666054587637e-02,-1.096584973696477019e-02,1.990212049893340107e-01,3.681382119647937934e-01,9.381378262854672689e-02,-8.684658651574907184e-02,1.034498678268801347e-01,1.447529074233431801e-01,-5.724726835928134472e-02,-2.039555676461073455e-02,7.863761672297446548e-02,2.461738742794132920e-02,-3.787820190416563704e-01,-1.252162032493679411e-01,2.701472043202298931e-02,-1.031477045736818171e-01,-2.403485886375446648e-02,1.496442802591301247e-01,1.449739953982317475e-01,-1.097485987662679685e-01,-1.020521511707521561e-01,-3.345789831500432104e-02,9.572319967527578854e-02,1.467859891201125644e-01,7.077067478875728734e-02,-1.058804165825294324e-01,-1.189134897355756254e-01,7.279874050679235528e-03,-2.315493262705398125e-02,-1.262163133172823082e-01,5.277304711848981866e-02,-6.855727776895817471e-03,7.631648693928165528e-02,3.210722090858082467e-01
-4.327267472197049436e-02,-2.244304545533248041e-01,6.443108749066797647e-02,1.889675168146598416e-02,1.589325618235402915e-02,9.033916267848388082e-02,2.689137935716619590e-02,-1.394496803570679511e-01,1.251668685629417632e-01,1.962973657692218890e-02,-5.019931100322123918e-02,-1.619084016598244247e-01,8.373033604955597287e-02,2.859334912193030320e-02,-5.210258760821384616e-02,-3.355969031097594257e-01,8.710978710300915084e-02,4.771537723274567322e-02,-1.170836441424371877e-01,-1.887689770249786625e-01,-3.933333052123874629e-02,-1.332181382664392871e-02,-2.160649121732412803e-01,8.768805982865203463e-02,5.908308476134216392e-03,3.220442708691291511e-02,2.431078405853846769e-02,-1.036455416466717933e-01,-1.220484099486743301e-01,5.026459116069738331e-02,5.698389070929847644e-02,-5.432732198901016329e-02,-2.376820793276008814e-01,1.092931408214534994e-01,-2.076231634402104786e-01,1.536918847401398391e-01,2.344921584248771396e-02,7.623996948052809419e-02,2.926016278047274821e-01,5.423333980705975776e-02,8.820061314061164448e-02,-2.272624932906945616e-01,5.419256512091284728e-02,-2.523961487848055962e-01,6.924917636248587027e-02,-8.957035734990904940e-02,-7.848886627758944190e-02,3.768630661892222178e-02,-3.260027342941430872e-03,1.933694930254284405e-01,-9.668885136039662154e-02,2.172070500013305316e-01,1.420251927713235551e-01,2.691027033157082915e-01,-1.994222948963567804e-04,-1.216042777752275317e-01,-1.355532369739261001e-02,-1.075101013323211951e-01,-4.929412818482860337e-02,5.788450519676591188e-02
-1.679035570677201925e-02,1.967479324630579673e-01,1.981284589298043242e-01,9.736341230949858983e-02,9.818452802110777533e-02,3.691881881553100986e-02,-2.650489832515742772e-01,6.814197814629854855e-02,-2.983918885791753822e-02,-7.843128030527640737e-02,-8.153859387054519792e-02,1.526739151813137629e-01,-8.770543474558267771e-02,1.745022376271343767e-01,-3.214175485770470048e-02,-4.617136155797891411e-02,-9.024469489634054375e-02,-2.780741787878612814e-03,7.160152347197815126e-02,3.061714922351303492e-01,-5.810161964580556199e-02,-1.867451144160890697e-02,5.627294095437085364e-02,1.671059087977347646e-01,5.662630346456028890e-02,9.095006998789768871e-02,1.131728550972884717e-01,-4.060889424936117709e-02,-3.575277568966650499e-02,1.229299481200910316e-01,1.544353435060908351e-02,-3.486016788324683979e-01,-1.411825472808727888e-01,2.480860486547802404e-02,6.611640557806899854e-02,-2.315357962181659873e-02,1.991365106422663123e-01,-5.106249381662703035e-02,3.432392630828046132e-02,1.591481771613453000e-01,1.103641918119031007e-01,-1.424676645339602032e-01,-1.348005023731521923e-01,-1.006392787485005658e-01,7.828329266639390271e-02,-3.291155669040272680e-01,-1.057555971784274185e-01,-2.172885508775092567e-01,-6.826008293678829941e-02,-9.045161095396697659e-02,7.763682316523992655e-02,7.146078346231479750e-02,-1.802544653233170702e-01,-7.296942654285301644e-02,-4.959422448521937088e-02,1.250539285437166775e-02,-1.259323169508322349e-01,-1.084418734753005015e-01,5.783547632742844224e-02,-1.375869052275500160e-01
-1.552306518049741402e-01,1.576328214055309485e-01,-9.946586036259578989e-02,2.011482259524062233e-01,-9.704393925354165562e-02,1.261022697807492321e-01,5.544488128996082760e-02,-9.783024172197771207e-03,1.723067339402383213e-01,1.871857556394935229e-01,7.514425800524222876e-02,4.683422651753101768e-02,1.018859347654463704e-01,2.883023592969478216e-02,-1.008219150858646329e-01,-2.708890640870942335e-02,-1.365943103285947036e-01,7.033098180394213583e-02,-1.534989963038783933e-02,1.211916882385509486e-02,3.132728955410212235e-01,1.642103757566136246e-01,-2.244611503118398577e-01,-8.743982861769544757e-02,5.367465282423771605e-02,1.052329653531816206e-01,1.892192366299756401e-01,1.597579159968637863e-01,7.044425011181701390e-03,-1.586661040732704475e-01,1.500428798693339005e-01,-1.824635348802727541e-01,1.155666807441710700e-02,1.339689102323867592e-02,4.175398648862695648e-03,3.541082289694491569e-02,9.509635933150541176e-02,-2.099006499932339065e-03,-1.691413876693758089e-01,6.737176462133166732e-02,-1.334871595013630841e-01,1.286620507741396691e-01,-2.227253224321568831e-02,8.737770944586795152e-02,2.617480945469055076e-01,-4.061615402996759938e-02,-1.453768061295514225e-01,-5.973045280005875868e-04,-1.475718836774773668e-01,1.421405434068192392e-02,-9.899894655169777513e-02,-5.824761955747766173e-02,1.712182105075331084e-01,1.450151556760258253e-01,-1.736429370766917613e-01,2.907277957465899676e-01,1.873177643115048890e-02,5.878613716206768092e-02,-4.460223070239564824e-02,1.747342858131540611e-01
2.272438103094520309e-02,6.836369644221758531e-04,9.249324564637162460e-02,1.808085192278939893e-02,5.723487674444549533e-02,-7.233778257910501719e-02,2.404768898303322189e-03,-3.371992297434176639e-02,1.878437886817872771e-02,-1.815184445920963729e-01,-4.828030480652834022e-02,3.407588160016590539e-02,1.264498332237703748e-01,3.858307179531707959e-02,1.118740319355978202e-01,-1.297813808846913775e-01,-1.538530606421000813e-01,1.967899450668725292e-01,1.259336292863044195e-02,-9.502936628368811867e-02,-1.030296552411991973e-01,1.462510891674838609e-01,2.180213785165505402e-01,-5.182780889572158670e-03,-3.667081695549429671e-02,1.007289806581838365e-01,8.449843313439038550e-02,3.762312072557861264e-01,-1.329936624903275966e-01,2.111253665022921194e-02,-6.707114747535879162e-02,1.044588469018308818e-01,-7.210050566221844204e-02,-5.095380281650964405e-02,-7.107065888503072415e-03,-2.098954461829140861e-01,-1.200415612986142216e-01,2.653804263584884082e-01,-9.426252541871664448e-02,4.792640467767245865e-03,2.107106330231778846e-01,-6.082258989683693440e-02,-3.151326359739085176e-02,1.759505693505089910e-02,3.661467860329154639e-02,-1.631286320364460363e-01,1.008617544921194403e-01,2.104455505662539416e-01,2.509433206397168603e-01,-1.130889669504506340e-01,-1.364369416129174728e-01,-5.193486861972265722e-02,-1.805534248073963066e-02,4.715942316378202159e-03,-2.381411157912191046e-01,1.187109569825351429e-01,1.487467335431418014e-01,-1.981456193034125679e-01,-2.094160471908030619e-01,3.893524780459665241e-02
-5.566525520259709564e-03,-2.510570421363488361e-02,-6.925436334779827563e-02,-2.931533199989689448e-02,1.552973378254029480e-01,-1.470448886323577065e-01,-7.490771607938552512e-02,1.040024437618718434e-01,1.539820793104567515e-02,5.128694970357403071e-02,-1.802124237069905321e-01,1.517925559492251941e-01,1.476627416688732486e-01,4.060373497693627043e-02,1.197746237707596195e-01,6.393602904495176986e-02,1.874166825050149476e-01,-1.548314923843567004e-01,-3.051396489399357120e-02,-1.480557300313006808e-01,-5.511597076255349281e-02,-1.231865163152749132e-01,1.496334873746204552e-01,1.590692231835199866e-01,-3.165223029657781434e-02,2.523049387128960264e-02,-1.593839423239033215e-01,-3.110279445896970141e-01,8.677753804659252279e-02,-6.741318928421943801e-02,-1.806774025059314920e-02,-8.586843289659679135e-02,-8.507534543668768268e-02,3.672996918090799118e-03,-1.771737923036703910e-01,-1.709603312707397571e-01,1.056398239288387497e-01,-2.909123364596559458e-02,-9.297816039142156597e-02,2.635213115671136141e-01,-6.437732666762294165e-02,1.714739680770583363e-01,6.568005710567303979e-02,1.940132512407008736e-01,4.782279574331711053e-02,-4.889962742662314066e-02,-1.166342582177345988e-01,-3.404956778898061975e-02,1.028046980230640645e-01,-4.094962514075033144e-02,-2.688720195984304895e-01,1.931670089832169535e-01,1.795098663887686463e-01,-1.235094724654279552e-01,-7.988558094469418169e-03,1.376167623993378442e-01,1.114292449153152370e-01,-1.236710432925498260e-01,-5.306689509845456676e-02,2.608976803986277071e-01
-1.140581855626438684e-01,-8.524641610586287943e-02,-1.882221282152455877e-01,-1.708101371712058072e-02,-3.999954230319509307e-02,-1.514603080423117809e-01,4.079407955234705396e-02,-2.259943508830727574e-02,1.367178808653217725e-01,2.064488300399836690e-02,5.980555812376794900e-02,-2.610667885623207951e-01,1.234022013772762272e-01,8.030909539070199554e-02,2.062810015587801804e-01,1.639759794438897661e-02,-1.298097820761464488e-02,2.318486998367404878e-02,-7.043640499690466406e-02,1.638597813639508516e-01,-3.821228563368403441e-04,4.219369126746191218e-02,-7.432827559780466609e-02,3.089861361090513042e-02,3.672287540067144945e-02,2.046116465788645755e-01,-1.780885424032090381e-01,9.692716507548060356e-02,-2.234320583891987455e-01,1.572255060882832844e-01,4.993845890419078976e-02,-1.220172103364202953e-01,-3.048745463728393945e-01,9.124938094279019807e-02,7.717298587126952131e-03,-3.272918116437945057e-02,9.505200925047850580e-02,-2.654442321474347749e-02,-1.402515325899473808e-01,1.375855089875389070e-01,-1.228799969942666742e-01,-1.076116143472060221e-01,-2.850761650413702886e-01,8.717296302422315735e-02,-1.495889152315323378e-01,2.062732534254895223e-01,2.267171251796110121e-01,3.523108333718489443e-02,-9.558605123246502466e-02,-1.524819139991610284e-01,-1.637252061214035659e-01,-1.798223726387740765e-02,-2.128671330815800899e-01,-1.916155730445395083e-02,1.538558770141817689e-01,-4.614909130663409631e-02,2.774883600253940166e-02,1.352282968811292785e-01,6.657774944216011959e-02,8.042011473706539570e-02
-3.195567425638118353e-02,-1.049428480777328671e-01,4.376382860839134886e-02,2.962229206360635914e-01,2.216917329423572294e-02,-9.912536431099013001e-02,1.152281767290245923e-01,6.827040064642818373e-02,-1.598330307886450252e-02,-5.334586097002014249e-02,1.582057068073364214e-04,-4.117816371414863980e-02,-2.263694913317007562e-01,9.266560202443481498e-02,1.120006533287405820e-01,1.326277786883605092e-01,-2.960657868271946436e-01,-7.751315528682270473e-02,-6.310603447782052455e-03,-1.584707026378708028e-02,1.449697781340830716e-01,-1.846110724705204709e-01,2.530011183381397633e-01,-1.364614374936368446e-01,-8.806883442386547259e-03,1.695257617808451078e-01,1.215459452803975410e-01,-5.561462196159188548e-02,-2.187826972756937507e-02,3.645988985312995784e-02,-1.423890276577449987e-01,7.757315938808093114e-02,5.852053019422959190e-03,-7.011065170176988826e-02,-1.185618944849674700e-01,1.325442425393938417e-01,8.907554504956088914e-02,-1.632854253703758252e-02,8.486023519983014463e-02,9.254772619781828635e-02,5.631081014234634585e-02,9.035515340652189309e-02,-2.462164184704635633e-02,6.962640326944533053e-03,3.219451241177589268e-02,-1.200944881231545969e-01,1.588203147419369604e-02,8.561577757840073410e-02,-5.190882428063378629e-02,4.864764779104747694e-01,-9.646047634331228471e-02,-4.159978296897966221e-02,-2.028459076537287853e-01,5.041972520264269286e-02,1.490617949495647299e-01,1.334168624924397112e-02,2.060230766359819887e-01,7.239568667510362654e-02,2.569967329711378423e-02,9.178274600643586412e-02
