5.738993399562453135e-02,-2.912201607316892982e-02,4.262026745158464802e-03,-1.650122528646331965e-03,-2.518592296512763284e-01,8.022647528410584150e-02,1.774490372189415077e-01,1.623723530244470525e-01,-2.505147379600515811e-01,-1.056195791917806381e-01,5.814656420119573843e-02,-7.965650739140617276e-02,1.240139735732821991e-01,-8.400214035021454084e-02,1.718332167889866091e-01,-2.043081326925700325e-01,6.940186102006873099e-04,-1.197804457647150406e-01,1.735662432430564450e-01,1.764025818130853240e-01,-8.578225591854474197e-02,5.389963736382009235e-02,-8.327214354151883657e-02,-2.241114998719529600e-02,2.476575417372726406e-01,7.248725484714009515e-02,-2.384254406866717635e-01,2.357012144381583629e-01,-1.325522915927075662e-01,1.107106740346521304e-02,3.635850524238803776e-03,-4.704111236942724872e-02,-9.161867024910105850e-03,2.075055976738936492e-01,8.056684616292904277e-02,-2.085144820082721340e-01,2.551006817762322965e-01,-2.092994361070221188e-01,3.705159736433027984e-02,-4.796998270561721872e-02,1.440791320062153116e-02,-1.528155939498123950e-01,2.184866575808265543e-02,1.183049035156732466e-02,1.950410921384184981e-01,-6.081163843947107878e-02,5.812067672614822794e-02,5.505230322043223185e-02,2.355164919345943686e-02,3.464429066099012355e-01
-1.437637836547308312e-01,7.318450261714271043e-02,-1.828136669855944668e-02,-2.889925424133379939e-01,-2.291904898539364743e-01,1.241932219284579281e-01,-1.372662995867343638e-04,-8.664494816779268194e-02,-3.308488592020240038e-01,1.138586090851497340e-01,-4.291912847257365465e-02,-4.580987926026703488e-02,-1.618183533936341789e-02,-1.779586149161740405e-01,-6.958842764484625409e-02,1.996692704708997734e-01,-2.777415637631405199e-01,-6.427334113665353343e-02,1.600680559730317254e-01,-9.369556317761662534e-02,5.589999969369671348e-03,-1.905198772736153567e-01,1.129698748730702668e-01,5.871303015892617022e-02,2.719154787629067815e-01,-1.968568177603820801e-01,-1.513474103277483440e-01,-1.749469909413841062e-01,6.307556053515493699e-02,-2.080669873823391691e-02,-3.900723865638670157e-02,-6.870241510822133746e-02,-1.547924817452938917e-01,-1.461126756556479778e-01,-2.027244275648153737e-01,-1.154839992572204849e-02,8.518991965194575022e-02,8.658298938639880094e-02,-1.553035751284118360e-01,8.613560876737035021e-02,1.058241508815463278e-01,1.625451926550270376e-01,-1.578325342549756205e-01,1.790338176393644620e-01,-9.232129327689093251e-03,9.125107914630921357e-02,-5.284523323006763695e-02,9.992607390880693663e-02,-8.899018840237797601e-02,-1.003309164655122876e-01
-1.307459369009420225e-01,-9.211815589613732425e-02,1.711535882614172444e-01,-5.767141626521872511e-02,-5.650422158349892310e-02,-2.484638963855389238e-01,-3.678532001713376298e-02,-3.128641390423603924e-02,2.030475382987083355e-02,-8.927971862443925821e-02,-1.323246026993923352e-01,8.526211273835514193e-02,3.035991202874275402e-02,-1.032827558103927568e-01,-2.279150666224410982e-01,-2.380672097769024331e-01,2.018990374033759194e-01,4.773072218570646730e-02,7.329638912667955919e-02,2.373011331070059848e-01,-1.724281932026401620e-02,-3.659579608725781197e-03,7.851106279068799376e-02,-7.721615114424681958e-02,-1.133309758381929322e-01,-2.729802397417286156e-02,-2.255519393454952781e-01,-1.689012121726793658e-01,-4.077322873494054062e-02,3.701258561492628413e-02,-8.969137212971328710e-02,9.726709998880715691e-02,-2.015030866332924997e-01,-2.043327495656256931e-01,3.310302194292463196e-01,-3.553988456844510424e-02,5.028601794854682672e-02,2.507342071479662926e-01,3.735078225336187219e-02,5.373606490841566219e-02,2.943987118885970505e-02,-1.300897395493636199e-01,1.519466962650427022e-01,2.403961041889874639e-01,-1.516468925040111992e-01,1.092569075239347848e-01,1.272405220657323033e-01,1.399071806429705300e-01,-2.287925167843160024e-01,7.672547252855059507e-02
-1.531869436830491336e-02,-1.524427011977684820e-01,-1.562460662332535999e-01,-2.145457458813917473e-01,1.563093114891818680e-01,2.201185216514379706e-01,-2.566046754001951452e-02,-3.555584148605311356e-01,-1.047808352268146670e-02,-9.402610137338163199e-02,-1.578469327555104829e-01,-3.194040438626515876e-01,-1.642570332229494057e-01,-4.167544550748280424e-02,-1.349460484131553284e-01,2.699019895356104537e-01,1.289258750371372608e-01,2.916932907529097910e-02,-1.913303825448244844e-01,-5.386258066622660184e-03,8.888533115404480267e-02,1.629681883102557238e-01,-8.071213633094839746e-02,7.521504592759217789e-02,1.460359166005876230e-01,-7.425435037640894242e-02,-2.625824199441680884e-01,5.757096507156199416e-02,-1.113351531302344544e-01,2.312216079264261745e-02,9.798761442900673357e-02,-1.359629712342017294e-01,2.922567775340029900e-02,7.342154439440934377e-02,1.140906229330151955e-01,-1.968416349956448042e-01,-1.558498623089077939e-01,1.465369139292808098e-01,5.820617993188627326e-02,-5.304370001950408503e-02,-8.207097752337083607e-02,-1.027296954427411591e-01,1.858959508146005579e-01,-6.391691900490897860e-02,-2.251452393379742636e-02,6.091713756590753925e-02,8.231541313256882098e-02,-8.131034199967930587e-02,1.200633411711271026e-01,1.080418915942643332e-01
5.749848550475319085e-03,8.424170306710863920e-02,-2.685549443918500701e-01,1.432291538270120956e-01,-1.149027968944136280e-01,4.669056691877035425e-02,-1.495442844658086412e-01,-1.580732784789832257e-01,1.961344208318491211e-02,6.223418882270159713e-02,2.215365470847656948e-01,1.113800798877967180e-01,-1.320897783397467426e-02,2.420692441806727713e-01,-1.873142548158457377e-02,-1.560303836610363593e-01,-2.331669382008972058e-01,1.795088298781301606e-01,-2.847746419656797812e-02,1.163503148697299233e-01,6.667575975876150959e-03,1.136204859222465224e-01,2.591106842354910511e-01,1.022777154670840780e-02,2.062519839409702321e-02,-1.559972067303499466e-01,-5.334915025009689948e-02,1.403392818202718606e-01,7.444574574322804228e-02,1.199499841873879757e-01,-5.569472029677731417e-02,-7.964790891347527102e-02,-8.053171066521810917e-02,2.784079206401861989e-02,1.144371021231412461e-01,5.603432636925199245e-02,1.561086955308777224e-01,1.425908165966019159e-01,-2.191904021477822373e-01,-1.114431133703559090e-01,-1.755747717376475447e-01,-4.173000429795992866e-02,1.047657761153263922e-01,-1.201070723595609735e-01,-1.666607426051441576e-01,2.323120236860326537e-01,-2.297641601414720236e-01,2.144469857152333514e-01,2.258589698319048433e-01,1.109483222830721649e-01
-1.931199499608578229e-01,4.067062911791742563e-02,-6.513833132672001980e-02,7.651428814297822623e-02,5.564563385599731460e-02,2.716943189700415928e-01,1.011699409357100787e-01,1.559908977374012962e-01,2.011361187666693973e-01,-1.209698486078585045e-01,-1.756721712132405522e-01,1.660759392235658938e-01,-1.857499846286426726e-01,-1.772896568588574681e-02,1.036962960379010368e-01,6.031085886990284611e-02,-4.893413244499780768e-04,-6.308589257314790866e-03,1.999450970736027858e-02,1.865979817183767708e-01,-2.347344497881925229e-01,-1.258998742155945649e-01,-1.404722154043670235e-01,1.244404666794095699e-01,-1.908346581044713108e-01,-1.235187789333913322e-01,-2.264103896424255469e-01,3.257024798554493672e-01,2.209486986941664594e-02,-1.838249321199803277e-01,-6.867611491453019801e-02,1.097515936294601174e-01,-1.334238353927673371e-01,3.424518963135073785e-02,-1.205001033934266358e-01,-3.763916358088689740e-02,-5.746696740562401429e-02,4.044979695492814664e-02,-1.163168514553138827e-03,8.338033290125031194e-02,1.561714256156705727e-02,-1.471399301876083199e-01,2.315888190901320420e-02,1.167865892993583121e-01,1.575690555035670071e-01,2.309436249965013954e-01,-1.907954039259172063e-01,2.991733955714720797e-02,3.371163978809948829e-03,-2.773048596752294426e-01
-2.183472781629852977e-01,-9.878753484151574227e-02,1.092274278975522289e-01,1.834906742705632587e-01,3.137686182471554064e-01,6.916018059525057271e-02,-4.153302561707450380e-02,2.155702638817628969e-01,-4.183698111766637195e-02,2.061344983145375620e-01,3.162626712654774686e-01,-7.132019934988939602e-02,-1.241347068549406851e-01,-8.771496704576846326e-02,-1.578400590502967160e-01,1.648678825907343992e-01,2.903725490739281212e-02,6.990884343393267975e-02,1.524726307302285144e-01,-7.579666573237660299e-02,-8.962261373881671989e-02,6.517688248437228382e-02,2.488120448997732659e-01,1.251154615789530078e-01,1.211242462514113827e-01,9.385670526784678502e-02,-1.450887024976901252e-01,-1.266604632124894159e-01,5.015259013990064352e-02,-1.135695699151463012e-01,-3.305448801575627121e-02,2.765250472272763604e-02,1.213101047846358860e-01,8.849201294142614027e-02,3.464800530778849169e-02,6.187162007608142111e-02,4.585028892744219542e-02,-2.923699947890996687e-03,-9.576359584500299116e-02,3.375502788502825896e-02,-6.638717296944866841e-03,-3.295280008213192779e-01,1.064653909733841025e-01,1.830065786217518475e-01,2.296927810884489760e-02,-3.089794712513587727e-01,-4.248074720667623094e-02,9.899312319094355495e-02,1.281107746387944168e-01,-3.332564820555219964e-02
7.665564811599312467e-02,3.413074513075972649e-02,-4.777709644590446419e-02,-1.412829560526364103e-01,2.863326898059482262e-01,-9.276448525806101075e-02,1.795051598180462740e-02,1.582245204405949845e-01,-8.678418762134086639e-02,4.122877233933543162e-02,-2.045017094401238578e-01,1.051880737839899771e-02,-1.629670438567934476e-01,3.696814728104051706e-02,-6.456742075242404011e-03,5.434757711323952301e-02,4.352891344998242179e-02,1.960613536964505854e-01,5.306153066038467314e-03,2.276933875732377044e-01,4.485113009581405408e-02,-1.351958436910052734e-02,2.611469460886709504e-01,2.643265975392015271e-02,1.288674958178565588e-01,-4.764825047200703378e-02,3.937815465371939938e-01,2.982139458932868414e-02,-2.645395897869259882e-01,-2.168160385085068365e-01,5.218005032506859570e-03,7.987000401580615638e-02,-2.356295806599437992e-01,1.548023227316096539e-01,8.145485458029211312e-02,-1.083085831315902248e-01,1.712808584681115021e-01,7.769021181059113101e-02,-2.405004589429099449e-01,6.518073276825499252e-02,7.344860428126313845e-02,1.202914563764942296e-01,1.845776412693082846e-02,-2.249249410011382871e-02,1.515801478369692701e-01,3.404362987015005504e-02,-6.571937900067535698e-02,-2.179219597625789429e-01,-5.013779810472868137e-02,1.291351014502445382e-01
-1.441218492235392390e-01,-2.651065979067408762e-02,2.003730721178548779e-01,-1.432745331625453755e-01,-7.608673361518571154e-02,6.984843432911570782e-02,6.723584814115946863e-03,1.221168141683643127e-01,8.065191405850780093e-02,3.622024723067164553e-02,1.032979147413330828e-01,2.009919791260458000e-01,-4.073431211436390198e-02,-4.168762682392132546e-02,-2.965843792163928849e-02,3.073104655666823379e-02,2.075544790433673514e-01,9.337206159400274208e-02,2.697641077492180517e-01,-7.522734199165566349e-02,1.472769216152356175e-01,6.460195756784627152e-02,-2.272989633678387800e-02,1.127225620899983544e-01,-3.521060342865812987e-02,1.525608078589011374e-01,-1.462848163851128980e-01,-7.951686944287703063e-02,1.813486431969200396e-01,1.504151538735749027e-01,3.300475152378238297e-01,1.190361173195726430e-01,2.250414682317428139e-02,1.564290436170960585e-01,1.561759989833383377e-02,-2.890781292029753063e-02,8.245170059112637284e-02,2.296087306012072338e-01,-4.901668966741730415e-02,-3.661204995110357574e-01,7.809155271857637359e-02,2.300944906400618772e-01,-7.317615831766058343e-03,-1.539372825166283876e-01,1.523264994534870020e-01,2.178925610685814584e-01,-6.912753133259169624e-02,-1.925779492776478752e-01,1.010965752130902617e-01,1.929608962706159253e-02
-6.071365631435491489e-02,-3.457029992815399133e-01,8.060490668720462701e-03,1.719184679561536200e-01,3.210096753961291099e-02,-1.831190018608349346e-01,2.877583650926410913e-02,-1.443131926237455065e-01,2.373510498520945422e-01,-3.013423405468818039e-02,2.466502426620710287e-01,1.620612822283166304e-02,5.320275471924737487e-02,1.361382929330173797e-01,6.928519458096620010e-02,1.230323955640458683e-01,-8.770472069596121911e-03,-1.613506873914168915e-01,-1.242298742700471137e-01,2.999928620045734240e-01,1.489640692801806610e-01,-8.271031311535094466e-02,1.005198317175718253e-01,3.055856096438221425e-01,3.351454178082272084e-02,2.798102662950226194e-02,-6.756386880825544783e-02,-1.993779599506956615e-02,8.536266823172525275e-02,-7.231412289117142289e-02,8.200094326232940101e-02,-7.475754663733030769e-02,1.561763634815365176e-01,-7.738367778184966628e-02,-1.572261869712252569e-01,-2.614230844562615563e-01,8.110294722886129959e-02,1.376402111241098458e-03,-1.042830715187485213e-01,2.182699182617032774e-01,9.039155886176479526e-02,1.756310481928794187e-01,-1.655357315970475973e-01,2.157380818781934328e-02,1.196465347550467878e-01,1.196886541297298989e-01,1.009888650176635622e-01,7.616177760164051513e-02,-1.483333589814941622e-01,1.161918598676723036e-01
