5.730812059037271311e-02,-1.315233042939567554e-03,1.006863197497989693e-01,-4.988083395099096595e-02,-2.547196987041244753e-02,-1.425687873754193091e-01,1.076524052363367623e-01,-1.643625370311899703e-01,-1.465468508879892995e-01,-1.389658311100777643e-02,-8.873002584047628982e-02,-1.305359186084368572e-01,-8.679909676041876188e-02,1.474691958326195262e-01,7.516773610569782438e-02,1.126117535083561577e-01,1.466881733562806489e-01,-1.386736314482349131e-01,-2.549988726348612067e-02,2.104947047572352514e-01,2.590348517216515406e-02,-1.188481192853874102e-02,4.715712296592976249e-02,5.911952259500068141e-02,2.355008043654904792e-01,5.394844294749688574e-02,8.988872955521784447e-02,-9.532196863111654095e-02,2.223472706428920864e-02,2.029946540713990083e-02,9.801602284894087025e-04,-2.740475504773642879e-02,-8.097119208936781609e-02,-1.163763776758103968e-02,8.655974106602838669e-02,-8.866424217667417951e-02,-2.763508853704545881e-02,-1.250051563861028251e-03,-2.390650817566550984e-02,1.660755475826585226e-01,1.574034995266312131e-01,1.488303183150457842e-01,2.150096824026830750e-02,4.916366533292974156e-02,-1.006527050828360213e-02,2.045224944687695778e-01,-1.056598859970650367e-01,1.254087573591087246e-01,-1.542111373400552668e-02,-1.126285802202635702e-02,2.389835843261556812e-03,-4.570314265595121217e-02,1.977520579285879654e-02,3.372974629361418387e-03,-4.341815047363953989e-02,4.699955641081348529e-02,-6.947219182468492710e-03,1.849583983938728193e-01,1.537396407786013330e-01,4.101728016680450395e-02,-1.358446147747762733e-01,2.918907423503240388e-03,-3.145551839567200386e-02,-8.815665853444946964e-02,-4.117504423807065439e-02,-8.261671890157243348e-02,2.196948545386337714e-01,-5.576206072337444586e-02,-1.074834826381926289e-01,6.420991927652539011e-02,-1.539854420633613163e-01,-5.771206434240978150e-02,-6.963472337770440501e-02,1.755747108849094740e-01,-1.136225358405004160e-01,-7.857251036348529213e-03,3.214864660821641074e-02,-4.361019954727143183e-02,-2.125237395573692858e-02,-1.415743334856433833e-01,-7.302712655777755801e-02,-2.521967912584981153e-02,-1.522779647315958551e-01,2.900861065983575612e-02,8.807779637695493935e-02,4.904491611086114755e-02,2.834568874016463787e-04,-4.720308872116308480e-02,1.760042599735558988e-01,7.796289265682675163e-02,-6.234580716112047422e-02,2.067695509752957572e-01,4.485187616545627254e-02,1.015417774175265964e-02,-1.229372404661689261e-01,-6.225309829018586816e-02,1.751029390696014765e-01,1.476352168269948195e-01,-7.448312612998594928e-02,9.378788108865943052e-03,-1.325153053764604183e-01
1.020224273468435527e-01,1.807463426538482576e-01,9.951351234857370998e-02,6.315440376259186250e-02,-7.848027050667062687e-02,-6.057257136135278663e-02,-1.823234293436577502e-01,-2.033635449586256028e-03,2.892049351122395473e-01,2.793188401530495319e-04,8.127959663710741453e-03,-2.850273652545103342e-01,7.544453046087490344e-02,2.164020726125981953e-01,4.931193674095197405e-02,3.840355136465514047e-02,-1.865083654732667129e-01,3.602840784287747455e-02,-1.054626649039541036e-01,-5.869507338310679667e-02,-8.366969465931466121e-02,6.628979702330727031e-02,-1.204883282770787128e-01,1.061972598041838883e-01,6.633910852354236998e-02,6.715956238605402806e-02,-6.213227611296348596e-02,5.101367744389274234e-02,-8.832774494310995095e-02,-9.048650868461209640e-02,1.457688179748503066e-01,1.272975033707005044e-01,5.410909016719550602e-02,3.219428362751523137e-02,-1.439032991207419843e-01,-1.804479234875255855e-01,1.193062118453820479e-02,5.662900181610910216e-02,1.176708318979492185e-01,5.376473357642261308e-02,-1.679134253500880192e-01,-4.083797020271369774e-03,-1.970386681775888535e-02,-3.703021804625464958e-02,7.104482150402094409e-02,-3.587689806084527755e-02,-2.264060265130128924e-01,-9.724410886889671424e-02,-1.448581441889109367e-01,-1.541487995120734700e-01,-4.504116685347303584e-02,-8.477132926813948921e-02,-2.553583815108511137e-02,-7.671516393382961374e-02,1.479201362951942586e-02,-5.156740106481809416e-02,7.676110724698889665e-02,-4.647442358011426300e-02,-1.359200390713086737e-01,5.525804997245601508e-02,1.178909928652366879e-01,-1.317991721052741982e-01,-3.779419683077545750e-02,-3.005577116988030970e-02,-2.802973458997957273e-02,-1.422895562459720320e-01,-5.901524831381097652e-02,-1.483334177554103232e-02,-3.293052541261234228e-02,2.029407010010561563e-01,-1.053084279626099462e-01,9.251093310229224764e-02,1.443056532048533347e-01,9.902579780025871914e-02,-2.335762304390612276e-02,-7.032170972864468239e-02,-4.139844533766324358e-02,3.609731060720331591e-02,-9.455821971804859172e-02,-2.639317549455413164e-02,6.475666616506707551e-02,-5.439658257500969846e-02,3.527163526857250708e-02,5.396735971185799563e-02,1.110295317236781841e-02,1.052991894669259715e-01,-4.319171019065168315e-02,-6.933437873203156243e-02,6.300242028537646199e-02,-4.282060074124579424e-02,9.251813331317124134e-02,1.307821938178450535e-02,-1.131303298545687924e-01,-8.429375986784258534e-02,-5.762796938620947523e-02,3.139562131850115456e-02,-1.324331543971024941e-02,1.112413611712669143e-01,-6.880130747171916972e-02,1.352377590465989564e-02,-1.392325829296542535e-02
-6.918528429020404102e-02,1.191051015658872725e-01,-1.653159002511528364e-02,-2.031593056683206680e-02,-6.438399835514510561e-02,-1.524530417154501549e-01,-1.562016287546236920e-02,-8.510004017615871441e-02,1.823816780307264615e-02,-5.420082555740976527e-02,-2.248360295110942222e-02,1.453136189442086335e-01,1.592453136099900024e-02,-4.137224642985660311e-02,-3.980100524921208194e-02,1.166684702841709054e-01,-1.797763961954800815e-01,9.876445763381819232e-02,6.032311108468393912e-02,2.642873680844545770e-02,-8.858682059006973974e-02,-1.114672692130052600e-01,3.395722887237221516e-03,-5.157477959015585589e-02,3.293257679507390762e-02,2.387480296768404453e-02,5.473493492119941434e-02,1.790621048550055522e-04,-1.164676497098553198e-01,-7.103501569527853610e-02,1.296783250624485573e-01,-7.084661546040969815e-02,-2.008899176171504708e-01,2.415690540380535656e-01,-1.140318335713575437e-01,2.573762838912089790e-01,5.080032039216728079e-02,-2.026630672203839217e-02,5.976187948285019425e-02,-1.890239370959593754e-02,-1.135573181398659426e-01,-1.023295631429088082e-01,4.572531555001295434e-02,3.047910171527680803e-02,-4.027587985823221500e-02,2.429934406369213262e-01,7.130022719483401772e-02,-5.777302237015091019e-02,-2.472473999045037701e-02,-2.291997096639609988e-03,-5.196458081229022447e-02,1.788196608388658015e-01,8.565032362944154098e-02,-5.090435103102475267e-02,-1.361282455854202489e-01,8.381780134125882409e-02,1.089056240477603438e-01,-1.606626729562483091e-01,1.812381689749243893e-02,3.471048764905303868e-02,-9.985375794778063308e-02,5.871528950208754205e-02,9.638480623988585072e-02,-1.273778357277915996e-01,7.757928233301657206e-02,1.136062429461742046e-01,-1.085955297219425714e-03,5.908750369262288915e-02,-6.917314441142904946e-02,-3.648815319190924777e-02,4.022972774050370681e-02,-4.222761100293095232e-04,7.240953973122132847e-02,1.085041394751599247e-01,6.942711201356954742e-02,2.556295991468511553e-02,-1.820611922853933029e-01,-3.925097853243555979e-02,1.052883531376398729e-01,-4.726841176118551369e-02,-1.381310649058366258e-02,9.739304419567731963e-02,-9.064153377029145198e-02,1.801810229370921779e-01,-3.636330197823604837e-02,6.352661981972725080e-02,-5.931117407151514226e-02,3.192972596538559693e-02,-8.184832776084603745e-02,-1.132318299213210533e-01,-1.306170646027986493e-01,1.804219099521911507e-01,-9.498555662171372094e-02,6.923250847643643013e-02,3.427283712726467146e-02,2.014671524388847446e-01,-7.168508164220246948e-02,1.922187395840073421e-01,4.239833136836126254e-02,-1.238845329812682389e-01,-1.218456903627418431e-01
-6.273773927940450024e-02,3.487224492885660637e-02,1.091317079624345432e-01,-5.050166849312676121e-02,9.982626537946415191e-02,4.350086550095998150e-02,2.004745808171271709e-02,3.570471040328859064e-02,7.192585839069405573e-04,-1.540133944037245795e-01,2.230243239182692350e-01,-3.663178923783074609e-02,-1.396170335280925712e-01,8.171089719002833096e-02,-1.969097026941124540e-01,-4.859768737817814210e-02,-1.865228900364699627e-01,-4.401298951399963688e-02,1.099457337717647254e-01,-4.865495480032424463e-03,-6.136268147981586464e-03,-4.337848110385275624e-02,1.430314124146438715e-01,3.101404408112837241e-02,-9.086864164984398418e-02,1.514132886559251268e-01,-3.001196430751080363e-02,1.726519399165938606e-01,-6.513823594632012215e-02,2.428553955288531574e-02,-1.655001450676204522e-01,-1.038383579770124632e-01,1.949583154297655496e-01,-5.195601368807450937e-03,4.964439390902330995e-02,6.023416004435171167e-04,-6.468610311364988985e-02,-7.413520447928606538e-02,7.007617382022174324e-02,1.769727097200244903e-01,8.701807774022594921e-02,2.477003011306998931e-02,-2.074129058405063397e-01,-1.143039710702384304e-01,1.768571516857383452e-01,3.725298685073357569e-02,-1.198686700328660953e-01,6.258723815516011035e-02,1.146181422228686325e-01,-6.765350824853012812e-02,-1.160164768673366611e-02,6.871131554133319552e-02,-1.662888212910849581e-02,6.996171441046469819e-02,1.049315503496804081e-01,2.771003941869722154e-02,-5.274199775062890505e-02,2.596141852956514520e-02,-3.613489323698951261e-02,-1.323612248488764687e-01,-1.032702928764692302e-01,1.310103290818249722e-01,-8.899096056907920826e-02,3.237237472448861730e-03,-1.269691644322331475e-02,1.135233728544697840e-01,4.309275918577513964e-02,-3.252851711086696823e-02,-7.128958942494786899e-02,4.282174796036233161e-02,4.066881525899344180e-02,6.931194833674385325e-02,5.282868156071287430e-02,1.718104163153351405e-02,-7.491009734104690787e-02,-7.152612219716526776e-02,-9.435461772226226562e-03,-4.393491726293845268e-02,-4.955949688306763440e-02,-1.323167138753253425e-01,1.178110579995338969e-01,7.390661888148736258e-02,-6.670543389212460483e-02,1.764222438435278928e-01,1.325064271669683380e-02,1.888892259436731891e-01,7.722717694658789989e-02,2.433966917155071796e-01,-1.373112808036572596e-01,-4.680768752100579466e-02,-1.629466951024960419e-01,3.684764651797112212e-02,-7.036539450970422105e-02,-5.133899943175565354e-03,-5.321724332119197320e-02,-1.200943984366562578e-01,-1.302177567235883460e-01,-5.478982015537160050e-02,-1.551745250973854684e-01,8.319997897707567119e-03,1.098674274036140763e-01
-1.813672417465946318e-01,-1.095873795598294453e-01,-3.769847662290728985e-02,-3.595952622431860396e-02,-1.376390170111196909e-02,4.469991226287647890e-02,1.704533123695521069e-01,7.174975706730560288e-02,1.760668008673066942e-01,3.435730644963931601e-02,-2.207309427227896470e-01,-5.947667288994429313e-02,1.050296979359460481e-01,-9.432164339036241962e-02,1.351462242799838370e-02,-8.483922279954599077e-02,-2.073606693355011521e-01,-3.679952508545233925e-02,7.417601546993923822e-02,-8.956332471847885945e-02,-2.335126470510035749e-03,-1.358714980543080514e-02,-4.147228112154038859e-02,7.172365846891366054e-03,6.072934106553036504e-02,1.602335943880767721e-01,-1.785420136378256667e-02,-1.095814550952215194e-01,-4.323685105614268748e-02,6.530050872769015136e-02,-9.653797572065056509e-02,1.729570982246720900e-01,-2.522898360030120801e-02,-7.119694609971522273e-03,8.071274657049470891e-02,-3.984995628695872649e-02,-1.504431926183895374e-01,4.485511070308632886e-02,-1.088627684038170479e-01,-1.153886237459249460e-02,-4.558542511660916563e-02,7.126277984351828132e-02,2.693118588933905364e-02,-2.006683540415479805e-02,-8.948215616113493198e-02,-2.105735257762668747e-02,4.171315216248101809e-02,-4.601678193443431084e-03,9.051032196325367596e-02,7.419655124693087800e-02,-5.420065952855721014e-02,6.579732583399046375e-02,1.122231221102057003e-01,2.124953544875274880e-01,-7.339627594263634092e-02,5.978186806938982564e-03,1.442218214572766055e-01,1.952049053887132957e-01,-1.981811636101551699e-01,-1.496282090066272941e-01,7.456815811461668664e-02,7.021286371509334601e-02,-2.418752997855949660e-02,2.018563030424256610e-01,-5.997270609088618115e-02,-1.224647356325923447e-01,1.217625237588913500e-01,9.607892268736095698e-02,4.251848938165427721e-02,2.260580205654100228e-02,-1.743633028186902245e-01,2.169014806060701461e-01,-5.931897436086380759e-02,-2.827248913304732797e-02,2.701671473415495281e-02,1.798962558412882384e-01,-9.945319818217064622e-02,-1.775161006614763559e-01,-5.187561604934159964e-02,-1.064748301221428717e-01,-1.827673854356106492e-02,5.272276756113318530e-02,3.415894333038899111e-02,3.758829673315827041e-02,-4.356467046017003381e-02,-1.609996739439372160e-01,-8.708429472636881191e-03,-3.025390640833451952e-02,-6.859433014232040049e-02,-6.261449282466990951e-02,-1.051261776536498160e-01,-6.006609389862770099e-03,-5.502069848969469434e-02,1.308872194914809661e-01,-9.956079597905265199e-02,7.231118328183627764e-02,5.633629731577051436e-02,1.181993918343471062e-01,-1.185424539911698744e-01,-3.004866233990555885e-02,-5.591639294647173658e-03
-9.577591633554086159e-02,1.336022481728420530e-01,-1.883177189081453873e-01,1.473261437885976244e-01,4.744559642361146669e-03,-1.144462616487078588e-01,-1.272355535834107099e-01,8.850060110905705324e-02,5.868065796303387205e-02,-2.938492303932383615e-02,-5.719472776511205780e-02,-8.606562720625901552e-02,-2.830177020385518660e-01,-9.208529516688315417e-03,7.988080946716515779e-03,3.135119884335682561e-02,8.652133054362876052e-02,1.311417227457694068e-01,-1.333976010198354746e-02,1.392565792923365631e-01,1.435071136212961174e-01,-6.680153708950904712e-02,-5.538939958410084990e-02,-2.322480320919487196e-02,2.971897743557470190e-02,-3.286777633662710252e-02,-5.939887081692288989e-02,-4.668602632413580700e-02,1.982367890905816638e-02,2.082833030685542555e-02,-5.620960826170860042e-02,1.901573110795472948e-02,1.324776807220212349e-01,-1.495502957593795035e-01,3.779169019612928226e-02,-2.672252139233737001e-02,1.084892025804676113e-01,1.781584691709185708e-04,1.782691697917473603e-02,8.916698617040502706e-03,-1.065834461109336079e-01,1.771026383675114446e-02,-6.982479952230323528e-02,1.039901249444000753e-01,-1.951352932238927529e-01,-2.005842199059502257e-02,1.847212528324456149e-01,2.426387467126804587e-03,-2.741145056929410184e-02,-1.655700234202676924e-02,-1.540234665921852431e-01,-8.867455747074701189e-02,4.059923264756728697e-03,4.243102200139456381e-02,3.641690726112319781e-02,6.181654807411218755e-02,-2.042492140526680142e-02,-5.395939639971578800e-02,7.125408612108846684e-02,-1.735047757198440455e-01,1.510509446635405206e-01,-1.583304375612549497e-01,-5.151402369706360729e-02,-1.466393093655853769e-02,4.066795597368358384e-02,9.790290176071447803e-02,2.428963103783665090e-01,-3.275963603234405969e-02,-1.383163676573443412e-01,-6.250012051317885287e-02,1.797708125007536212e-02,4.451939924339055193e-02,1.572900678641433458e-01,1.339950212003102881e-01,1.698540363996710045e-01,6.115616018883803656e-02,-1.584928931296549770e-01,-1.205316067366088706e-01,-4.758914841317395811e-02,-2.130066022629576936e-02,-1.328474508496888251e-01,1.415092000014701035e-01,1.248942981471585015e-02,6.503082019001246716e-02,-7.525211630269552920e-02,9.247860741086041947e-02,-1.481446602802127810e-01,-1.893113506647825517e-02,-5.309074095837458540e-02,-7.873425354785029695e-02,2.883766106106746413e-02,7.769919154255809646e-03,-1.287451183289252399e-02,-4.647124407064324308e-02,1.065714811689489651e-02,-1.842071981116431556e-01,7.468527123537775647e-02,-2.430913046028960744e-01,-4.878090201128179593e-02,-6.643695679111662200e-02,-6.203208705716312110e-02
4.622124960322763348e-02,-4.307535989508097518e-02,2.855346659664606546e-01,2.543419077874715245e-02,1.897839018423401192e-01,1.586109852197689629e-01,-1.296077855455510797e-01,9.643031676228361326e-03,1.124076787200636862e-01,5.070554145706919480e-02,-1.253718832918206821e-02,5.081701208771158274e-02,-8.776767992003510488e-02,3.547212131438835098e-02,-8.180944532195151553e-02,-7.912483622867765021e-02,8.783103116813632816e-02,-9.439182648909358320e-02,-1.436993353353920866e-01,-3.322361363880373814e-02,8.770429863499158707e-02,-9.781470822293258927e-02,-1.742415421361187822e-01,-1.014925781237802499e-01,-4.845704961475658795e-02,1.276641838554639641e-01,1.293894120975696421e-02,-7.949783667288523592e-02,-5.299798890687781872e-02,2.646490258803688850e-02,8.773417532321023393e-02,-8.268973768137105607e-02,3.368635453312583683e-03,-1.939406303846319679e-01,9.771850082077379596e-02,-4.183123622942662434e-02,-4.126655719987275261e-02,1.165501687051613694e-01,-6.458721518155387253e-02,-3.091334039076240256e-02,-1.237443437147038999e-01,1.063062710122558568e-01,1.719650695912793847e-01,-2.700311848706831233e-02,-5.928280054030397872e-02,-7.094125076626350834e-02,-1.367921625178339928e-01,4.462590086731984401e-02,1.753048533575811696e-01,1.011727337958930745e-01,-1.286901748126980383e-01,9.367118898365697777e-02,-1.840012934455667049e-01,-1.020141640677618700e-01,-3.829120801453766293e-02,-3.580067013782910895e-02,-2.604448842837326153e-02,8.236196599273436225e-02,1.123595461598019679e-01,-1.539691908003392590e-02,1.064347388419223661e-01,5.818226650002147199e-02,9.561405231547952244e-02,-2.256476969969345714e-01,4.111216524833299218e-02,9.145446044408896136e-02,-1.015183777703768803e-02,2.325334213238701431e-02,1.726928568365035943e-01,-8.149898386857500066e-02,1.525472740654409964e-01,-6.073230758040967792e-02,4.013735401520050761e-02,9.053733849094489083e-02,-7.852319848335892472e-02,8.600947012734963537e-03,-1.153433053074644360e-01,-8.506832704972483450e-02,-7.590902253062956073e-02,-4.767993955042693771e-02,-7.817805344397200928e-02,-6.946960740184353333e-03,-5.210639734513449611e-03,9.626456136072805703e-02,3.830004863418646349e-02,-1.335466521846579158e-01,2.235069879086622538e-02,-8.321986337879137829e-02,-1.063600018564206384e-02,-2.448468600611344304e-01,-1.057926735339102808e-01,8.095755963972806057e-02,2.087143037265312695e-02,-9.442426494376068846e-02,-6.535650902055737885e-03,-1.943624541379767451e-02,-1.177608268146837084e-01,1.508446434509340406e-01,7.756170670726950100e-02,2.801952961472543857e-02,2.416752308521258677e-02
1.062527749358344598e-01,-2.774627850681268826e-02,1.500772271131250654e-02,-7.848936942266911132e-02,4.865735229437313791e-02,-3.258129827024767305e-02,2.005123428621900517e-01,-1.432808491512045368e-01,-7.736789672137384111e-02,1.951217156865071023e-01,9.268374566199653886e-02,-7.330540885443343618e-03,7.231792152017446629e-02,5.251389851059651281e-02,1.525933691123194658e-01,-1.081076878757958049e-01,-9.704454895107562928e-02,-1.668523384053337555e-01,2.775394610306688992e-02,-3.071631506572615466e-02,-1.809847142271576448e-01,-1.281245805538327731e-01,-7.936721052215965633e-02,9.548590031676837397e-02,-5.404040073947902201e-03,5.775681967278380180e-02,-1.167419752933206156e-01,-9.290940073794340393e-02,-1.401879428864746258e-01,1.035164921877953920e-01,-3.917027983126987467e-02,-1.391884029764005326e-01,1.667883680244974798e-01,-8.352188245451640236e-02,-7.416806887916618796e-02,-2.674213444019380662e-03,-9.307886643591939402e-02,-1.800160252660575888e-01,6.618107905639286637e-02,-1.049274287767077152e-01,1.044335600467106162e-01,-1.846570213882517686e-01,-1.119370051666512961e-01,1.362783644400893668e-01,5.275216240764366016e-03,-4.170492064044491881e-02,-2.381496108020622615e-01,-6.451056469860277920e-02,8.358199045737826904e-02,-3.824554562648746492e-02,6.733793865333009832e-02,-4.371766789787939061e-03,2.639199515973492116e-02,-6.465259872138594266e-02,-1.288183232108987553e-01,5.577102459877730095e-02,2.624583494706751730e-02,-6.974515108171107369e-02,-1.790527894926134678e-02,-2.012333569322143773e-02,2.189422562262175187e-01,-1.029967830752537977e-01,1.241722386120729937e-01,-1.100711003875070593e-01,5.076134387564244788e-02,-7.789264459727705814e-02,3.608138425138794625e-02,-5.295264506557213757e-03,-4.563337178504629082e-02,-2.289637807762511801e-01,1.516922492097356467e-01,5.591603698184144378e-02,3.666772283630735652e-02,4.135395383086624271e-02,2.519949040123835304e-02,7.291931380593430490e-02,1.180851032128724110e-02,-1.653219637428214595e-01,1.421705180976868821e-01,8.996290746026182339e-02,-8.920222551273132572e-02,9.980747788012904465e-02,5.874313850830292089e-02,1.170029231555008431e-01,-8.417066146501088475e-02,6.645035144220030887e-02,-4.881543672704397041e-02,-1.363001368750904954e-02,9.632178890897455381e-02,1.208745030077840732e-01,-2.273503532211130704e-03,-1.096649459595303022e-01,5.740005238496913992e-02,7.144244017618796294e-02,4.372874043789948956e-02,-4.941665708850036948e-02,9.030490074999222849e-02,-1.377680413225681327e-02,-8.018216788095053338e-02,-7.432414936913945766e-03,-8.822740558292582747e-02
3.415813690410052228e-02,-6.026937842030986869e-02,4.243653868828492666e-03,-9.548254510045042776e-02,-1.675206195167293910e-01,1.552772744647883639e-02,1.014854604140680155e-01,4.009914109027105239e-02,1.035202708339773015e-01,-3.313957750981378833e-03,-1.228257127787705030e-02,-2.849908219486384925e-02,-2.768992547731434495e-03,-3.309900040505719260e-02,-8.514240563463326694e-02,4.424379934708137264e-03,7.704342994311873249e-02,-4.465084013971776927e-02,7.236036707130303475e-03,3.820394234942907970e-03,1.678961501699023640e-02,7.491309413865236688e-02,2.155866132434793581e-01,5.488221846488221950e-02,1.677590536368210594e-01,1.170091190997818997e-01,-5.738206221792357259e-02,1.330238550307251584e-02,-2.733617656390506870e-02,-2.304122396295897879e-01,2.206044663089770652e-01,-2.678458432393539257e-02,5.278587916157463644e-02,-2.862756411650413391e-02,-4.456087181891268262e-02,1.031265091832475195e-01,3.494015584330330271e-02,-2.479889774175952355e-01,1.097705403536270163e-01,1.050402767683458402e-02,1.144805184920685975e-01,1.009223111887270763e-01,-1.198779190238451059e-01,9.849967464617988278e-02,-1.707069655420557219e-01,6.084915334313553692e-02,1.154865285810079828e-01,-9.542027399609361027e-02,4.840914528799943051e-02,1.109689719198257984e-01,-2.486411246227190341e-01,-1.572126845257941774e-01,-1.606629337455086626e-01,2.041069415998831432e-02,-8.425106175458119129e-02,-1.299729885065145918e-01,-4.599264825495459619e-02,-8.226966490710320434e-02,-1.061705515962603624e-01,-1.628412146046619158e-01,7.941944981271946424e-02,1.485196923345410425e-01,2.481829947852795537e-02,2.615542049288613335e-03,-8.409975241876314206e-03,5.916281655787767463e-02,-1.178112511984266142e-01,-1.811504093947482463e-01,-1.833888825903860764e-02,-8.271817022490954296e-04,-4.395685591173963819e-02,-1.089927813697653958e-01,2.006013221520708961e-03,-9.831009502481141693e-02,-2.557579472360178852e-02,-5.122064409486620090e-02,-1.572402286901369850e-02,-1.442457273645960658e-01,3.170189345406958237e-02,-7.140876453440390959e-02,-6.325777445907472540e-02,-1.390609681968465461e-01,7.150713047000215039e-02,1.487903155857856208e-01,1.021480827910116462e-01,-5.730703671194814497e-02,-1.719043443391921888e-01,-3.701981454901516477e-02,-2.852691014391070534e-02,9.315223467993793971e-02,5.430863840608048110e-02,-2.940230363326066729e-02,1.012175602092224846e-01,-7.943240627032621681e-02,3.099280948400472135e-03,4.815670422767337477e-02,-4.937202504925436441e-02,1.012902898841509663e-01,1.790201011417159177e-02,1.570951593664353108e-01,1.530314588119524866e-01
1.471106997086245489e-02,-1.078605890862592218e-02,-6.009600812023090793e-02,4.694059633651699245e-03,-7.164397191726451508e-02,7.198094071992459236e-03,7.071959944178503321e-02,3.623578870135329977e-02,1.230263363542291773e-02,2.723286554540793603e-02,-1.781818462110374562e-02,5.756455514599505968e-02,-9.560423505448732706e-02,-1.258886059753308584e-01,2.190884514819262802e-02,5.794227364719472390e-02,1.944221577059027650e-01,-3.308631862692627823e-02,5.017916411983494585e-02,-1.435795532391839768e-01,-1.020812566734242977e-01,-1.124221346600503060e-02,-7.976142132210323199e-02,4.411903168900403044e-02,2.296518088985379999e-02,-7.202650771338205658e-03,9.253997387267137720e-02,4.447782185909225638e-02,4.394124873484969718e-02,3.060369795811293883e-03,-2.130411371537684062e-01,-1.280569189409050922e-02,-9.982211837391420650e-02,-5.770469822004428706e-02,-1.351518626565830772e-01,-1.481096832546749398e-02,-1.404367278220920445e-01,-6.688919537087645306e-02,1.577019715940802258e-01,-1.639825236051087320e-02,-2.348056140093308097e-01,5.481494972870112892e-02,1.349223852895308287e-02,1.858229284100366141e-01,1.507840648327827549e-01,1.172853336056191020e-01,3.577032975503272039e-02,-1.280714686131958768e-01,4.456344309826882483e-02,6.378805196303699576e-02,7.043418755541129561e-02,-7.465057587836915198e-02,-5.793798783480467313e-02,-5.787756467941383015e-02,1.480073877994931564e-01,1.304134274388416836e-01,-5.196124385065940127e-02,-1.573737503926382272e-02,-1.002046288714833200e-01,1.690747302389005446e-01,9.011915305301976958e-03,1.181027552857423502e-01,5.510380553121268371e-02,-5.176833976296767864e-02,3.730506633605434365e-03,1.275263927028593425e-01,-1.181149045491336896e-01,3.739217672153755112e-02,-7.110898648596421234e-02,-2.833433666126371903e-02,-2.252612094354782823e-01,6.341206887280334548e-02,1.094972882591696284e-01,1.982469384867502071e-01,-1.451503850400930606e-01,-1.228254674772508506e-02,-6.085334252206838629e-02,-7.085266785409380375e-02,1.408477034684575344e-02,-5.943054778348039885e-02,1.274572585322298335e-01,-1.144673649106288521e-01,1.248369278694884399e-01,1.738106643966736697e-01,1.499376235644280797e-01,-2.024632820238404796e-01,1.780524650671426734e-01,-2.702601429508040207e-02,3.264692858906244333e-02,-1.217811149534184512e-01,4.544536886746400328e-02,-7.137660499195001840e-04,-1.590546015274359876e-02,6.163224114487272920e-02,9.073789973920247387e-02,-1.083409442472157286e-01,9.662800385887949928e-02,-1.773534570843507407e-01,-1.327814984748779126e-01,8.294709284941331751e-02,-6.687225799436016804e-02
