-6.900998083707232666e-02,2.544184479405893484e-02,1.015785397569654996e-01,-3.577943124808908304e-01,-1.929013306310642661e-01,2.045062182546672214e-01,1.634399369850147721e-01,3.546121698264321359e-02,2.857505940409706124e-02,-6.436191743320508751e-02,-2.675982403686633093e-01,-4.065997985252950420e-03,6.079728600943615224e-02,-1.766566968753792433e-01,1.777400552613132012e-01,1.186759968871465287e-01,-1.195605043298306469e-01,1.609934839131151874e-01,-8.584322611747363663e-02,2.481749899661301606e-01,-2.844771150420421016e-02,-1.961418471578343370e-01,1.065651190611720256e-01,-1.656853368119299008e-01,-8.107659942130511499e-02,-1.292081116866940216e-01,2.699050021592771728e-02,6.021833404537959428e-02,-9.925632273395455785e-03,-7.900933104918081429e-02,1.833432030047370265e-02,6.536501343050324375e-02,-1.855812879352859157e-01,3.570269944406812002e-02,1.066247045035837934e-02,1.000535120776058079e-01,2.197187536895786261e-02,-3.814912621152849459e-02,1.719080719949014069e-01,2.505011254205092297e-01,-2.432408845936960551e-01,9.664901260173040798e-02,-1.685817836309166373e-01,4.717701912622702942e-02,1.995730598634428560e-02,-7.842927281460169986e-02,-1.997074239426710751e-01,7.668723902818205297e-03,-1.863098971631737544e-01,-1.070313019549409550e-01,8.214649379695916631e-02,1.453301369175721836e-01,8.057465755512413508e-02
-1.134210452208564424e-02,-2.995564294593389132e-01,8.818694369715437964e-02,-5.664158654807636972e-02,-3.427534817052470956e-02,1.065450421637357120e-01,-7.623523326260089883e-02,-1.240194253395634078e-01,9.008533404643317977e-02,9.602326651488690690e-02,8.544265339938487969e-02,-1.727737888717753578e-01,3.088993944016356075e-01,-2.038916254409177745e-02,1.378480282847100724e-01,1.687869501489513147e-01,-6.238459357042613895e-02,2.138196576630939372e-02,8.324259655975443928e-02,-1.100537530358547678e-01,-2.456481759382318081e-02,-1.763446080619633372e-01,-2.518813568006469383e-01,-1.671852721278817566e-01,-8.707172828855458402e-02,7.520367803977409671e-02,-3.282363175436313341e-02,3.159972771861606078e-01,-1.098980183928279369e-01,-4.806116265856395092e-03,2.042803067737566924e-01,5.890823654219724814e-02,8.405300899687978555e-02,-2.687102587311484547e-01,3.388007886577750621e-02,-4.928603932226267859e-02,-1.235801023237990542e-01,-1.348599725983327391e-01,-1.477223275962962212e-01,9.887261994028707923e-02,1.304123155539535228e-01,5.315726330678395908e-03,2.408527591354595321e-01,5.325116454900689911e-02,2.151615044157871859e-01,-1.422147165052319584e-01,6.159782825872584661e-02,1.496762114799652654e-01,-4.024592256188038591e-02,-1.922697696641372314e-02,-6.808634030494001288e-02,-1.565355445807763424e-01,-5.761221828293032650e-03
1.830821063190443132e-01,1.287744865559211915e-01,-3.159103283817312757e-01,-2.132246060717310487e-03,-2.140641069756541448e-01,-2.378161958330383269e-02,-5.858061529043841198e-03,1.021462323157712737e-01,9.324852649538899196e-02,9.468691644315783973e-02,7.955966965193297935e-02,-9.031393368201434679e-02,-1.006065139148500098e-02,-3.027670131211544768e-02,3.346989403713446221e-01,-1.365470642223994557e-01,2.008483542384536802e-01,-2.672559253268084675e-02,1.334777153263757843e-01,-5.124017612649429954e-02,1.801679005004768186e-01,-8.163455147145483315e-02,-1.090797171014421252e-01,1.588012174091707196e-01,-1.037608625288083813e-01,-1.632761922262333451e-02,1.280781876806163233e-01,-7.621640202918253393e-02,9.535419323335037056e-02,-1.726824683343738953e-02,2.486379885814699736e-03,1.178525207984049417e-01,-9.679099544840723268e-02,1.314672656732524536e-01,1.886432868786263595e-01,-1.419376228632872328e-01,1.109755171469432034e-01,4.738146299076129164e-02,1.196464705810295348e-01,5.541453838446230157e-02,5.875055402766928003e-03,8.972638757440067059e-02,-1.801723119423413733e-02,2.651926319867378146e-01,1.936518509271895616e-01,-6.957703873531309591e-02,1.981580632978209577e-01,-1.132625527724972769e-01,-2.167847419126509023e-01,1.125977119375828478e-01,1.737588546076203888e-01,-2.131313700854641779e-01,-1.110765666784880867e-01
-1.139451151413721774e-01,-2.773822615327891095e-01,-2.724966763182260637e-02,-9.705801257735591214e-02,-2.472298993268888245e-01,-1.200519100603781031e-01,1.672924859512643914e-01,1.239276343614645060e-01,1.359432052734115548e-01,-6.257164601688286476e-02,1.811892850367256835e-01,-1.943826758504896279e-01,8.363115752863893582e-02,-7.524075557654630320e-02,-5.350537948518260811e-02,2.311387779990889402e-02,4.537016453889899242e-02,-9.264653327146861461e-02,-1.563134692291381633e-01,-2.688977396877353845e-03,-1.147744482762714097e-01,1.004831403664893097e-01,2.360942831079982374e-01,3.622088212925214656e-03,1.288301882432040246e-01,-2.462668804790069110e-01,9.951927035038334035e-02,9.070757970692927552e-03,-7.932923602628400017e-02,-2.154182150205474072e-02,-2.732571561408003724e-01,4.309648661364517963e-02,2.204541971292620639e-01,1.398554823997157637e-01,-4.555310821636751606e-03,2.084110642252827092e-02,1.674902119662766489e-02,-2.309814221452206051e-01,1.179097278001615123e-01,7.340720546839693550e-03,-1.993690211445329000e-02,-5.466558651951624465e-02,3.018692128097862915e-01,1.755527693436189085e-01,8.498552233369974229e-02,2.977929868825148763e-01,-3.997892989305771444e-02,-5.349019452451135581e-02,6.309071939528766715e-02,2.982562588610436494e-02,-2.660406504257574467e-02,2.186827864671639365e-02,-1.392709074325216845e-01
-5.471739580738117781e-02,-4.982595786563575463e-02,9.933112607392670379e-02,-1.120489449894389875e-03,1.602727769211838016e-01,-6.866269176697506471e-02,-1.323414422322936185e-02,-1.484026527658385310e-02,3.630782265592463059e-02,8.895289006944015475e-02,2.043161298248570568e-01,-1.758580279662204371e-01,-2.488683489512686087e-01,-2.571105259477642069e-02,-7.309773439326000544e-02,-1.927308687227264894e-01,5.686978101617597148e-02,-1.416380789270831886e-01,1.705431694379282159e-01,-2.213358130539482341e-02,1.488914092596378171e-02,-2.556962611865087887e-01,4.323216175647937032e-02,-1.140480720778101337e-01,1.584036081063624757e-01,-4.938868782602143237e-02,9.563700433740876528e-02,2.242933038573651228e-01,-1.113637475092595780e-01,-1.989015293319754477e-02,-1.021712869715838690e-01,-4.747490217869474241e-03,-1.851704327160674235e-01,-1.396398902810873643e-01,2.711300677609022602e-01,-9.412297487332718648e-02,-1.619040688680280921e-02,5.050739974294676110e-02,1.157227931634808998e-01,1.256514660043205611e-01,-3.521385541539175934e-01,-4.595192656524089286e-02,-4.730549674271873617e-02,-1.276279344974305119e-01,2.082779968474773868e-02,-8.904092988895738470e-02,-2.987417175572208705e-03,-2.941177200301148820e-01,1.269480011284784826e-01,1.693700102277279629e-01,-2.571057189790064146e-01,1.993528129354316808e-02,6.563984951779469612e-02
8.061975161414093594e-02,-3.357048804180702284e-01,-1.983696184659620165e-01,2.151019397797384602e-01,-3.062581174379496937e-02,-8.184727284110682177e-02,-1.700971683664476153e-01,8.607203645088608301e-03,-8.358103636745987941e-03,-8.396721435175068249e-02,-3.334683560341366454e-02,1.560640307626868228e-01,-1.376715664366465197e-01,-1.558832157150848718e-01,-4.642709489643576104e-02,-3.775214808946560918e-01,-8.898795247515386975e-02,-3.877368605937499962e-02,2.292594662484803703e-02,-6.117701378890470776e-03,8.911802942363200586e-02,-3.505948457526597006e-01,1.546215138306901993e-01,-7.852178327334341512e-02,5.216077332213563122e-02,-4.395596919291300253e-02,5.323637806549397222e-02,-1.278421717770165111e-01,8.470467768342227269e-03,7.959993927876554687e-02,-2.396832927205191921e-02,-1.609447401350887208e-01,-1.011645171651763021e-02,-6.222027919546371799e-02,7.578160501436514984e-02,1.662716514004864976e-01,7.357537351847602547e-02,-4.015059093755384001e-02,-1.149851998938297148e-01,1.585476788253599445e-02,1.595093397607205143e-01,-7.431768871114430297e-02,4.973263926761256615e-02,2.447735596316333653e-02,1.219491751282890946e-01,-4.586570810979558044e-02,-2.679014411432564247e-01,1.821747311955836113e-01,-2.301151377605053505e-01,-1.576403438877930496e-01,5.776874426303967025e-02,7.448927353986435629e-02,9.931166212253389469e-02
-9.819888050575449612e-02,1.517841527181605921e-01,-7.116490649451885642e-02,-9.441656587560745550e-02,1.345370963763094230e-01,-7.067629372968650681e-02,-1.504477256160103860e-01,-2.600759479111210831e-02,1.474197670504014401e-01,-1.205561188940757755e-01,6.717050868767968086e-02,-1.407161192974040222e-02,2.166707206863108803e-01,1.130408122574075303e-01,-6.502216984041310488e-02,-3.975948610948701334e-02,-2.740366457654465071e-01,-2.700930203295430210e-01,-3.953930068381113910e-02,-2.807071620221424785e-02,-5.427232696247352717e-02,-1.592064728379754268e-01,1.091060254448957823e-01,2.635671698053123069e-01,-2.125811051836493937e-01,1.233946046379754968e-01,1.038574176027441398e-01,1.033123769280595156e-01,-9.998187495120400281e-02,-8.913106706647570820e-02,-2.107338546855003769e-01,2.245454717877241324e-01,5.472236768594219980e-02,-2.328082672768843342e-01,-8.535223368383274001e-02,2.486811331588427709e-01,6.128642517439421289e-03,1.778829228375857219e-01,1.989526406677843973e-01,-1.302028052741196762e-01,9.110782434289335652e-02,1.680893599199167754e-01,-1.132863419997331422e-01,2.369674813697923710e-02,1.113270226363594351e-01,3.830980539757600223e-02,2.820360175940280628e-02,1.272843985307779702e-02,-1.548086954325307851e-01,8.965153557049887478e-02,-4.968437229568475888e-02,1.653181981221947539e-01,-6.788596508282360165e-02
4.183056846883507346e-02,-8.319564701606656232e-03,4.876572034480399637e-02,-1.920068136725578412e-01,-1.205641016714439351e-01,2.766531093983807255e-01,-3.015639609934790411e-01,-1.130696501892014538e-03,2.690649476815974439e-01,-6.321888801165016780e-02,-8.927640958371413360e-02,8.444293442678774131e-02,-2.093753252780815588e-01,1.225203859379882382e-01,1.810427645091353469e-02,-1.304882348044611728e-01,-7.079025971771767123e-02,-6.345741689095474314e-02,2.011297789283262583e-01,1.097760578246258362e-01,-1.550373687995131033e-01,-9.778510196645903707e-02,6.738503905343005973e-02,3.973548054782101435e-02,4.252091814135022796e-03,-4.660463670431733846e-02,2.388483093686582237e-01,-1.792704017115140380e-01,-2.509207201129615150e-02,-1.069960186802689228e-01,2.913373574088160001e-01,-1.173694926638720049e-01,1.548510382510604189e-01,1.540797305349128066e-01,-2.235195236463891622e-01,5.829042508251670862e-02,-7.289847657332465536e-02,1.458078015586988449e-02,1.381412842705979221e-02,-4.607929460454842502e-02,-1.457876911667674580e-01,-3.218141082053431468e-02,1.301507030936826792e-01,-1.109693448550490152e-01,1.357606208772918766e-01,1.571570204316564967e-02,2.457831455656181996e-01,3.490733015551174961e-02,1.863662950432497245e-01,-3.783417534222451029e-02,-1.058207095189253599e-01,-4.985805038314699428e-02,-1.234531880175944729e-01
-1.078506385315812915e-01,-7.358387967322188583e-02,2.395790108227252579e-01,-3.183257033504356681e-02,4.255716711087919463e-02,-2.075301424367899661e-01,-8.672634635522011304e-02,9.373680480364465772e-02,-1.701610848654211416e-02,-2.230305982109028473e-01,-9.570665161589589354e-02,-2.390181604871499110e-01,-9.536375796248619530e-02,9.480906152877371929e-02,-1.811095678053042946e-03,1.716908278687261091e-02,-3.542858092295663591e-02,-1.176847767866749522e-01,2.326506205311286435e-01,-1.964940475001855646e-01,6.903752406314470069e-02,1.715353943076440291e-01,-9.371585504156498825e-02,-1.894028299764178302e-01,-4.087456925602842572e-01,-1.477993099765120000e-01,-1.522586018222189808e-02,-2.689883633681285913e-01,-1.403331207042846432e-02,1.290788270975774532e-01,1.444204225723566548e-02,-5.234397941952735611e-02,-4.058652002065428477e-02,9.192446295822102875e-02,2.492507202348022421e-02,-1.409806919308390083e-02,-9.312679009504350180e-02,4.383065381443740360e-02,-1.818644017402818169e-01,4.104770297235271759e-02,-4.131771584786600449e-02,1.178287964829040912e-01,2.027390016127635086e-02,2.678515646777132608e-01,9.070737316579735587e-02,-7.473332021779073575e-02,-5.345013036960971631e-03,-8.875961425837911034e-02,-3.091749919897412296e-02,2.375248761873169356e-02,-9.789587741364833007e-03,2.913271659390905266e-01,9.180813182183752974e-02
-7.053308099700421330e-02,1.123574500447208774e-02,-2.240460695303406469e-01,-8.671373063233804579e-02,1.434968750215590283e-01,-1.380765467759819953e-01,-9.123457841662867274e-02,-8.453754536629373706e-02,4.563368106348304754e-02,1.488514850132149903e-01,8.111101376915287597e-02,7.753143825453065463e-02,-5.621457260045437110e-02,1.383791989446955806e-01,9.026195489602259481e-02,-4.493891492084677031e-02,7.259428286695834842e-02,1.182242504420359663e-01,-8.082893726256448752e-02,-1.062646260211750210e-01,-1.585025921319116182e-01,7.327524590309139607e-02,1.944715128403755877e-01,1.455711329311420998e-01,-1.214941373376550171e-01,-1.529417845119250274e-01,-2.516228696011057475e-01,6.278827747460510866e-03,-1.541389037537617933e-02,-1.785695226284999826e-01,1.282260540564245654e-01,7.962324359634760651e-02,-2.145734143120213711e-01,9.985164026451075203e-03,-2.399217504279542168e-01,-1.345384958460523195e-01,3.000913450598121091e-01,-1.553259607201208300e-02,-1.537116338074351329e-02,3.221493191587381233e-01,-2.698150486858751085e-03,-5.716719489064374382e-02,2.710162868895571453e-01,1.299824204326015253e-02,-1.008841810977476050e-03,-1.336951097786415188e-01,-3.571518853303688734e-02,1.576042063236052782e-01,1.106952012699599641e-03,1.434023675305252932e-01,-1.609108866515064351e-01,1.943037426146595748e-01,9.247378421310498142e-02
