-5.934156435944926145e-02,9.160957074475201134e-03,4.781204292696362296e-02,-5.123023120986183732e-03,-1.069363148557711807e-01,-1.235185554022341647e-03,8.363008469087551688e-03,1.012361598026663700e-01,-9.732515416560814231e-03,-7.409595971659034552e-02,3.066623825615219512e-03,2.203644478248305283e-02,-1.037165518747678039e-01,1.480691100360786439e-01,-1.400195366902488164e-02,5.106707857550593643e-02,-7.888277990649479599e-02,-2.159904437535505040e-01,-1.984127828597532228e-01,1.257583633738710849e-01,-3.174183729332133441e-02,2.188201110086153423e-02,-7.756431608047120729e-02,-2.621017387649122177e-01,-1.742358883162681282e-01,2.776005931941322169e-02,-4.932232852056495087e-02,-1.745063337232381773e-01,1.024968112465481362e-01,-9.191735400115448942e-03,7.245333496644465465e-02,1.610401231249300458e-02,-4.945287500335888986e-02,2.417751637754017233e-02,5.953996048507178424e-02,2.718346541899467964e-02,-1.290138761603293882e-01,-6.598223758604518374e-02,1.923588463350053845e-01,-3.505042772871293233e-02,-7.315391212507253715e-02,4.416213077795705377e-02,-8.356361860404180886e-02,-5.433442524511953448e-02,-5.224376060050292536e-02,1.444254502213148661e-01,-5.867362325055863748e-02,-6.600578396849815510e-02,-1.872148409714061990e-01,1.566849567667624385e-02,-1.123677161164597788e-01,1.654143544532324719e-02,8.268048717279587179e-02,2.771522879746719445e-02,1.416934457841447226e-01,-9.159560791060730733e-02,-7.335885414939956328e-02,-9.370389822227430388e-02,-5.317478923853657946e-02,9.913572568844457311e-02,-8.004844061646206044e-03,1.662670260935866090e-02,1.437762186909206930e-01,-1.116572558230912726e-01,2.831203425791864459e-02,-5.553593277780501797e-02,1.491961907705423307e-01,-5.710774689261845227e-02,7.189419397897660324e-02,6.820105192494209378e-02,-7.861044645662111641e-02,-1.276227796080549870e-01,-5.284346712743325652e-02,-1.718185803975595949e-01,6.591801798995551576e-02,-2.231031466952349829e-01,8.301235988178691516e-02,1.440345553769851461e-01,5.368830833698653993e-02,7.703474941219663752e-02,1.242516773388633866e-01,-2.774914275381651363e-02,-1.379611323310167004e-01,-3.757015865376878150e-02,-4.764027767567938221e-02,-7.261233774761596815e-02,-8.457855994039377087e-03,-1.630888272098171554e-01,8.958416185376735785e-02,3.249514665405378588e-02,-5.037064685346055726e-02,9.501373458942799152e-03,-2.290496606943842606e-02,-6.196380258599656909e-02,-8.125609709177793183e-02,1.411994138850320157e-01,-3.202831456825869227e-01,5.493644781284043321e-03,6.929795416243236805e-02,3.446949520830591696e-02
1.283513563293316173e-01,4.899546106491259323e-02,-1.256744166056491252e-01,-4.971241505109336156e-02,-1.533686457626917132e-01,1.544076418303515739e-02,1.688268219355675281e-01,6.971884119445555250e-02,-1.003750405235255272e-01,2.133712639722443738e-01,4.991612235574835466e-02,-3.009194826994990649e-02,-7.653369035335386150e-02,2.519021494549876505e-02,-4.722310688171611759e-02,1.357233714980410622e-01,-1.674087141087179653e-01,-1.478821176398019757e-02,-1.240070966556099108e-01,7.559248598710910372e-02,2.316864689484274265e-02,-6.372729376374447474e-02,-9.429360840650555242e-02,-9.143438011350404904e-02,2.791674572263180484e-02,-1.063594991951148649e-01,-1.633767330448394062e-01,-3.834941249562358323e-02,3.885755957484712114e-02,5.125636170430493410e-02,2.125394751982921659e-01,1.094126155938945771e-01,-1.184493919415714192e-01,9.391738397083168599e-02,-1.275270500593335132e-01,1.456649318343999355e-01,-3.793812358443273552e-02,1.314384820946049581e-01,-1.800974281764416429e-01,-1.106426280781235699e-03,1.734373325956405087e-01,-1.902750924261020216e-01,9.727311369979144140e-02,2.317547522118645724e-03,8.701460721139898935e-02,2.164800454631816279e-03,1.587620374833378228e-02,4.045552893887592594e-02,2.321560738092770526e-02,1.519949512490629817e-01,1.463519841370738983e-01,-6.865346064579121166e-02,-1.581557093727578578e-02,1.396853524749135933e-01,3.340713197445648042e-02,-3.331259864615178368e-02,-3.490954858580774811e-02,1.565599114198415465e-01,-1.633573833464424530e-02,-4.362227638290398779e-02,-1.445253422296421258e-02,4.741263153923525042e-02,-1.773529600780269777e-01,-1.256026701224916553e-01,2.171178933705140701e-01,-1.265179197714138837e-01,1.884944737972672757e-02,-8.950348532899271570e-02,-4.292362221338821490e-03,-1.416480908150458407e-01,-1.286735717207831420e-01,-7.612438910279355209e-02,-7.579305312487159829e-02,6.460131802942147700e-03,3.552481292963610010e-02,-6.017538988831724195e-03,2.728592390794962880e-02,-2.090898179635294063e-01,1.293274483626191407e-01,-9.883660842524882861e-02,-1.040047280359372370e-02,-1.134967476685981580e-02,-7.946900017117161652e-02,1.380250470936526530e-01,6.141698849420898498e-02,-4.601223719488978930e-02,-4.130615271268284899e-02,2.516599262094380146e-02,5.227687761853072601e-02,-6.938297691009812085e-02,6.170033685465320383e-02,1.262973416669729287e-01,4.053572327776462647e-02,9.375902445063626078e-02,-9.330248374507027487e-02,-1.650378363101495660e-01,1.997417671479141676e-02,2.343213428633290907e-02,1.807051361158727026e-02,-6.773056810893539337e-03
4.124329149364690250e-02,-1.093379641147439463e-01,-7.689310353479839044e-02,-1.536037114968065789e-02,3.099471677938162723e-02,3.214601194569596115e-02,1.236931691626258489e-02,8.091990233888615713e-02,1.318026813282944520e-01,-1.786605222841427532e-01,1.658674589197211835e-01,5.228970184487449768e-02,-4.008638135362144889e-02,-1.143756525444597910e-01,1.259658501765513194e-01,3.082291310397163725e-03,-2.164855264175656602e-02,3.800693436573741174e-02,-1.059027667814863433e-01,-9.625218571643232024e-02,4.366207408887366748e-02,2.835700774515013955e-02,1.352123380602566691e-02,-1.496323287696108006e-01,1.949555827250458451e-01,-1.938561799947300865e-02,1.787792224090301862e-01,9.375649915596999395e-02,-9.398215165693021844e-02,-8.897882183853407512e-02,4.660726553189041554e-02,-2.016733529286287435e-02,-1.292472567180025234e-01,-8.423918690786150187e-02,-7.137609420424728679e-02,-7.206430367775210066e-02,2.878056345376082958e-02,1.526207555698156360e-01,4.406726274682752631e-02,4.546018033337090227e-04,-1.133648448296804487e-02,1.019847641039189762e-01,-1.019463529311395028e-01,-5.893904731937504166e-02,1.334463794840587969e-01,-1.096843509190028598e-01,-2.150633059366735267e-01,4.639682649710426265e-02,3.734337233032136022e-02,-1.346206586049712162e-01,3.376494188737974578e-02,1.126078430348975701e-02,1.270474998919156884e-01,1.461143535962373119e-01,9.369725327203749787e-02,-9.427072371289677011e-02,-1.336594466346515547e-02,-1.058885387044137399e-01,-5.391367392605260489e-02,-6.060739575513147265e-02,-5.958750648760555851e-02,1.113287191850442920e-01,-9.978506892817022578e-02,-1.036292561711659732e-01,1.552064676245560049e-01,1.326205498478584821e-01,2.266488456686980846e-01,-1.528007638583490646e-01,3.749113204980328296e-02,1.114149914656220597e-04,9.794025238981901582e-02,5.773751421171244291e-02,2.817905749346150818e-02,-1.955765427691809610e-01,-5.746089618787716263e-02,-2.959864652509297880e-03,4.197752657386671221e-02,-6.450518218750103672e-02,-4.948731208092020661e-02,2.765577373405350148e-01,-1.051248469902581334e-01,1.303454355148160049e-01,-8.445668429155661627e-02,1.316477834639725175e-01,5.062154611762426093e-02,5.622425520302264113e-02,5.061641257857102394e-02,4.584340900116539580e-03,3.071399297753563129e-02,-9.857922940544540380e-02,-2.055593134084335583e-01,-4.931763034927665046e-02,-1.324842521126170722e-02,1.394301093868310394e-03,2.967030423426038344e-02,-4.104709803113498062e-02,1.810390564472504904e-01,-7.349082922743210844e-02,7.855387125538831894e-02,2.692058563329680423e-02
-1.276392839598756157e-01,-1.644016392193488676e-02,7.553235321890372500e-02,2.699732543441424326e-02,-8.205902699091824348e-02,-3.119671191797852416e-03,-1.322886495587161371e-01,-6.776279077091441894e-02,1.314645917341549786e-01,1.559360028398991682e-01,8.899846919632126152e-02,-2.858607304225744411e-03,8.934012314942191280e-02,-1.385094186264368699e-01,3.936148760166002097e-02,-2.855158718883015617e-02,-1.146176270079024700e-01,7.720990753422936337e-02,-4.490445266411127734e-02,-1.043455265492830714e-01,-1.135217162637936969e-02,-6.124573071712642591e-02,-1.034768279661362894e-01,-6.153873414750951620e-02,1.069620094502665986e-01,3.809215690523030245e-02,4.489420469852462015e-02,3.764780987814919655e-02,7.753956179410236016e-02,-5.671099514051773649e-02,1.332319632329758141e-01,-3.803999578628712575e-02,6.904140580814806250e-02,9.980524903860561736e-02,2.735875700012617429e-02,-8.477933909618823316e-02,-9.589797074284352185e-02,3.077356744391274157e-02,-5.330802988335852505e-02,-1.483474597998716941e-02,2.194952230642232271e-01,-3.437223734961864646e-02,1.153483920048061218e-01,-1.414072466162516750e-01,-9.428472087718917094e-02,-7.752070163182904483e-03,-1.252657357892428269e-01,-1.573666676759104960e-02,-1.544469047168013642e-01,7.605044840153098173e-02,1.274883418149910796e-01,1.378034734099912138e-02,-5.540573435986830692e-02,4.319950214261482346e-02,3.017559604301506271e-02,4.679599195262988676e-02,1.118826850552154112e-01,1.295554658963925243e-01,-2.637507422299137372e-02,-7.598926624603792590e-02,2.252151601999708708e-01,5.254043297607124269e-02,4.584571487889748526e-03,1.377127544981672502e-01,-6.968943539206505500e-02,9.222546039100444626e-02,8.232013701810768358e-02,2.699824752552455742e-02,-2.020851570599659260e-03,9.655567746680220054e-02,1.464995196677486289e-01,-1.059687992443589521e-01,-5.798672581021868666e-02,1.238308307163048239e-01,-1.125490189126782392e-01,-5.965440081437985848e-02,1.140133165531943410e-01,-6.214306936465118641e-02,-1.040234284769765358e-02,8.319787803826364514e-02,-9.379280677224359486e-02,2.530639777211861341e-02,-5.567033421683550976e-02,-2.017122019541653100e-01,-4.748829225360589462e-02,-3.270830706230188657e-03,-1.381308210111930057e-01,-2.371525416700611677e-01,-3.123668987021606669e-01,1.320026987377665995e-01,-1.392548399333352373e-03,8.536825864245242701e-02,-1.725886627349662028e-01,2.891345044001363690e-02,-1.329087898705375859e-01,8.022722550298280741e-02,-4.946620197325367341e-02,-1.748403553437793967e-01,-2.883266151112819087e-02,6.953007649300256554e-02
-1.012524061234049491e-02,-1.014954938843150717e-01,2.542641726892887893e-02,-6.828290173587620027e-02,-1.655050840693172987e-02,1.112828595272213894e-01,4.326749723226365474e-02,-1.863154000368388574e-01,1.553300765362720104e-01,1.204611433350908506e-02,8.525784791711274457e-02,3.900835438836378066e-02,-1.403854768063170222e-01,2.743027316046564232e-02,8.740897218716416062e-02,3.434460465286469366e-02,4.396447693356982794e-02,-2.792657747029773652e-01,-7.040252907277266825e-02,-2.825553336054484332e-02,1.488380764185074645e-01,-7.160126355081523897e-02,2.167456280392202408e-02,1.907125599342902045e-01,8.237390702043358159e-02,-1.217052798217019838e-01,-1.178041656561100992e-01,1.307611427838862861e-01,-2.707802293025922576e-03,-8.482393275071144212e-02,-1.216948428287514400e-01,-6.550167243887428103e-02,3.221792284454873950e-02,-2.058920857755262013e-01,-3.591993375409292116e-02,1.291213734063390017e-01,-5.808889580962410537e-02,-1.615905857538077472e-01,-6.590157938043850194e-02,-1.490157018878755513e-01,-7.635167668816791875e-02,4.548774729014067042e-02,3.220267769184394224e-02,-5.640052001297995304e-02,-3.979676220637755335e-02,-4.470591645472393738e-03,4.975105564934907687e-02,-6.370658747914002829e-02,-4.577685278455141671e-02,-3.656826317923286829e-03,-1.410399805142172405e-02,-8.369993279031780198e-02,-7.072716395784522936e-02,4.491097801797922645e-03,-6.252238184565699075e-02,-4.300781014722401818e-02,-1.487889411839265486e-01,2.797477535466880161e-02,9.665615802168456283e-02,6.953507251655056953e-02,1.112086480890509266e-01,-5.558819607321324741e-02,-1.178056115903938911e-01,-3.899010982527121791e-04,-2.721053561012291150e-02,-2.936212536306571225e-02,2.938260226385096541e-01,-4.532790236388620914e-02,7.291277395341823168e-03,-6.257177623197747798e-03,-1.091494055567809006e-02,1.939576248370589867e-02,-1.167308247956921341e-01,5.571855411312025969e-02,-7.062268015462900075e-03,2.719110222453612058e-02,-8.158428740748752128e-02,-1.119333923366598732e-01,1.756563114883914756e-01,-1.465711828285718998e-01,-2.489243804249229031e-02,2.939176928252333273e-02,-1.127714541796340786e-01,-5.006682289951327330e-02,6.347544936090789014e-02,2.525505616323236446e-01,-2.737721743318306811e-02,-3.402811064320920842e-02,-4.302669502260396406e-02,9.233316505551482367e-02,-1.214155378017870227e-02,-3.120379195284069818e-01,1.337805524398867976e-02,-9.145685601697346734e-02,-1.340993638364209040e-01,-8.766941882937251407e-05,-7.750991921906712039e-03,1.220757361636296834e-01,-7.477706625248014584e-03,6.582254345795124362e-02
1.066117612308228046e-01,-7.604779121314235446e-02,1.053194738092662619e-01,-4.076075168822871492e-02,6.228436781471614198e-02,-5.328427685283187998e-03,5.333162209293550171e-02,-1.396278889991848376e-02,1.733505251021090210e-01,1.542896830050828096e-02,-1.675870258727326645e-01,8.516731665007687413e-03,1.408308761511510854e-01,8.557732225539317616e-02,2.036494635633528671e-01,1.396746084132688137e-01,1.344163393955020644e-02,-1.115945226124653855e-03,1.662187823302321288e-01,-4.442099577921140158e-02,-4.736472785633510929e-02,-1.732089347420562031e-01,-4.986332390269723747e-02,-1.359189096367463268e-01,-2.832374999208846569e-02,-1.226727928440127652e-01,-2.069905992771211081e-02,-3.009752201282108255e-03,-1.563453230744274725e-01,-2.441502439806501890e-05,-2.169888917052749389e-02,1.184667012418875454e-01,-1.963400790593257048e-02,-8.420744175619598870e-02,-8.747198277601107852e-02,1.491555569869091880e-01,-1.780945052355829006e-01,-1.279667701580282091e-01,2.548920429611190031e-02,5.412670490606143192e-02,-1.504868785778058771e-01,-5.128375107263916793e-02,-6.392683155214134993e-02,2.252147527327152954e-02,4.832067981306297291e-03,-6.178141230368487669e-02,-3.654234633535455995e-03,-4.662132416728697812e-03,5.758315667162368368e-02,8.566945290458022333e-02,-2.320209430352742352e-01,-9.166809952936096073e-02,4.244465399509600445e-02,-1.125226573914862027e-01,-8.003981915114612850e-03,6.202324007953134710e-02,1.383233626776726732e-01,-7.139398317963978422e-04,-9.466127869565794939e-02,-1.093038078246914568e-01,1.280984404994048032e-01,1.190320042602188363e-02,-3.824640142367405349e-02,-1.448685692423708482e-01,-3.391715302325201686e-02,1.000762530579869386e-01,8.840962700792903695e-02,-9.959290328582555418e-02,2.882812305850622481e-02,1.163522709140510092e-01,5.359213101321397277e-02,-6.101315251965962194e-02,8.039195087245140647e-02,5.354248996012598433e-02,-9.371909495925900488e-03,1.090510767741629944e-01,1.640717243623496524e-01,6.240234748735634662e-02,8.520969020299984376e-02,3.017809638123263721e-02,4.470982632808798846e-02,-1.019087240984246218e-01,8.704984829864764739e-02,-8.219177134523024050e-03,1.637526431599141963e-01,2.360924824774833508e-02,-6.820412342200582456e-02,1.494475545514264148e-01,4.016693735163980906e-03,-1.815513061138930850e-01,6.553346166759747848e-02,1.394930490017381730e-01,-2.685761707269032628e-01,5.041047508351273465e-02,-1.165338874036287581e-01,-9.467021022299304533e-02,-8.052244140764329428e-02,-1.010982760659353552e-01,-9.006809952569985733e-02,-1.480740668746115263e-01
-4.560413446345777666e-02,1.169304893540693141e-01,-1.956714380459089186e-01,5.542971101551646268e-02,1.933257430363514162e-01,-9.620758699717726903e-02,-7.266237372761819024e-02,-2.603001416246453203e-01,1.644988287453811107e-02,4.206158931808708090e-02,-2.109059037205662512e-01,-8.972933182229873850e-02,8.746199912864824344e-02,-2.936190706342533749e-02,6.505982300584406408e-02,-6.266394912600573019e-02,-1.468798598478981698e-01,1.145603916222641683e-01,1.326064869909694410e-01,-5.969665761936619741e-02,-1.387226891504547144e-01,-8.943860975531858770e-02,9.292914441201968745e-02,5.578250477379845251e-02,8.417306954787630302e-02,2.226503166455864186e-02,1.345322002196344124e-01,-5.651541170021359695e-02,-2.942445157622951279e-02,7.526721308859340986e-02,1.045683546244571271e-01,5.690691453950036394e-02,-1.221159582779900443e-01,-1.918869923400980393e-01,9.316639642077331751e-02,-1.714454340680537370e-01,-4.062687166250039672e-02,2.074546146610327380e-02,-2.227897915789865957e-01,-3.471632535314957135e-02,4.574886801983144013e-02,-9.016547072293608356e-02,4.456020404921201550e-02,-2.102117004265055267e-01,1.252765647645053826e-01,1.064535070009237222e-01,6.303310715243967688e-02,4.204292282292684813e-02,-1.097395097463453734e-01,1.132126525497551550e-01,-1.051836891511894884e-01,-3.322069507425068347e-02,7.712439587541231045e-02,1.476394885386039801e-01,-1.942873527348440432e-02,4.958115772906647456e-02,-9.419899986526716895e-02,-1.600000078994514574e-01,1.665515371324149951e-01,5.923373287017219546e-02,-1.189665097212417311e-01,-9.174134003552256167e-02,2.902613409682724271e-02,-7.440490389561355000e-02,-5.519521785690352511e-02,-4.772612588642661385e-02,9.826561131581400266e-02,-2.212863531621356294e-01,-1.185644133785899584e-01,-8.748301903095202781e-02,-1.494837062702006614e-01,-1.746003971726808185e-02,-2.591835947505131618e-02,-3.844805005650871188e-02,2.308138244191422495e-02,-5.805437245129656254e-02,-9.366297739027449470e-03,7.675675314141496008e-02,5.965165021772986936e-02,4.449674476022896785e-02,-1.636515224375038186e-02,-6.700272641394616757e-02,5.705889073775660680e-02,4.395523464746461939e-03,1.500895717245195604e-01,-5.808314863772653935e-02,-3.064910786357954303e-02,-1.076098984625479676e-01,6.635279601048026110e-02,1.520576454672295241e-01,-4.260567204044783673e-02,-3.124681545594332199e-02,-2.258317693937199680e-02,-6.384057955458989631e-02,1.144517567476638874e-02,4.370207105828859129e-02,-5.355692395265788247e-02,1.414813096688150723e-02,2.282152903370925079e-02,-2.299834813416657547e-02
1.489627264724636968e-02,-2.317175226458174364e-01,-7.806910919488505018e-02,-7.543485385332283910e-02,2.521834059108701842e-01,4.774540146715341993e-03,1.146600253414033904e-01,5.449596428237279966e-03,-9.669067945327268487e-02,-5.461307309372297192e-02,2.392328899801097336e-02,8.672478278142957409e-02,7.058264008198972261e-02,-1.443527872745206837e-02,-8.327037925137853458e-02,-1.519311709261831136e-02,2.266623791627966344e-01,-3.553360525499711653e-03,-7.525590936507797757e-02,-1.084090897537324100e-01,-6.140294808566860996e-02,1.840237993999349619e-03,4.734166173630589836e-02,-1.349584644926677957e-01,-1.006544252296947689e-01,-5.646127133845622870e-02,-3.158170137226690155e-03,2.909080916577953119e-02,1.336000355146749197e-03,-1.670946500407986257e-01,-8.981769755562524216e-02,-9.656737011357963141e-02,-1.159587461433724265e-01,-2.093842680978540982e-01,-8.463162073893287785e-02,-6.732907125741735554e-02,-3.549035607906556034e-02,1.734308640691367975e-01,3.330856350304847724e-03,-1.417171001008162012e-02,7.988473595631043200e-02,-5.478380107242816766e-03,-7.808562809716862452e-02,3.155893177549436157e-02,3.799090634296457131e-02,8.229581516385808815e-02,-1.769051330683250323e-01,5.128446265704480339e-02,9.092586936527988217e-02,1.165805220753219629e-01,6.610285555408458580e-02,-5.758327144399051634e-02,-1.173481143525308412e-01,-2.499779529853338178e-02,-2.181546468136437711e-01,2.654063529420542383e-02,1.234200299684763552e-01,2.312311642545389345e-02,-5.896381994145245137e-02,-7.705287237358160457e-02,5.955767040440712590e-02,-1.501658556552979140e-01,-5.368825442607978726e-03,2.190066625734617134e-02,-2.899105835358015311e-03,-2.391064112344742365e-01,-3.717947111025516477e-02,-1.261301293051217409e-02,8.733208333682039581e-02,-3.295834282991415981e-02,-2.413980044528272473e-01,6.415731528075430123e-02,-3.309826170568160725e-02,-4.565499379045531714e-04,-1.229072420801883281e-01,-1.741195140829835952e-01,7.442074855717248361e-02,6.075715152392176244e-02,-9.420710049661662477e-03,-2.162948898885581062e-01,5.190986494286307235e-02,-7.998124351838301060e-02,-9.127687472765765031e-02,-1.852678707858564783e-02,-1.349462383521068398e-01,-7.930908504538111692e-02,9.919689713066559555e-02,-1.153807714520776184e-01,-6.497023039831606450e-02,1.109710519096025055e-02,-4.496013027093571923e-02,5.314441971675576415e-03,-1.805953175300077096e-01,-1.001671498662728838e-01,2.499480215417004131e-02,-5.013038741430646955e-02,1.474729666700112796e-02,-1.395236520961503912e-01,-3.524642714159501033e-02,3.204564079669543208e-02
-1.641827931527496329e-02,3.027418384221556083e-02,-8.053976822801486857e-02,7.354289433227359507e-02,7.508399430336042124e-02,6.140229757636997410e-02,-1.962452909125813206e-03,-2.127625447949959003e-01,-2.304011427718632987e-02,-3.648825485944154345e-02,1.095159960153718193e-01,-7.590152730168821249e-02,-1.105941394696685898e-01,3.058930486994235198e-02,-1.077519942084455146e-01,1.887914591018138855e-01,2.465571690657820947e-02,-1.142558220561656346e-01,2.528920135249734247e-01,5.422760894984140351e-02,5.833223486572722272e-02,-1.218592421285179528e-01,8.512895031717868100e-02,-1.939342677435195172e-01,5.354306657495619230e-03,-1.643742009006142479e-02,-1.365057102833039659e-01,-3.983751495664939607e-02,1.730861782477965405e-01,2.412995184162387841e-03,2.223367880584941128e-02,4.461068329167220542e-02,8.206222103374405386e-03,2.162104104623290557e-01,-1.331244926121452621e-01,-1.328423956111174087e-01,2.619060513930178413e-02,8.683776359734930728e-02,8.612335618069516530e-02,-1.644652952353988342e-03,3.370585789458170611e-02,1.942621370652157509e-01,1.379140992835582169e-01,6.199898262559081635e-02,7.663329002810992385e-02,-5.359532511522820120e-02,-2.198549646593449258e-01,-2.493666352246878479e-02,1.675631175345570767e-01,-1.383534556343656713e-02,-1.718123174733347802e-03,5.239323498728588879e-02,-1.126926097481852768e-02,1.409265057316684833e-01,-7.152057466460727542e-02,-7.045684963115694810e-02,-7.898528063581131131e-02,-1.030386534884872446e-01,9.763968335077205518e-02,1.057719487398685876e-01,3.607095263119871470e-02,-1.294823784988361759e-01,-5.215158723435070476e-02,6.506770898456157304e-02,-1.752125099185278811e-01,2.212751251666111169e-02,5.622753390134828388e-02,7.731485819732995812e-02,-1.400968882604126248e-02,8.937286245150913300e-02,-4.410263331104272849e-02,-9.920568211007893544e-02,4.778544644864896745e-02,2.440001179579022114e-02,-1.104040847537795383e-01,2.308835234815524717e-02,5.935466694566700341e-02,-2.075436101921989684e-01,6.413925407701188963e-02,1.118452335496155359e-01,1.446128060360988565e-01,1.770186703459238620e-01,1.543416110808032982e-01,-1.194398331732344637e-01,7.665645919712557599e-02,-2.619953744643285093e-02,1.001371456009711447e-01,5.082151857008296303e-02,7.093883147087551300e-02,3.995257254213019360e-02,4.655637064486242704e-02,2.954533110303143514e-02,-1.848181618026661227e-02,-8.878092871990039825e-02,6.118262490577310031e-02,-4.637199163443529726e-02,-7.877242772585212049e-02,-1.384152309366537548e-02,-9.288134611338227931e-02,-1.648512659871969599e-01
-1.003376190543772417e-01,1.289238848739050758e-01,-6.187828242138017354e-02,1.504362947359132174e-01,-1.117775716307927436e-01,5.854053481013622023e-02,4.675785291195950349e-02,8.116815757172460288e-02,1.930938118427845684e-01,1.186658939799711820e-01,8.093618776942564097e-02,-5.493357274174541505e-04,3.057533987172263504e-02,3.255535150486446594e-02,-1.238289802484904001e-01,7.061738587347705931e-02,-1.987687543632020160e-01,3.434007981781461022e-02,5.930594099514059636e-02,-1.260297755366899392e-02,1.451786319142639725e-01,1.212121008371656594e-01,-5.170256308162524128e-02,-1.309468578568006858e-01,-2.858697759073783318e-03,-5.497682042660954893e-02,1.297410430644188040e-01,8.335304355307593394e-02,-4.523834060083579273e-02,-1.213583109702626450e-01,2.084844752620726160e-01,-1.796713986479412939e-01,1.758959111897728522e-01,-4.983120287739146309e-02,-8.694538855157954785e-03,-2.993404226268207152e-02,8.030835880875542010e-02,1.100062433741860329e-01,4.964151099717700744e-02,-5.398661221900671880e-02,-1.054032595113722354e-01,1.305375071824140670e-02,-1.257928818846020813e-01,5.988118445764836761e-02,6.051848402951198747e-04,-3.190189272219974559e-02,-3.202249594871979521e-02,2.086612210084952124e-01,7.010823557965090158e-02,8.120043847177391139e-02,-7.325012013622632379e-02,-6.907118847838551734e-02,5.678939320018559778e-02,-1.241172706931095160e-01,-2.105951959200262069e-01,3.610794427979996390e-02,-3.234130356932157779e-02,-3.593464011721501233e-02,-5.142890266454658993e-02,8.198194739179968937e-02,-6.345743535227807430e-02,4.620158044806815800e-02,-5.043290541817763845e-02,-2.933655418700096065e-02,-8.986927354119308986e-02,-1.440625850839361705e-02,-6.251482811126077288e-02,-1.524633771533304150e-02,2.154188929591453749e-03,-8.723131890025058455e-02,1.599877699352818261e-03,-7.835873962563909279e-02,-2.378384985265401957e-02,6.721234178375057322e-02,9.320881359252899956e-02,6.751312041698830785e-03,-9.454925655601190138e-02,1.079420686892163944e-01,1.309106154201838679e-01,-1.057452050120569059e-01,-1.844046331675297523e-01,1.041974298366567658e-01,-1.909059641761618603e-02,1.723805592931745012e-01,6.747133868232525755e-02,-1.248781623989544953e-01,7.612272488230695244e-04,1.279687111657529519e-01,-1.833953235249337899e-01,8.736521234213480772e-03,-4.651402227301253828e-02,-8.745709930588657643e-02,-1.305636907008038694e-01,-1.845121251840615706e-01,1.183979870721793420e-01,5.282847504537274003e-02,-1.975088316678148548e-01,1.047870816381427927e-01,-1.369604880186821028e-01,1.719845668470271899e-02
