-4.086984869307985768e-02,8.728557695231776992e-02,-1.499972962273057875e-01,-2.558475177508677534e-02,-2.510459122521949693e-01,-3.907194155105513100e-02,-8.896924176404523432e-02,-6.130629390537804813e-02,1.079194049224767998e-02,-1.123687098113847760e-01,-2.373921738384967561e-01,-1.293480025513363829e-01,-5.881267516082149677e-02,2.747761362445979016e-01,-8.232454046773390877e-02,1.943017989451949201e-01,8.718006063183535159e-02,-2.172211992856702342e-02,8.873814351219415364e-04,1.083074299658568357e-01,7.680833322361205195e-02,-6.036392247338930733e-02,-2.706134938782741028e-01,-4.871260135681878406e-02,-1.733382784715609970e-01,2.786667014203288995e-01,6.355721579153586487e-02,4.739288754927934583e-02,1.355581206200045796e-01,-6.779301589882198720e-02,1.328832804718578786e-01,-1.965737307169523329e-01,-1.015375437435205586e-01,5.623685107634851521e-02,-1.110551485567601304e-01,-7.574443038053789434e-02,1.625450611652908273e-01,-8.105170611206228073e-03,1.294708128091367760e-01,2.190653140548132205e-01,-9.856161265783919267e-02,1.142630852264643060e-01,-3.771286191032449664e-02,-6.005307871059366309e-02,-1.392106512121207840e-01,1.887525692915316966e-01,6.525439485741101053e-02,-1.371828879124370459e-01,2.512319675660734664e-03,-8.099779390543047908e-02,-4.268654421293860413e-02,2.978125418215720188e-01,1.668656701357071510e-03,-3.906973639956904526e-02,-2.377532445899191438e-01
8.030518875862059647e-02,5.637037978440440078e-02,-9.462267654784353721e-02,-2.830462419541510122e-01,-1.967789845724483011e-01,-4.043106609801039308e-02,6.357057687105112376e-02,-2.846262223581761397e-01,1.124704084022281336e-01,-9.023671048209203072e-02,1.006421192379396978e-01,-7.446740095367956891e-02,1.505326405168098958e-01,-1.529116852507738100e-01,5.566213626847644341e-02,2.930247340490513275e-02,3.328894314830905254e-01,-1.272237253714439964e-01,-8.546180723506432986e-02,-1.218671534324876626e-01,5.373692993095147141e-02,1.393000602568157387e-01,2.193677922525158475e-02,3.458023990543145944e-03,6.288504045208558046e-02,1.260146585120523188e-01,-6.275401697230485742e-02,1.101993170417762125e-01,4.552825832488486407e-02,1.611338393422556969e-01,1.319029727375967687e-01,-1.742602899542241082e-02,1.929978030343849627e-01,-2.887879229164053707e-01,-4.284992433204040663e-02,-2.846282655503559744e-01,-1.437116177299320972e-02,-2.457830465411642643e-02,-2.503139891800639227e-01,-5.571338724011788007e-02,-2.546038184337649779e-02,1.714102575435931808e-01,-1.187717116341515666e-01,2.468480041573298256e-01,-1.276730081667420101e-02,-5.292518133765228977e-02,-7.294416259181232820e-02,1.191200363853759520e-01,-8.741576826490271568e-02,2.810083060439001051e-02,3.726703985988227136e-02,7.993376042081214161e-02,-2.253467015625912340e-02,1.031676179808886512e-01,1.042065305530412295e-01
-1.078452622863292597e-02,-4.200430794863060924e-02,-1.197000394362424114e-01,-2.891231856404764544e-01,-4.440974549724070047e-02,1.340529867542969711e-01,1.762661700669576614e-02,2.221288921799589866e-02,-9.448997713806348009e-02,2.171865583362535962e-02,7.942311752333539726e-03,-2.842851341214645555e-01,-6.193639918169107500e-02,-2.217250064804346943e-01,-1.728817755172319948e-01,-9.744093595712413625e-02,1.001757106282962773e-01,9.581273233923648380e-02,2.135766561844923417e-01,3.275794433130781169e-02,-1.218021773097323068e-01,6.393537295660092767e-02,-6.879407334421930309e-02,2.312380025721451904e-01,2.362084161638581398e-02,-8.276610029788866035e-04,4.088713859502141057e-02,1.766395537811706329e-01,3.259137569793391347e-03,-1.170409774224650951e-01,-3.239149297976308128e-01,4.387084415273049404e-02,5.425522679348490640e-02,1.341062332919078504e-01,8.591365828616731593e-02,-2.627892742180995556e-01,-4.993038405362739546e-02,1.751860066982659486e-03,2.435716740204817432e-01,1.004980519305199022e-01,2.667523036226427183e-02,-2.199902387459153341e-01,-6.566470234482336965e-02,1.119902186361087723e-02,-1.139946769143325572e-01,3.165372714879765258e-03,1.480656641317289746e-01,3.763944353635882006e-02,-7.230981648929117600e-02,1.217779495799375111e-01,-1.839586300973514443e-01,-1.242119574350867145e-01,1.964718897114948459e-01,1.339825474566787022e-01,-1.212955937955871033e-01
-1.949562602987941345e-02,1.094092989024384038e-01,-6.636472607639448684e-02,-2.784830846804680071e-01,-9.409366302388993963e-02,1.805120713434732807e-02,-2.819260608973647372e-02,3.497255410592132185e-01,4.512558829387828402e-02,1.167517663071851591e-01,1.009236218407189994e-01,5.785638543084624386e-02,-2.354897256079834245e-01,4.853169802999380417e-02,-5.963565453803879729e-02,6.884011978629406281e-02,4.835270696014812297e-02,2.466603033465179784e-01,-6.097671058074669720e-02,-1.886085434273353512e-01,7.427740054072460435e-03,-3.831898909910076007e-02,3.478225132329624825e-01,9.299503077207374457e-02,-6.504457888839805524e-03,-1.530028116768561985e-01,1.062913226055220428e-01,1.766803965498151829e-01,-1.607869072821930256e-01,1.069827333925051221e-01,-1.183123347019152810e-02,-2.504034976674764934e-01,7.688277018818895359e-02,-1.383019467870922822e-02,-1.136415419212886829e-01,-7.292376864663023539e-02,1.514374053289803124e-01,-5.556379516927816009e-02,-6.420572119400891342e-02,1.053799220241440626e-01,7.600297272544373484e-02,1.663646165328513948e-01,1.096470173633755374e-01,-2.024829653247907091e-01,-5.636977515226784807e-02,7.578141858292927226e-03,-8.944335187309110369e-03,-5.089674971483191396e-02,1.488191984640322707e-01,-1.504907888569829988e-01,-1.189418785008063001e-01,1.196177878475135070e-01,-5.125270597942181011e-02,-6.297384173206829749e-02,2.014184638278756490e-01
-1.491785096691617962e-01,-1.504784021861980403e-01,-3.900740938831901983e-01,-5.828688896090317845e-02,-2.944941282442736785e-02,1.800418618930291204e-01,-1.277685773678832182e-01,1.272664060321774260e-01,1.445660003257051018e-01,2.013997527593777703e-03,-8.510704123588699876e-02,-1.344890574952306017e-01,5.695562842052463715e-03,-2.332140456157218988e-01,4.133095690218001328e-02,1.037154235905125496e-03,1.555747185488277028e-02,1.114378822757032539e-02,-8.960231259216862310e-02,-5.469550504474126468e-02,1.849641538387817585e-01,5.291283360155766419e-02,-1.368079091246632017e-01,-1.717721263611571292e-02,-4.634672546558252920e-02,1.440972087770556742e-01,6.841788798664762139e-02,1.175251949710455768e-01,1.298720754232872143e-01,-1.656014833746622533e-02,3.662170640225524687e-02,2.082222509235854557e-01,6.369932956219626075e-03,-1.180065129579989519e-01,8.225320579438481078e-03,2.449281631192805064e-01,1.239675065272587556e-01,-7.999236314470654918e-02,-2.748433547354470208e-02,1.058733831366979600e-01,5.604945023080401545e-02,-1.899258700559503521e-01,-3.120212153564519419e-02,-4.842761900492548177e-02,2.317636440886504112e-01,-1.685246012260334381e-01,-2.404835413940590860e-01,-1.909002617302033855e-01,3.234515685096443494e-01,-1.158107331929738790e-02,6.857862777750776961e-02,-1.170029592901989518e-01,-8.266168499559826965e-02,-1.872961011338854578e-02,6.096380987365121462e-02
5.602151046445682375e-02,1.638077338462762544e-01,-5.528094675103414901e-02,7.724233668320582523e-03,2.074338329939488107e-02,7.149942176419843420e-02,1.452806532449417154e-01,-1.700251493760736032e-01,-9.867845911582077967e-02,2.251142750720180191e-02,1.504662180346864608e-01,1.116453607156491223e-01,8.835027012570198512e-02,3.053359490496575929e-02,-7.960951413486719308e-02,5.363643722635599853e-02,4.186852615515589127e-02,1.259232352084557194e-01,-4.884389401937321296e-01,1.278032684215671955e-01,9.962431384597919548e-02,-1.704048671143227472e-03,-5.967058459674182830e-02,-9.896688926679793330e-02,1.864532026272136891e-02,-2.092020542450277396e-02,-9.165443185998492504e-02,4.772896047724874136e-02,-1.365027513596782094e-01,-1.311055028901002562e-01,-1.713232380276307198e-01,-2.879272547365257715e-03,9.242813478493289159e-02,5.620851794303480947e-02,-3.009974963498988076e-01,5.399700889119937730e-03,2.952321548662426021e-01,-1.337926867534519615e-01,1.943856432926673317e-01,-1.348488317373391365e-01,-5.528262225470152898e-03,3.539749446063624599e-02,-1.090314831355618935e-02,-9.977548835718488829e-02,-4.585582834453409695e-02,-1.181190475340601065e-01,1.376751289400173495e-01,-9.290784378666663845e-02,5.466758497819319829e-02,5.234208996176840240e-02,2.121966412404306390e-01,-1.888757040894569750e-01,7.067290802537823380e-02,2.475318285804044283e-01,-6.746098133391421892e-02
-5.252368791959770300e-02,-1.371638450283525212e-01,6.186400527195725502e-02,-1.134014311416651211e-01,1.204179698006244553e-01,-1.025401042101390936e-01,8.164203338262709941e-02,-8.378290080677244789e-02,6.427505268951000383e-02,-3.517617044153270589e-02,-1.810769907514319377e-01,-1.392455666023905553e-02,1.505797943756861379e-01,9.705790332313356250e-02,1.568412461520672374e-01,-1.999923931355153117e-01,-4.557093282293941255e-02,6.020911520717775467e-02,-1.547621153004425654e-01,2.101196833561554123e-01,1.609966264643617265e-02,6.108710117395927536e-02,2.855121512658949090e-01,-3.766312623315989233e-02,2.549137860923259002e-01,2.457842577078055979e-01,8.759883407626159468e-02,3.268181990740106069e-01,2.956385671937546838e-02,1.145808332131913881e-01,-2.893663924704715021e-02,-1.356486428465696753e-02,-4.925898291918139049e-02,-1.582007219728669423e-01,-7.561320836970276960e-02,1.412242208011450784e-01,-1.458729519711298994e-01,-2.090931898922058496e-01,3.038766976286154387e-02,-5.039875371233926149e-02,1.476397308635610528e-01,-2.256864684326677084e-01,2.517938222420500888e-02,-1.869115138844953256e-02,-1.602282379907141729e-01,1.382051433183361655e-01,2.539786176736544276e-01,-9.410509765065466770e-02,1.776023187776414047e-02,4.360923128909333091e-02,-3.551973095577067030e-02,1.060877779736007775e-01,-6.209386434539197058e-03,-2.066365362115802629e-01,-3.835512013907939333e-02
-6.500629284382918038e-02,1.369350551723598763e-01,-1.707022112262439606e-01,2.804709361314684096e-02,1.347226421430874621e-01,-2.597214218558846141e-02,3.042708970454711948e-02,-5.795117748735356678e-02,-1.070963930949265924e-01,-1.866585368424523717e-01,-2.458438591746889557e-01,-1.185179744881798558e-01,-1.728989314871058336e-01,-3.862724120308262676e-02,-1.189602770666817189e-02,1.771223798733525534e-01,-1.336417309333715053e-01,-1.123404980543494802e-01,-1.084544869414874324e-01,2.147141711237780110e-02,-2.613287279292118570e-01,7.709527363244947015e-03,2.713309662539327149e-01,-5.377847823911166558e-04,-1.583184158561622423e-01,9.448811631402813382e-03,-1.499610158904604584e-01,1.644237614671535674e-04,-1.818482589059814900e-02,-9.728612299921070294e-02,-2.561676815123001966e-02,4.821272568331083641e-02,-1.473854053088833049e-01,-1.199208207685013156e-01,1.492744218453025962e-01,-4.410731831946576587e-02,-6.287686655466274976e-02,9.227989772405764679e-02,-1.648488888514265671e-01,1.803410389450137152e-01,1.799343024074572320e-02,-2.111344490674934953e-03,-3.032310062102868131e-01,-1.142061213916919782e-01,2.664501872101521229e-02,-1.977112577589671405e-01,3.308559370210495398e-01,-3.395733870952490768e-02,-4.126846366202736871e-02,-9.880254976270144707e-02,2.006304750689725247e-01,7.508058611670614946e-04,-5.600272984948460875e-02,1.272892075291262581e-01,1.894774007897413459e-01
-5.766430311707217149e-02,-3.951457296620001364e-03,1.605761926311428667e-01,-1.393539403494043968e-02,9.418473699574106406e-02,-3.537565397287233820e-03,-9.212989718753192281e-02,7.814278636456445382e-02,-5.633568700505287019e-02,1.931494578860375178e-01,-2.155864629062835824e-01,3.830963567608619558e-02,-1.321610872824614119e-02,-1.371375796692517191e-01,2.599853745211772038e-01,-2.281048475814594356e-01,-6.598288455311751566e-02,4.777899861173874607e-02,-2.507717756575292278e-02,1.472476875166974786e-01,1.525219421284963392e-02,2.634006563921486577e-01,1.771863585407514735e-02,1.273071793271972341e-01,-2.084397757966809928e-01,-4.469731005221977416e-02,8.133530003380455564e-02,-1.102631530042562230e-01,1.860793297370440524e-01,-2.274942114734051501e-01,9.830391938725695222e-02,4.463577057585428609e-02,1.193680755989571241e-01,-1.804442731236786390e-01,-3.040943301562133438e-01,-3.504143472201363685e-01,-6.350680430954040723e-02,2.323433640339674783e-02,8.432480006331787015e-02,5.977171568877690661e-02,-1.017070118762553738e-02,1.858620151307165402e-01,-5.843754938928870900e-03,-5.986668914324498603e-02,2.266614355071914361e-02,8.330082994526191373e-03,2.429283005376774510e-03,2.962029461792612534e-03,3.782874297632976557e-02,-1.993235186998744968e-01,3.752261373197050137e-02,-1.851279128837062249e-01,-1.662777379682792434e-01,-7.423380539912451115e-02,-1.290125039477350577e-01
-2.406050721244795947e-03,-1.879372865734266207e-02,-3.270125772668940056e-02,2.363977821074736418e-01,-9.853168457923851264e-02,7.157866765222593852e-02,-1.237105997975202903e-01,-6.280980804812508200e-02,-8.928900281212456824e-02,-1.713112081425105515e-02,2.516190989850979748e-02,-6.191463458902015521e-02,1.280678285060277977e-01,-1.987953614240272060e-01,1.287131296957723728e-02,-1.422925041354733411e-02,6.233100748716618317e-02,1.341039697564312405e-01,8.354261722382367444e-03,-1.838001543282666017e-01,-1.052725769099148723e-01,9.572893532133494587e-02,-6.956742771969839922e-02,8.045223875236732700e-03,1.520141692584348614e-01,-5.401970756855425243e-02,3.429723146620280994e-01,6.077070369648627374e-02,2.972207383591984886e-01,-1.676119089093639491e-01,1.566944822174888563e-02,4.841828691323488143e-02,1.194026980430259594e-01,8.274572011514534642e-02,-1.389475792925521369e-01,2.631976425766905936e-01,-9.810285111526834828e-03,5.702101762312914573e-02,-8.632704591358693336e-02,-3.362833574939162740e-02,-1.094552448082534157e-01,2.572344179288651445e-01,8.989939580354745774e-03,-1.837231297547010089e-01,7.613290061385641350e-03,6.215645489135390722e-02,3.546328136509893092e-01,1.345770702330371937e-01,-2.198345351822016819e-02,1.579046288595433167e-01,-4.632513883522168530e-02,1.588795593086472224e-01,6.348491326171101790e-02,3.036787745672414954e-02,2.306187047868734075e-01
