4.248408953802407240e-02,5.885639582269436287e-02,-7.609541116057180754e-02,-1.645579347782398227e-01,4.893130338270931107e-03,1.539487855954110307e-01,1.070382486852009679e-01,-8.246784730135847674e-03,-1.479748437121078120e-01,8.762258579165972672e-02,1.997848276337596540e-02,5.971845827033454152e-02,3.420481967133436746e-02,4.152292907810906791e-02,-1.366108308499203172e-01,2.690025970597456628e-02,-1.078156316182459495e-01,5.717495046431940453e-02,1.115326779324698619e-01,6.046625229253355105e-02,4.600843716942455003e-02,-8.463964506070852101e-02,5.899730701024819002e-02,5.610702427886578303e-02,9.210510051682051225e-02,-6.564355752207159944e-02,-3.054170510831619861e-02,-1.641426034271761120e-02,-1.562172903632123577e-01,-5.610594155544827710e-02,-1.455425631547145882e-01,-9.720619271670634387e-02,-1.837032523395624728e-01,2.174772985823577101e-02,1.727246000115972291e-01,7.915311362139493268e-02,1.304772000380498842e-01,-4.496885286936869869e-02,8.350233069212152637e-02,5.365573191629265104e-02,-1.504155174866573519e-01,1.367264784229286698e-02,-2.598527275352063501e-02,-3.478282854408538353e-03,-1.630880602224449583e-01,-1.611265563002449164e-01,5.129070415206748654e-03,-2.770119658496198595e-02,-4.237816095328353350e-02,-7.306187917963226711e-03,-6.311754858167464843e-02,-9.907204160008203919e-02,-1.717875832798768931e-01,-1.477743605408766425e-01,-5.726116023142686223e-02,7.073206385219546477e-02,1.342946795492497847e-01,-9.346544176109511382e-02,1.836480901822191703e-01,-2.971177018182747168e-02,8.418331911386023325e-03,-2.024999579874286471e-01,3.426140153895646662e-02,-2.572231339314032944e-02,-5.540657771572519291e-02,-2.422368216476476072e-02,2.889621662563257934e-02,7.886355284524007581e-02,2.716420266332870981e-02,-5.576099658687889288e-02,-2.357827178414059408e-02,-3.445185405754678382e-02,7.285966510727863443e-02,9.174100718490862949e-02,-6.447140392116869345e-02,2.437430350557195230e-02,2.812489550653438780e-02,-3.468912923862595421e-01,1.352610062257796619e-01,-7.714772047793026777e-02,8.400131041646824448e-02,8.854752482497410537e-02,-8.978652641969760498e-03,-5.391648155407915977e-02,1.554142105160426571e-02,3.385411458532889412e-02,-7.937141388184656976e-02,1.202430326732651794e-01,-1.362997452074451998e-01,-3.734529547367202579e-02,-2.515228076931697032e-02,-1.089391859962100112e-02,1.354513649096935612e-01,1.211639800006803352e-01,5.329745585797855678e-02,-8.706969616059521966e-02,-2.632454508751787270e-02,1.700292339587522808e-02,-2.036773721384021671e-02,-1.640799255041657800e-01,-1.463673683010009163e-01,8.681307044850660598e-03,1.628512240079261209e-01,1.660521725977328056e-01,-8.106676370654312958e-02,-2.678053719184287848e-02,2.285091111325327981e-02
3.193311867969672591e-02,1.537610932046384882e-02,1.821115483532012580e-01,1.142769100393131038e-02,-8.158541258955995246e-02,9.733824874510077496e-03,-1.429327085122493457e-02,9.549647593519842992e-02,-1.127357860789182514e-01,7.657246441007385662e-02,6.724737047331497131e-02,-6.353678727710643237e-02,-2.535628618653721841e-02,-2.064407110264294271e-02,-3.640451053981821894e-02,-4.387795166161089638e-02,7.966218075356381462e-04,7.730206994316206337e-02,6.637193169287544658e-02,1.034632704472919149e-02,-1.746894919454984874e-01,-1.008931053046098758e-01,8.039335161570997090e-02,8.063071505107655135e-02,-1.056948712839970855e-01,-1.152397405812193576e-01,5.848440400452008942e-02,1.309369073560684715e-01,1.788431587888544283e-01,5.875710352183392826e-02,-9.535438922717257015e-02,-9.250168981146736358e-02,-2.345768420828253306e-02,1.165316040878966314e-01,-3.837986737139457982e-02,2.011485726975660304e-01,-4.888442033845537965e-02,1.112362282895072024e-01,-7.675753453614148070e-02,-1.491340782023945766e-01,-1.837768730719881449e-01,1.576738850415399656e-02,-1.692099121516463245e-02,1.178508919758936291e-01,-2.955868934504050916e-02,2.755697867306486915e-01,6.788137979903602348e-02,-4.417273687152106776e-02,-1.011596354166400674e-01,6.508740273916457930e-02,1.289849281098879447e-02,1.027194686892120810e-02,2.312426584959968723e-02,7.678132613236517134e-02,7.178602309961683303e-02,1.056866714433284810e-01,2.069310568811495443e-01,1.265368042035362461e-01,6.440197483909290699e-02,5.295909985447423696e-02,-1.410838632042360485e-01,-1.356787929446452989e-01,-2.217123267524679087e-01,1.584763461896567319e-02,-6.200423628369770152e-02,8.874199092271813083e-02,5.215095304291807871e-02,-9.669086694531345283e-02,-1.199129344440544587e-01,-2.700303698031519123e-02,-7.232816524004911929e-03,-3.383647359830047052e-02,-3.178600174597190353e-02,-8.513150927851752259e-02,-2.199001736870673795e-01,2.104761100204960156e-01,3.872330200124953631e-02,2.494539777409270076e-02,-7.852726875976559495e-04,-5.643475105161825656e-02,8.913105196404604025e-02,1.313404924268183060e-01,-7.728904528921165529e-02,1.260916421592885306e-01,1.154623686484616829e-01,6.142315411516498236e-02,-1.681068842300738331e-02,8.980587979561152623e-02,-9.268987713521891977e-03,-2.185602313022768500e-02,-9.551704436991964586e-02,2.188396879049598828e-02,-1.540648999080468651e-01,-7.280497836198532302e-02,-6.724555612396020121e-02,7.419233807710461093e-02,7.599398616286058561e-02,-1.161048700569032761e-02,-1.229081544335649118e-01,-6.191784479924998530e-02,9.669353307773426165e-02,-1.306650802244915636e-02,-5.382798870981054390e-02,-3.008585122098516793e-02,1.051812166949989413e-01,5.482497221703538925e-02,1.176289032783184446e-01
2.065296035011510156e-01,4.172833023836257371e-02,6.671363498316229546e-02,-1.118598310251055494e-01,-4.819195947981014250e-02,-1.188053623241028950e-01,-1.530916031518326365e-02,8.193915041709748381e-02,-7.431429496160754655e-02,1.728932435149672098e-01,-1.418675888583750544e-01,6.809482926639331968e-02,-1.862265972571139697e-02,-1.696298957815751129e-01,-1.709671309249575499e-01,-2.121207868365647398e-02,1.683677962911299120e-01,1.639078319956300822e-01,-1.032340929014629038e-01,-1.344486824720234341e-01,1.249415910870673857e-01,6.893167124630746045e-02,7.047782434648539041e-02,1.237167326761064723e-01,-1.903979192917979457e-01,1.286247749773585664e-02,-1.333427821931422175e-01,1.287499540305815648e-02,1.353394312904095953e-01,-1.035132931925188265e-01,1.237727352507061590e-01,2.717825920001020953e-02,-1.846971578392779881e-02,-6.430435854414418007e-02,-7.313828964055291149e-02,-3.508338220558491344e-02,-7.722828559009414784e-02,2.589415176278342390e-02,-6.760309612541660906e-02,1.101796166243264874e-01,7.817372263181068814e-02,1.462079247493015648e-02,-1.053063776476161409e-02,6.783627779604543828e-02,-7.389034799744806370e-02,4.540813066123246255e-02,1.737483677523154746e-01,-6.385474922317728452e-02,-9.098019651295831400e-02,-6.196503067001955974e-03,9.222354994429771136e-02,2.521664864283687177e-02,-1.614954872617131373e-02,3.081022737733064149e-02,5.231397292865527793e-02,-2.023740984591839570e-02,-2.429597219671432440e-03,-2.619543857008347909e-01,-8.963081685149196232e-02,1.497417277158608062e-02,6.450385971378095468e-03,-8.391959207012883448e-02,8.220903410297959735e-02,-5.389315349569342301e-02,4.221652919960003358e-02,-4.269703594739458069e-02,3.871618552770771798e-02,-2.288932883621093428e-03,-2.543016453774218921e-01,1.904969850572431692e-02,6.113076497755028094e-02,-1.511971526766596463e-02,-1.226876209458482442e-01,1.680519931140825596e-01,-6.119829521133099415e-02,-2.505569326238366729e-02,-1.403282082959175225e-01,-6.530029045370713825e-03,3.815782809292276451e-02,2.379047953106840085e-02,5.859073118954688519e-02,-8.850256913512963286e-02,2.529651649566034277e-01,8.217353437178333275e-02,1.295380900240173661e-01,-1.202252551788787205e-01,-5.453734268254022827e-02,8.294834229062657271e-02,3.152337206304071937e-02,-2.710305471919810180e-03,4.724327578309014258e-02,-1.242854706014860922e-01,1.160000989658519083e-01,-1.816788734360823623e-02,1.802470447051449792e-02,-1.461870162987346788e-01,-2.800380969151140820e-02,-1.103591327105326730e-01,1.207541062061456318e-02,1.143874263934148428e-01,2.346916885614493478e-02,4.308871358687739461e-02,3.966389695237428070e-02,1.259580609246057636e-01,1.871060875227742795e-02,-4.024670461245447722e-02,2.777259538670798222e-02
1.068501352566756935e-01,-1.555230724614150850e-01,1.305999127875789034e-01,-1.442511908104313623e-01,-3.088503133008427270e-02,-3.793269403745627710e-02,-1.003662706508350738e-02,9.147731357015478904e-02,-5.924193682518971021e-02,1.115364620741826629e-01,-5.638371414405252136e-02,-1.228369741775221097e-02,9.245899954658087783e-02,1.572546643898328766e-01,-2.316655615818605587e-02,-1.335691916262011780e-01,-4.857961882476814763e-04,1.020683310065498006e-01,5.719666233418540385e-02,1.357738980694566180e-02,-3.264005108742573658e-02,-7.403426994592984811e-02,9.863785050339428373e-02,-4.239278740223109687e-02,8.314441270421409069e-02,4.039804892971000927e-02,3.107923466619198771e-02,1.384264342608309550e-01,6.738983740190819527e-02,6.586784629792494239e-03,4.982108780346588411e-02,-5.084999906178469531e-02,6.651513253714014598e-03,7.986258055586160920e-02,7.325164572801513146e-03,-7.841685558894946617e-02,-1.471232592337386458e-01,-4.092423730851051100e-02,-1.956577017318410217e-02,-8.271231708260148863e-02,2.415077515196303592e-01,1.458256843379589496e-01,-1.072413357934588196e-01,2.636813001095196507e-02,1.360689042221883138e-01,-4.185991129698225788e-02,-9.941854072870676129e-02,4.099388292788970489e-02,-1.119212128435662507e-01,1.050190370654181284e-02,-4.734302691272491981e-02,-5.524158497238038090e-02,3.819065212004251614e-02,-1.629540978132089923e-01,-1.407652866981534967e-01,1.282426993593973608e-01,2.242017354061789230e-03,-1.615081993756274925e-01,-1.370445439479907497e-02,8.250461596573227530e-02,-8.596761533993649285e-02,6.854317016528091444e-02,-1.027063034255085716e-01,-7.296758829196328677e-02,-1.166305692542730921e-01,-3.206840232413931679e-01,-1.723889208552397967e-01,-2.247145873437959851e-02,1.909877344384060815e-01,-1.280777286665412129e-01,5.167701268431408590e-02,-1.118756362562814410e-01,2.055590991821139996e-02,-1.605330877624134567e-01,5.776327189302193910e-02,1.254020161341021233e-01,6.520290212983062550e-02,1.159478249262744926e-01,6.914293900836607221e-02,-8.344096106727098838e-02,-3.997750081878218009e-02,-1.264293967322448475e-01,7.480484887326867283e-03,-2.805179659204879578e-02,3.759374243712070018e-02,-4.095259836524573621e-02,3.503403974941079330e-02,1.140754618117248431e-01,-9.965676747153570658e-02,2.023261239582042556e-02,4.545652046128211693e-02,8.487833480267670261e-02,-7.156846547729125985e-02,6.014965591552898228e-02,1.847071779737005925e-01,3.397845482734302563e-02,3.014339563676464440e-03,-5.610827458216461824e-03,1.509840309849813655e-01,7.799176120448642058e-02,-4.038058536834664147e-02,-1.725031501717579074e-01,-4.142961655244364882e-02,1.044726219234720921e-01,-2.328265210474488728e-02,3.648244519799705848e-02,-2.843974111867270810e-02
3.079152788476891348e-02,-4.202464174827727494e-02,4.862839119355214824e-03,1.645865297211132269e-02,2.185648812438722999e-02,-6.643844794027101153e-02,3.930096441564579629e-02,-7.360402786172189071e-02,1.313941963904188825e-01,-3.949946946793766317e-02,-9.313640952457377664e-02,-8.558178902640863062e-02,-1.555157046840205115e-01,-1.060980235625873930e-01,-9.451681302623357595e-02,1.396129655364770905e-01,8.665212049007851858e-02,3.975379738465496110e-02,3.574569007171305574e-02,-7.491934183448602236e-03,8.101441719330222668e-02,9.327354829180201090e-02,-6.872035470171412863e-02,7.279357238752712234e-02,1.252596300911107685e-01,-1.124737705323678415e-02,3.120778857935720130e-02,1.102292360718963582e-02,1.139781586126180080e-01,-9.619837194074840059e-02,6.595178503367034317e-02,-7.633864243321046572e-02,7.738599281932363738e-02,4.190364845090633478e-02,-5.564561483282548515e-02,4.706712271215796745e-02,-2.550625877510541428e-02,9.506520552258893031e-02,-9.826554929368389035e-02,-1.202381858567572355e-02,-1.389355422328972245e-01,-6.866154077433950231e-02,9.995744414509163955e-02,3.494814529414647791e-02,-3.407636073541501220e-01,-1.914327122998996655e-01,-1.572130746038305493e-01,2.226279644827912699e-03,-4.375976140101366096e-02,8.846293228673879350e-02,5.204181347935891988e-02,-1.173832644044553036e-01,-1.035725045951806367e-01,1.173656294048701088e-01,5.968185853722685758e-02,-1.106686095992660268e-01,7.698763371793096444e-02,7.837638212892203415e-02,-2.307618825642559959e-03,8.052834933052862437e-03,-3.442395442685557139e-02,-6.068953020161166334e-02,-5.624148085705342470e-02,9.261203998255780959e-03,-9.819140933353988354e-02,-8.242604778037034008e-02,-7.350250914492634235e-02,-4.948142812546517388e-02,3.154110064546310037e-03,5.394894915113186001e-02,6.040703618104330264e-02,9.049970036819278592e-04,1.441175661730375313e-01,-1.367866778987993082e-01,-1.841293833235496322e-02,-1.106057220549564180e-01,-2.119004984931598806e-02,9.518850913040119432e-02,5.223270736972061845e-02,9.939341990740119259e-02,-3.592711793051755337e-02,-8.748598186262188103e-02,-2.997144844846412748e-01,1.288798938746396616e-01,1.215906779210829403e-01,-4.211568492580795853e-02,-3.466886686424811015e-02,-7.074632856386624258e-02,6.968272080101606258e-02,8.658731817235691686e-03,1.168788813584919067e-01,7.328059283076801544e-02,-4.262561860654183118e-03,1.961712710869389364e-01,-1.115111896849929063e-01,1.799982575180238478e-02,-1.337935171215656194e-01,-3.896798306533368061e-02,2.044165009705934399e-01,3.101210842236629128e-02,-1.569694142065879150e-02,-1.858298208568104626e-01,-2.258487504865487952e-02,2.140249166756343080e-01,6.167861621872295155e-03,7.827431133859913404e-02,3.900510910870304271e-02
1.081274784363229352e-01,9.490534774014917907e-02,8.794236939802048403e-02,1.849514671214073924e-01,3.621648363234362261e-02,-9.006683125807524171e-02,-3.933117406000721794e-02,5.596808640596868945e-02,-3.991218315321504867e-02,-6.708027630252287599e-02,-3.574951372126111693e-02,4.401706833860719037e-02,3.183537120930745451e-02,-1.087197581924207179e-01,1.174468548286190239e-01,-7.968972104124760758e-02,2.246497054369358051e-02,5.894910138253703358e-03,2.261426442855388463e-01,9.493879040890572385e-02,2.271033810235790207e-01,-7.761627797111485261e-02,-5.689405245201829137e-03,-1.923378551164264816e-02,5.753941410716806315e-02,-4.347555972131374180e-02,-2.948437250379036881e-02,-3.592333183013000225e-03,9.393808056861938094e-02,4.638684124819384552e-02,-1.211495362266087616e-01,2.071904253253349648e-01,-3.211118055365996815e-02,6.100122101910797345e-02,1.022636929695209251e-01,4.887509724441486958e-02,9.816348008332271419e-03,-1.736230398589877488e-02,2.397448884500808508e-01,1.796396509909189421e-01,1.521080330978633599e-01,2.679055136537854265e-02,-7.623039151288307780e-02,-4.412267751487658485e-02,4.785973116331454502e-02,1.339602001334648518e-02,1.767283515171279643e-02,1.443207897044985755e-01,-1.075755428457689233e-01,-1.129256586203088997e-01,1.073552963270692912e-02,1.135313144234256916e-01,3.531064986913090564e-02,7.667555129337054465e-02,4.913179389156957511e-02,5.465568975321247192e-02,9.337637736884464579e-02,1.372156281678163781e-01,4.893255388804293449e-03,-2.211849746396056179e-02,-3.928915324627444555e-02,3.972505929281365533e-02,4.625770140192929369e-02,-1.939251490985601303e-02,-5.368056440164079013e-02,-4.457198152875957442e-03,-5.796738698011375673e-02,1.311110771499017225e-01,4.375664597893230701e-02,-1.136568869110261837e-01,-1.183503905895361419e-01,5.801485709703892157e-02,6.395546686414058102e-02,4.348897115984463879e-02,-4.725629070597436865e-02,-6.844529184519179688e-02,-7.707493791799047492e-03,1.240054637018354194e-02,-6.618656609247436373e-02,-5.612566757832893743e-02,-7.242046142463894054e-02,-4.919539552766416524e-02,-3.567149131347691071e-02,1.525883597985542850e-01,7.843724449528058362e-02,9.376113949699590999e-02,-1.632832503676806823e-01,1.329862974784457585e-01,-3.955560209227016594e-02,-2.220492798434045567e-01,-6.521311984685720931e-02,7.274174367264527041e-02,-7.478242469261559000e-02,9.982616977621579235e-02,-1.474955297257771747e-01,1.550452389059143662e-02,-2.373958689662437893e-01,-1.599744702227203497e-01,2.408465959079293672e-03,1.029954238908431241e-01,5.692563614205743000e-02,1.086007333997426605e-01,7.241442910385853526e-02,8.332801993267635599e-02,1.391803971346445845e-01,-1.512484170365872675e-02,-1.895402212534992581e-01
7.840433667856859523e-02,1.363202056654463923e-01,-1.762880569578503531e-01,5.530310759403599119e-02,7.183814977937325041e-02,-9.851742646727669472e-02,1.283001449187193277e-01,-8.151169113038712888e-02,8.335618231611362228e-02,8.202512401683764720e-02,1.475078630219580078e-01,-3.974869832389582580e-02,1.044305205678043441e-01,-8.325244294869357797e-02,-5.993427003903173400e-02,3.792473478109910368e-02,7.427842196538224362e-02,-1.431801384574606095e-01,-2.007943920365805601e-01,-4.102482297822997170e-02,-6.693853289932735762e-02,-7.288787670110354056e-03,-4.176814788933435468e-02,5.713302900562965136e-02,1.760137654566513998e-02,3.224460912065345297e-02,4.158359867562234913e-02,-5.809493754218403999e-02,9.072334305859762471e-02,1.261527121067295698e-01,1.214412802420304083e-01,8.495500628862069636e-02,-6.630704941911486072e-02,9.911719205477395600e-02,-1.767601041733582179e-01,-1.984534709874062608e-02,4.334917636291527043e-02,-1.702855246193675162e-02,-2.174143850228260344e-01,6.483919488370228079e-02,1.782903434890016348e-01,-1.165022076095355713e-01,-5.455766935354949138e-02,5.466849687159788113e-02,-3.267649749614996019e-03,5.760110467602948953e-02,-1.185439424067791514e-01,4.993522807800857000e-02,7.956210360823329220e-02,9.099493573804309787e-02,6.504558323326803393e-02,1.293974606428844043e-01,-1.041776224476400475e-01,-1.200259575647421584e-01,-3.363270511479446445e-02,2.040895376037238085e-01,-3.442804392926959722e-02,1.848443790405560061e-01,1.095985851841304037e-01,7.790445206401959422e-02,-1.109783590476085685e-02,3.718431193559024184e-03,1.001523587611827248e-02,3.549526080685027479e-02,2.072832394715086457e-02,-9.715675707741769362e-02,-3.089627100342043353e-02,-1.119310401264542454e-01,2.382128210185789630e-03,-5.510373018098994879e-02,5.065898917200964413e-02,9.393323205317685720e-02,2.211927776015187169e-02,4.781959865347013700e-02,8.424467076720749958e-02,-6.999515123576521836e-02,-1.153835696301058894e-01,-2.425899727239691842e-02,1.441960427947570622e-01,-1.162013233616897116e-02,2.008397746281941759e-02,7.072336255477663924e-02,-3.584750450014521223e-02,-1.145996575941542889e-02,1.744587096378211188e-01,1.219152627512180287e-01,-1.598877892559644742e-01,1.583720351999024223e-01,-1.844173318328058142e-01,-2.827561051838922701e-02,-1.684598728012859647e-01,-1.802871322504891738e-01,-1.195860687709999481e-01,5.302248507513121489e-02,-5.655221035790596040e-02,4.787569085922693812e-02,1.572666790820107796e-01,4.876457958899306500e-02,3.922069261456774536e-02,-2.032196081256523734e-02,-1.412106163171626683e-01,5.192107017476468855e-02,-1.253531089333475429e-02,5.168213039254525992e-02,-9.883841434234985623e-02,3.570402481278556195e-02,-9.938527104818983826e-02
7.667619335297178040e-02,9.740431797712102713e-02,3.470671039463509976e-03,-3.151484000974702493e-02,7.100528640550417270e-02,-4.242339105182300202e-02,6.255870063094245981e-02,-1.548076371346018831e-03,1.382968571815754999e-01,-1.690402885905017971e-01,3.831262419767090394e-02,-8.112030260514398183e-02,-1.631442343178944945e-02,-7.772811560669409814e-02,4.475230943088445712e-02,-4.190682754598169801e-02,-4.680999502994728778e-02,-6.589793498847645870e-02,1.284156495739808244e-02,-3.002526670468660952e-02,3.487844815445119429e-02,3.443807628504887142e-02,-1.732462958585641311e-02,-1.256010369339989885e-01,9.610719585877540438e-02,-1.008496543441750500e-02,2.424123935055323351e-03,1.110794097306105899e-03,1.753799543077092793e-01,-8.723319027591948382e-02,2.075580630370137472e-02,-4.270950255676140769e-03,-8.500605741124014902e-02,-1.123839231898668134e-01,7.293338798843312931e-02,-9.292487831513381036e-03,1.404982407131433464e-01,-7.740966316073279174e-02,-9.182754880363075412e-02,-2.004718571316450315e-01,1.607812405513819598e-01,-1.285509125730374680e-01,-1.666671020033487771e-01,6.167356284882523354e-02,2.028447031352514640e-01,-7.774412244005318717e-02,8.817603186446164309e-02,-6.217579241217931207e-02,3.979056145508376441e-02,-2.240548730994123827e-01,4.904310886750452153e-02,-5.027296306340883064e-02,7.194621441475762547e-02,-3.468732869857238388e-02,-9.169622448985546848e-02,-3.070156728545443692e-03,1.091460675382936729e-01,-3.223285457546480604e-02,-7.672440819203577012e-02,1.752128477703827902e-02,-1.924855980444904052e-02,-6.534871198701498740e-02,1.135224984132430781e-01,-7.654288647269909263e-02,1.250796554810658032e-02,3.418909878821763115e-05,3.151305211056783934e-02,-1.303741364707526051e-01,-1.931014806029354713e-02,-1.056241551573264686e-01,1.640259113699855109e-01,-6.259441866703480128e-02,3.879095865605235866e-03,1.498886357346779219e-01,-2.101231458684851006e-01,1.159612209470098770e-01,-1.666421422563408306e-01,-2.044084992324491090e-01,9.276734762849851712e-02,6.614940996730750422e-02,-9.785245208035178721e-02,-7.334988757410883242e-02,-9.911660161628213506e-02,1.923074122467765268e-01,-6.794968953561106306e-02,-4.575963251176552726e-02,2.734149243678464167e-02,-4.677361409829306621e-02,1.022528389886738082e-01,2.104562584514476503e-02,1.410787838689981331e-02,1.398803819112474645e-01,-5.603551283735316857e-02,-3.065365495386003850e-02,-3.011272088312467315e-02,-4.281320748375199575e-02,-1.189319341555146875e-01,-1.289502165596189895e-02,-1.694629851964073175e-02,-1.581843406557575382e-01,-1.351160950707080421e-01,-2.362810061019142427e-02,-1.337868405165665575e-01,-9.422999993140040997e-02,-5.485088177944398569e-02,2.193661096394307897e-01,1.342244530219849352e-01
-1.256464645716428574e-01,5.354325134624002280e-02,1.252726857914574776e-01,-3.192809835377370675e-02,-1.424392793445573846e-01,-9.749811707679624517e-02,-1.310785321050066954e-01,7.254156958374212427e-02,-6.966719585178027252e-03,-2.365532129887913670e-02,-2.350966532413222010e-02,1.065315553781165520e-01,-3.662104887885556798e-02,-1.358142721491554725e-02,3.148781469381548015e-02,-1.537927202353502609e-01,1.000246258039403230e-01,-1.812000823053336040e-01,-8.501578311993246428e-02,1.913952305155758038e-01,3.700227485778833508e-02,-8.591365911376008802e-02,-9.318539454819180223e-02,1.010745482459004252e-01,1.152643727010345398e-02,9.662575377543110300e-02,-7.716512707832723361e-02,1.170721256833153895e-01,-3.618955981526922328e-02,3.101947379086639894e-02,-8.063094869636992790e-02,-3.808985184343106900e-02,9.014545843031576688e-02,2.618972933723819410e-02,-8.189145505360118094e-02,1.105436107825845116e-01,8.076614628431082188e-02,1.108639322518875647e-01,-1.743607236498372764e-02,1.171988866947777652e-01,2.170819661656960692e-02,-4.709797441642504107e-02,3.970076126099175706e-02,-3.514276065511556107e-02,-9.035551691245899408e-02,-1.589651672965645413e-01,4.846568440320350724e-02,7.613871667285176253e-03,1.349427422325664983e-01,-1.201716660236444856e-01,1.383270408037144406e-01,1.472623047668242778e-02,-3.946110184719735237e-02,-1.405686857996855110e-01,-1.050394249571553612e-01,-7.699255975096275240e-02,-3.488012986374143531e-02,-1.581743113127099740e-02,-1.201198265190800696e-01,6.785787102107665447e-02,-1.792897281510505147e-01,-9.079725839301629187e-02,8.547499104889372257e-02,-5.602885881921532141e-02,1.837950227038400754e-03,7.853676882710763918e-02,2.654297053782487051e-02,-1.270376665055410470e-01,5.503685800496498776e-02,2.405327434652573537e-01,1.113526282570496614e-02,3.134104137518645139e-02,-1.059013248754878816e-01,-3.572590930112893443e-02,-1.622368701815410652e-01,-8.326067091748698412e-02,8.320702971523123714e-02,7.631479330091649194e-02,1.350044592138438804e-01,-1.253033290923007970e-01,-2.822126140214084242e-02,-1.056761708859062232e-01,-6.722237116058096817e-02,-8.987070322081577856e-02,-1.107771786826205890e-01,1.114125666635878975e-03,-1.431857039171619272e-01,1.111704940764352695e-01,-2.187951508637590858e-01,4.666508091721487811e-02,-1.020505895167246463e-01,1.580138446004087094e-01,-5.646037568526546258e-02,-2.203923566262981637e-01,1.193553273328499566e-02,-1.557645862244577128e-01,-4.039195937287394511e-02,1.501605893937329461e-01,4.390737497473330697e-02,4.080830568720574675e-02,-4.802536592338627064e-02,-2.975989026150864525e-02,2.683946793860093535e-03,3.078221950641221727e-02,9.151047986676186241e-02,-3.859280844327401400e-02,7.724865680019081526e-02
-3.796478132643337638e-02,-3.414019693695838353e-02,2.053027512249967074e-03,-1.427911000974836087e-01,1.054816078536714441e-01,2.568640746955637173e-03,-7.199088700350597669e-02,6.053595670291771202e-02,1.042923517442693043e-01,1.067555394806665170e-01,-8.668369836642486614e-02,-3.055596594722196357e-01,-7.525536906644300639e-03,-1.089541135380579367e-01,1.126040424918140631e-01,3.830159466163057108e-02,1.319384191209542201e-01,-1.222163971191797538e-01,-7.450045637856352043e-02,2.657273367171909123e-03,-3.373779386036196426e-03,-7.343685585677046934e-02,-2.043029963078098199e-03,-9.454034652274558026e-02,-5.064758780788665427e-03,1.343482739693409034e-01,2.618561349963949639e-02,-1.213764616498122922e-01,-1.847378417774064585e-01,-1.370132147885616825e-01,2.364531016659915386e-02,7.076567244591248917e-03,-2.869066909049563380e-02,7.164503743315581152e-02,1.339685393510363365e-03,1.601484584700951785e-01,5.843948204501446531e-02,-1.848688863202901655e-01,7.214972575331733695e-04,-1.284163445154265070e-03,-3.258405770887812594e-03,9.208392583489603822e-02,-9.369741314632168416e-02,-9.409225935128409657e-02,2.840566338660831247e-03,1.654752931839174879e-02,7.110881518675793433e-02,-2.332152846200644114e-02,-1.471577579113197420e-01,1.672676391127628781e-01,-8.598860566788096849e-02,-1.181421591520811359e-01,-4.050704423977167373e-02,1.223156444773845913e-01,9.611734042387307109e-02,-1.318471819095962672e-01,6.356097305651563223e-02,2.125437429451513399e-03,6.825708290914160592e-02,1.824764214272505125e-01,-1.174755767828244632e-02,3.760993534143948491e-02,1.514795531811185050e-02,-5.129349758435458595e-03,-1.853983675164844538e-02,-5.488771194322293601e-02,-5.650938380703936226e-02,-1.313376553305453664e-01,-1.871941823984543674e-02,-1.751200936481041581e-01,7.039113243005482023e-02,-1.212560581139102700e-01,5.589680387033258563e-02,9.813946836498579906e-02,-9.739281550807389609e-02,1.096277833698621959e-02,6.652598677259294324e-02,1.165582416721927389e-01,7.447303370299818148e-02,-1.152056729887993292e-01,-1.228801813531135156e-01,5.871893522808113719e-02,1.062735165651142177e-01,-6.616259307757269004e-02,-9.408435496030116002e-03,3.189372271203846920e-03,-5.243344975906875927e-02,4.919450556095218696e-02,-2.924612548699153519e-02,-1.289902579290529497e-03,-2.317262248244241971e-02,5.650440489719817105e-02,2.020381309252726743e-01,1.827924081863471079e-02,-1.963006853370276306e-01,-2.912838632869858488e-02,5.974047215706543984e-02,2.110942894776625112e-01,1.017357725544062869e-01,-4.491044815233245086e-03,1.896016199527912269e-02,1.329847712720805264e-01,-5.375515652605484390e-03,-1.021863152899751964e-01,2.350866049727886598e-01,3.873865869858979932e-02,-8.519569039444288561e-02
